102.66,156.84,74.877,40.429,21.761,17.288,15.578,17.63,11.954,5.0931,6.6659,3.0952,2.179,3.253,0.74342,0.6514,0.89078,2.2304,0.90623,0.37681,0.91984,0.52124,0.58276,0.42985,0.50031,0.50347,0.25599,0.15713,0.1752,0.1958,0.10192,0.094582,0.076782,0.047444,0.082628,0.034914,0.097854,0.038364
106.61,162.17,82.29,45.582,26.091,20.511,18.061,20.322,14.576,6.9965,8.4752,4.5163,3.1871,4.5975,1.3406,1.4747,0.9911,2.1507,0.64315,0.32425,0.70652,0.37814,0.23026,0.42678,0.2205,0.36284,0.32838,0.32211,0.25587,0.40282,0.32311,0.3359,0.30045,0.30379,0.25029,0.28742,0.30896,0.35429
103.88,160.79,79.648,43.921,24.121,18.743,17.4,20.823,14.71,6.1504,8.2083,4.0809,2.7813,4.1493,0.97883,0.9528,0.99643,3.1715,1.0979,0.55201,1.266,0.70672,0.75873,0.60962,0.75384,0.73152,0.31935,0.30713,0.25558,0.28267,0.11142,0.16931,0.16372,0.018006,0.08979,0.11813,0.12365,0.058071
107.1,165,82.718,43.274,25.39,20.93,18.464,22.08,15.395,6.8373,9.8657,4.8568,2.6841,4.4377,0.79965,1.2495,1.6077,4.0045,1.8,0.64083,1.1886,0.92226,1.2746,0.99777,0.66486,0.77799,0.55157,0.51143,0.3683,0.32595,0.19626,0.36172,0.35809,0.2128,0.033426,0.13456,0.32859,0.29569
106.97,164.47,84.121,46.418,24.908,19.701,18.22,22.411,16.125,6.6368,9.0957,4.3312,2.7692,4.9586,1.5502,1.4354,1.7945,4.0887,1.2785,0.37626,1.2987,0.73367,0.91661,0.47747,0.91041,0.7383,0.36379,0.25076,0.1077,0.38722,0.16327,0.31289,0.3007,0.31855,0.28354,0.27204,0.36603,0.35438
105.67,165.3,85.804,48.236,26.529,21.516,19.462,24.231,17.984,7.8554,10.432,5.0923,3.6611,5.5093,1.2517,1.2491,1.4778,4.3002,1.7779,0.73662,1.8673,1.0874,1.2885,0.91393,1.1934,1.278,0.64382,0.47267,0.37347,0.54336,0.25128,0.30324,0.25984,0.13837,0.20451,0.11887,0.26436,0.13158
106.72,168.04,89.758,50.579,26.965,19.895,19.311,24.978,19.277,8.8054,10.805,4.9017,4.3147,6.4623,1.8797,1.9967,2.1178,4.7593,1.846,0.59604,2.0159,1.625,1.7245,1.3332,0.97358,1.2607,0.841,0.70321,0.33653,0.36585,0.20897,0.35414,0.42008,0.24166,0.10439,0.2205,0.49017,0.44681
105.88,167.66,88.157,48.924,27.989,22.133,20.447,24.418,18.838,8.2387,11.29,5.2761,3.6362,5.8223,1.3357,1.351,1.4835,4.5416,1.8903,0.67802,1.9776,1.2684,1.2828,1.0043,1.2876,1.2725,0.72952,0.58621,0.4474,0.50853,0.25429,0.32237,0.26394,0.26163,0.26572,0.082413,0.30739,0.20371
107.5,168.37,88.878,49.909,29.046,21.15,20.675,25.091,19.206,7.9467,11.61,5.6378,3.6018,5.9521,1.5461,1.2654,1.4079,4.2782,1.8209,1.0817,2.0808,1.0131,1.4993,1.1668,1.0189,1.4586,0.91987,0.41133,0.39589,0.67491,0.3098,0.17987,0.40253,0.34295,0.074594,0.2604,0.36335,0.18812
110.55,172.72,93.509,51.855,29.639,23.422,22.316,25.468,19.533,8.4128,11.395,4.9635,4.8468,5.6883,0.24367,0.56577,1.1172,4.4278,2.7085,1.6758,2.5273,1.6125,1.3338,1.5175,0.76512,1.6562,1.1707,0.8805,0.56432,0.83428,0.47697,0.56411,0.43766,0.51853,0.33166,0.41701,0.40435,0.49469
106.97,169.56,92.199,50.487,28.636,22.645,21.011,24.774,20.365,8.6561,11.743,5.6072,3.9534,6.2851,1.317,1.5358,1.5527,4.8829,2.1093,1.0888,2.3494,1.4545,1.4233,1.1555,1.2663,1.6202,0.87333,0.63128,0.39255,0.77374,0.28754,0.43509,0.34647,0.24211,0.25091,0.29011,0.33521,0.30152
108.18,173.39,96.048,52.488,27.94,20.931,21.931,26.162,21.022,8.5052,11.832,5.9183,4.0014,5.877,0.94417,1.4478,1.8135,5.1182,2.2521,1.0178,2.0514,1.3364,1.6927,1.246,1.1755,1.4137,0.9163,0.66927,0.22304,0.43089,0.42126,0.53907,0.28483,0.059722,0.35637,0.3428,0.34083,0.1306
108.01,172.94,93.122,51.32,29.453,23.245,21.651,25.913,21.286,8.9454,12.174,5.9649,4.4299,6.5474,1.5483,1.5262,1.7567,5.3067,2.0885,0.94364,2.5174,1.5278,1.5883,1.2529,1.5587,1.6147,0.88786,0.66457,0.58158,0.66648,0.39018,0.4444,0.33945,0.22465,0.34976,0.20951,0.38069,0.30895
109.54,172.72,92.654,53.324,30.55,23.01,22.43,26.637,22.048,9.1506,13.372,6.2213,5.0335,7.5037,1.8334,1.4413,2.0858,6.0774,2.5996,0.82551,3.0083,1.7668,1.867,1.4591,1.8054,1.8571,1.1329,0.84238,0.61204,0.8747,0.56526,0.44462,0.4882,0.41464,0.3288,0.30114,0.64496,0.3901
115.87,179.67,99.591,59.38,35.091,27.167,24.654,28.406,23.352,10.133,13.373,6.6551,4.7747,7.3575,1.9669,1.8939,2.3124,6.0431,2.3286,1.1252,2.9745,1.9746,2.1515,1.8128,1.7837,2.2366,1.3208,0.8823,0.7697,1.0068,0.64431,0.66824,0.66355,0.40624,0.54415,0.34523,0.56463,0.38354
109.03,172.66,93.054,54.657,30.355,23.474,22.557,26.914,22.367,9.7408,13.274,6.5102,4.621,7.4218,1.7171,1.7292,2.002,6.0679,2.377,1.0463,2.9357,1.7648,1.8941,1.4596,1.8746,2.0318,1.1481,0.82405,0.66963,0.93859,0.47335,0.59304,0.45281,0.33392,0.51122,0.32778,0.60438,0.4138
110.04,177.11,96.814,52.219,28.937,24.763,23.317,26.762,22.666,9.4529,12.56,6.45,5.3269,7.6199,1.9373,1.3485,1.941,5.7791,2.195,0.83698,3.3265,2.2249,1.5478,1.0838,1.8587,2.0905,1.2403,1.0408,0.50765,0.5563,0.60862,0.83795,0.55585,0.31217,0.3148,0.16713,0.59004,0.59643
107.68,174.08,95.534,53.897,30.521,23.637,22.65,26.914,23.069,9.7668,13.216,6.7447,4.6398,7.4417,1.8613,1.7427,2.0766,5.8128,2.6366,1.4091,3.0874,1.7785,1.8255,1.6286,1.6761,2.1107,1.0775,0.75594,0.62564,1.075,0.47718,0.59434,0.46027,0.40387,0.43824,0.34015,0.49388,0.3677
107.92,174.91,96.08,54.552,31.22,24.279,22.922,27.037,23.642,9.859,13.932,6.786,5.0696,7.7685,1.7295,1.8246,2.2341,6.1996,2.7451,1.3753,3.3033,1.9238,2.0419,1.6269,1.8888,2.3097,1.3216,0.88943,0.72597,1.1713,0.47934,0.71381,0.54694,0.38437,0.51419,0.40458,0.73088,0.46262
111.59,178.77,101.07,57.774,34.272,26.062,23.628,27.226,24.836,11.089,14.578,8.1554,4.407,8.6377,3.305,3.0354,3.4521,7.3288,2.8902,1.523,3.7391,2.2723,2.5901,1.8218,2.6468,2.8376,1.6691,1.2797,1.2456,1.4867,0.95621,1.0794,1.0291,0.82172,1.015,0.91654,1.1626,0.80187
108.69,176.23,96.841,55.285,32.051,24.333,23.319,27.605,24.266,10.258,14.227,7.2383,5.3467,8.0057,1.9112,1.852,2.2471,6.8128,2.7979,1.427,3.7293,2.048,2.1467,1.8645,2.1055,2.5938,1.3701,0.98743,0.9028,1.2009,0.56362,0.82186,0.62563,0.45454,0.51988,0.52872,0.84392,0.45461
110.77,178.77,98.107,53.016,32.845,25.937,22.731,27.241,24.389,10.545,15.052,7.3657,5.0772,8.4414,2.2912,1.9408,2.4195,6.9587,3.0777,1.0294,3.8327,2.5443,1.9596,1.629,2.1912,2.7834,1.6918,0.90717,0.69944,1.5031,0.7673,0.71919,0.53667,0.43336,0.72317,0.67707,0.60193,0.33379
109.06,176,98.27,55.226,31.541,24.161,22.668,26.911,24.581,10.686,14.692,7.4107,5.3148,8.3808,1.8575,1.8472,2.014,6.5905,3.1284,1.6429,3.7013,2.1995,2.3159,1.9477,2.1759,2.6467,1.3597,0.84665,0.71418,1.1611,0.48422,0.69298,0.47634,0.37736,0.39963,0.48735,0.79344,0.60511
107.97,175.87,98.314,55.734,32.125,25.095,23.328,27.54,24.731,10.416,14.514,7.1921,5.2234,8.1369,1.8093,1.9148,2.1017,6.6722,3.0668,1.3805,3.5844,2.0359,2.1949,1.7938,1.9334,2.5395,1.4148,0.98329,0.76411,1.2721,0.52778,0.81489,0.55754,0.48543,0.48158,0.50401,0.73196,0.48326
108.84,176.1,99.647,55.92,32.162,23.877,21.997,26.354,23.834,10.383,14.86,7.4401,5.2234,8.1725,1.6313,1.9081,2.0741,6.4161,2.6594,1.4726,3.808,2.2312,2.1152,1.7302,2.0888,2.8706,1.7993,1.3117,0.77395,1.1993,0.33451,0.68522,0.5567,0.50042,0.33639,0.28069,0.61653,0.38608
108.07,176,97.96,54.975,32.752,24.921,23.24,27.102,24.357,10.407,14.268,6.8442,5.0077,8.1746,1.6485,1.9478,2.1572,6.4772,2.9003,1.5573,3.5981,1.9243,1.9951,1.9058,1.9465,2.4385,1.4439,0.95313,0.75645,1.2229,0.45588,0.82999,0.65798,0.39498,0.40877,0.55681,0.7681,0.4858
109.95,176.52,97.544,54.206,33.78,24.686,22.636,27.898,24.69,9.8633,14.049,7.0366,5.1365,7.8525,1.4778,1.8764,2.4079,6.7948,3.0797,1.2166,3.4993,2.2832,1.9859,1.4893,2.0867,2.6774,1.3121,0.73302,0.93172,1.3532,0.34049,0.6962,0.74142,0.53017,0.38963,0.55278,0.85449,0.51969
111.43,177.24,99.239,55.606,32.057,24.55,23.293,26.597,23,9.161,13.193,5.8982,4.7726,6.9585,2.0703,1.8134,2.9582,7.3209,3.1883,1.7005,3.8417,2.3144,2.5547,1.6709,2.469,2.4963,1.1679,0.75361,0.85276,0.92574,0.49091,0.48533,0.4674,0.15763,0.50335,0.24784,0.41486,0.13683
108.85,175.06,98.188,55.777,32.09,25.027,23.224,27.136,23.865,10.287,14.048,6.9667,5.1103,7.9134,1.8638,1.805,2.2441,6.4323,2.7944,1.38,3.3772,2.0737,2.0838,1.775,1.9452,2.5023,1.2919,0.90068,0.75868,1.1655,0.50825,0.73824,0.50885,0.45231,0.48162,0.48233,0.72019,0.46782
109.07,176.6,101.05,57.531,31.149,22.588,23.083,27.975,25.023,10.434,13.592,7.0075,5.2831,8.2676,2.4958,1.5358,1.9339,6.2668,2.8797,1.7779,3.4735,1.7646,1.7393,1.5558,1.9826,2.3556,1.1445,0.81013,1.0363,1.4477,0.59917,0.55879,0.52512,0.52101,0.45552,0.23739,0.49826,0.43506
108.63,175.64,97.52,55.089,32.043,24.992,23.455,26.919,23.797,9.9594,14.076,7.0732,5.3393,7.719,1.8855,1.7953,2.2993,6.4268,2.6537,1.4157,3.4346,1.9365,2.1401,1.5815,1.9407,2.4629,1.3452,0.80932,0.7085,1.1542,0.53032,0.72633,0.62989,0.32955,0.45943,0.47006,0.77177,0.46693
110.09,174.99,96.689,56.121,32.565,23.904,23.605,27.153,23.566,10.004,14.6,6.7806,5.432,8.34,2.2501,1.385,2.1299,6.6022,2.9081,1.262,3.2376,2.0965,2.0728,1.4525,2.0432,2.3838,1.1576,0.94993,0.79853,0.96521,0.61513,0.8099,0.41339,0.37083,0.57248,0.35041,0.66071,0.56853
114.04,180.3,102.5,59.793,35.763,28.096,26.393,29.083,25.888,12.016,15.535,8.3809,5.5336,9.0071,2.6263,2.6685,2.5671,6.4397,2.6035,1.4592,3.7695,2.4302,2.7113,2.105,2.349,2.9383,1.8199,1.377,1.1198,1.6412,0.94124,1.1709,0.84246,0.78557,0.46195,0.49876,0.53325,0.48094
108.31,173.85,97.556,54.881,31.463,24.544,23.128,25.939,23.614,9.8756,13.643,6.691,4.699,7.781,1.5993,1.8753,1.9319,6.1105,2.6295,1.4042,3.2723,1.8237,1.8798,1.5986,1.6129,2.313,1.2583,0.79405,0.70594,1.0473,0.46768,0.71893,0.46678,0.43277,0.45198,0.41999,0.66193,0.42293
108.42,176.62,100.72,55.195,29.837,22.928,24.23,27.318,23.788,9.5288,13.265,6.6239,4.5983,7.2649,1.1659,2.1091,2.3868,6.3269,3.0656,1.4588,2.959,1.8768,1.9741,1.5061,1.5948,2.336,1.5218,0.9652,0.40809,0.89347,0.61904,0.80255,0.35962,0.32251,0.56941,0.53022,0.42193,0.19062
107.06,174.69,98.378,53.541,31.137,24.589,23.423,25.923,22.843,9.848,13.375,6.4557,4.4928,7.7321,1.426,1.6317,2.1005,5.8044,2.6316,1.4011,3.1605,1.8153,1.7898,1.5599,1.5331,2.141,1.2397,0.87189,0.69338,1.0022,0.41699,0.69258,0.444,0.40387,0.36585,0.50426,0.61913,0.33873
107.5,173.66,97.795,54.373,31.494,24.535,22.981,25.506,23.092,9.7515,13.206,6.6121,4.4751,7.5948,1.5901,1.7818,1.9564,5.6458,2.6231,1.4313,2.9755,1.7774,1.7235,1.4382,1.432,2.1577,1.1941,0.77497,0.60599,0.92081,0.49659,0.62157,0.45976,0.46579,0.31835,0.44775,0.53946,0.36895
113.24,180.27,103.95,59.324,36.442,28.987,26.681,28.802,25.315,11.505,14.446,7.1129,4.5349,7.5481,1.9503,1.9176,2.5806,6.4546,3.1734,1.7909,3.4968,2.051,1.865,1.5388,1.3024,2.0046,1.0396,0.55687,0.30844,0.76893,0.23276,0.54337,0.43012,0.45446,0.55476,0.67263,0.86573,0.68008
107.5,173.98,98.499,54.655,31.406,24.845,23.211,25.552,23.274,9.7538,13.295,6.5864,4.6155,7.622,1.5686,1.8102,2.0011,5.7442,2.7416,1.3711,3.0462,1.8449,1.8201,1.4852,1.5107,2.1978,1.2238,0.81831,0.62439,1.0001,0.47533,0.65159,0.42937,0.44537,0.38466,0.40833,0.61372,0.36668
108.14,177.06,101.91,54.119,29.378,24.391,24.483,26.312,23.358,10.049,13.245,6.1014,5.0518,8.2347,2.1963,2.2901,2.2285,5.8474,2.8518,1.5565,2.9207,1.4965,2.1066,1.9932,1.2985,2.0673,1.1615,0.80901,0.56124,1.0633,0.76738,0.92505,0.25729,0.17343,0.62649,0.59048,0.61309,0.48563
106.91,174.51,99.246,54.512,31.283,24.708,23.645,26.344,23.331,9.9637,13.761,6.6505,4.7732,7.732,1.8181,1.9211,1.9743,6.1424,2.7289,1.3632,3.3253,2.007,1.9844,1.5101,1.5671,2.4335,1.3501,0.79459,0.6566,1.1465,0.51908,0.65569,0.43476,0.46882,0.49871,0.48426,0.61586,0.45914
107.68,174.14,98.559,55.335,31.863,24.933,23.503,25.883,23.934,9.7551,13.961,6.8003,4.9751,7.9464,1.6615,1.9253,2.0404,6.1343,2.8453,1.3229,3.4074,1.8453,2.059,1.6325,1.7368,2.3925,1.3209,0.83149,0.72028,1.0912,0.51518,0.71775,0.5231,0.42749,0.46061,0.45281,0.67977,0.46367
112.46,179.55,105.03,60.654,36.917,28.712,25.747,27.375,25.274,11.524,14.623,7.522,5.4041,8.407,1.3887,1.9997,1.318,5.2447,2.8221,1.6614,3.3966,2.279,2.1281,2.2021,1.288,2.6085,1.6799,1.1196,0.8261,1.2731,0.74402,1.0292,0.89558,0.82532,0.82014,0.82986,0.9046,0.60387
107.02,173.6,98.633,55.12,31.742,24.769,23.476,25.346,23.101,9.9255,13.229,6.6268,4.3582,7.6151,1.6914,1.9223,1.7966,5.5827,2.601,1.3861,2.9659,1.6846,1.6478,1.4846,1.2383,2.0752,1.1991,0.67679,0.54123,0.94239,0.34586,0.62273,0.42931,0.33574,0.27293,0.3856,0.46243,0.3267
107.62,176.49,100.81,53.079,30.416,26.104,24.386,24.724,21.769,9.8908,13.949,6.7533,4.2552,7.551,1.5807,1.5851,1.6412,5.5455,2.9312,1.9079,2.6562,1.3054,1.8954,1.7088,1.1059,2.0377,1.1599,0.62671,0.71455,1.2017,0.61701,0.34178,0.4918,0.72255,0.41585,0.14976,0.45679,0.43816
105.76,174.33,99.74,54.444,31.745,24.634,23.016,25.579,23.002,9.7941,13.038,6.5794,4.1624,7.7645,1.6113,1.8936,1.9494,5.3005,2.7598,1.4826,3.0383,1.7265,1.4981,1.4536,1.1248,2.1728,1.2154,0.71445,0.5543,0.98426,0.45554,0.63233,0.35733,0.41669,0.28992,0.48461,0.54866,0.33677
105.83,173.84,99.099,54.392,32.074,25.002,23.192,25.363,23.074,9.5887,13.442,6.5257,4.3593,7.8556,1.5401,2.0485,1.9314,5.314,2.7773,1.3683,2.8976,1.7227,1.5477,1.4365,1.1475,2.0911,1.2572,0.76051,0.57614,0.96652,0.39769,0.6947,0.42438,0.41789,0.30208,0.39656,0.55464,0.37796
109.95,178.42,103.62,58.467,35.867,27.847,24.6,26.71,24.584,11.378,14.172,7.9694,3.9585,8.8886,2.5187,3.122,2.4864,5.4338,1.8308,0.67406,2.7014,1.4555,1.5387,1.1014,1.336,1.7764,0.77146,0.22564,0.34222,0.4029,0.26558,0.33397,0.3868,0.22502,0.49076,0.38089,0.38948,0.073842
106.07,173.61,98.638,54.796,31.883,24.852,23.387,25.725,23.125,9.9796,13.338,6.6379,4.2567,7.9284,1.669,2.0574,1.7745,5.721,2.6483,1.4387,3.0647,1.6767,1.6396,1.5098,1.2521,2.1684,1.2894,0.74682,0.53506,1.0106,0.42879,0.64267,0.49332,0.40515,0.28482,0.45908,0.53334,0.36594
107.32,176.03,100.08,52.23,30.505,26.235,23.801,25.043,22.379,9.9028,13.504,6.7616,4.309,7.6774,1.578,1.586,1.83,6.0248,3.233,1.6182,2.7918,1.7218,1.6127,1.4127,1.4993,2.3469,1.0055,0.53283,0.97107,1.2231,0.35134,0.52709,0.461,0.4245,0.45211,0.53109,0.30067,0.16393
105.87,173.13,98.803,54.141,31.512,24.314,22.89,26.161,23.297,9.8126,13.297,6.6247,4.4653,7.8897,1.5359,1.8967,2.0411,5.6576,2.7705,1.4714,3.1941,1.8176,1.685,1.5114,1.3373,2.3231,1.2754,0.71562,0.58689,1.0468,0.51614,0.69627,0.40808,0.40806,0.33739,0.49876,0.57032,0.35872
106.15,172.66,97.984,54.169,31.794,24.638,22.967,25.872,23.29,9.6633,13.649,6.4745,4.5991,7.809,1.5149,1.9707,2.0003,5.6132,2.751,1.4274,3.0413,1.8466,1.6753,1.5418,1.3365,2.2669,1.2803,0.77788,0.60649,1.0299,0.39311,0.74784,0.39788,0.44738,0.31284,0.4565,0.55027,0.39303
109.63,175.96,101.84,57.449,34.446,26.106,23.052,25.492,23.488,10.445,13.347,7.4295,3.3364,8.1037,2.9485,2.9676,3.1215,6.5234,2.8613,1.6473,3.5282,2.1239,2.1038,1.5705,1.8352,2.4988,1.4969,1.1036,1.1587,1.4055,0.90873,1.0748,0.81908,0.71753,0.68147,0.80151,0.92392,0.75371
106.13,171.88,97.232,54.308,31.459,24.046,22.924,25.514,22.279,9.7214,12.984,6.2935,4.1342,7.553,1.4133,1.851,1.7334,5.3287,2.5782,1.2174,2.9141,1.6599,1.5197,1.4251,1.1611,2.1124,1.1336,0.72513,0.60678,0.81475,0.44537,0.63302,0.34844,0.4142,0.30988,0.40131,0.46587,0.36373
106.49,173.44,98.11,51.417,30.675,25.886,22.388,24.003,21.574,10.114,12.902,6.0898,3.9293,7.1855,1.2613,2.0085,2.15,5.5174,2.9238,0.85531,2.6714,2.0164,1.4191,1.1041,1.2081,2.0984,1.1649,0.71128,0.44155,0.60545,0.45445,0.87821,0.42895,0.053828,0.53993,0.6271,0.38111,0.1349
104.17,171.07,97.314,53.118,31.167,23.831,21.961,25.064,22.029,9.5859,12.419,6.0088,3.4997,7.2757,1.6234,1.6778,1.6793,4.784,2.4653,1.1309,2.3784,1.5121,1.334,1.2824,0.84134,1.7236,1.0065,0.68247,0.51858,0.77381,0.32854,0.48423,0.32366,0.3802,0.21597,0.32077,0.32931,0.26689
103.62,170.19,96.054,52.192,31.079,23.91,21.942,24.726,21.564,9.1087,12.216,6.0298,3.5002,7.0403,1.5557,1.7338,1.5886,4.4833,2.5291,1.0629,2.3134,1.3333,1.1606,1.2319,0.67497,1.7181,0.98886,0.63365,0.42376,0.71557,0.37432,0.49429,0.33388,0.33224,0.1691,0.28801,0.37105,0.28349
106,172.64,97.74,53.36,32.141,24.499,21.381,23.942,20.741,8.5359,10.599,5.2523,2.4317,5.6406,2.43,0.92658,2.1398,4.749,3.1271,1.6811,2.4383,1.6277,1.2156,1.4862,0.36409,1.7544,1.1526,0.86733,0.54895,0.77064,0.57745,0.48941,0.38544,0.3817,0.50497,0.37219,0.34528,0.31792
103.55,169.99,95.206,51.707,30.635,23.685,21.701,24.19,21.009,9.115,11.584,6.0125,3.2635,6.8604,1.6584,1.5973,1.6019,4.2635,2.3006,1.069,2.1068,1.2048,1.0744,1.0775,0.52357,1.6964,0.86528,0.59103,0.45722,0.60178,0.36766,0.50717,0.24718,0.34604,0.16723,0.27345,0.34076,0.25458
104.47,172.16,96.813,49.995,29.184,24.788,22.435,23.411,19.763,9.004,12.499,6.3544,2.8257,6.6582,1.5315,1.5946,1.4964,4.3065,2.5027,1.4682,1.7804,0.86527,1.4064,1.5981,0.21667,1.2142,0.90231,0.82901,0.46524,0.56147,0.29843,0.42821,0.29139,0.45116,0.21216,0.054391,0.35791,0.46235
104.03,170.52,95.776,51.545,30.288,23.262,21.402,24.586,21.147,8.8565,11.612,5.9035,3.411,6.9417,1.4388,1.5601,1.6444,4.2958,2.2603,1.1473,2.2744,1.2579,1.0349,1.1011,0.71455,1.6948,0.92432,0.48033,0.34425,0.69161,0.34116,0.44295,0.23931,0.29942,0.17794,0.35772,0.37216,0.18261
105.06,170.42,95.334,51.755,30.483,23.504,21.715,24.235,21.344,8.7337,12.139,5.8235,3.8209,6.9181,1.4662,1.6328,1.7307,4.4495,2.2074,1.061,2.2705,1.2987,1.2958,1.0725,0.92929,1.6352,0.8936,0.5672,0.39866,0.66775,0.33852,0.40331,0.34924,0.23863,0.24223,0.26691,0.33134,0.27689
109.58,174.85,101.01,56.643,34.802,26.901,23.774,26.102,23.517,10.867,13.598,7.3947,4.4452,8.2356,1.8566,2.5872,1.5709,4.1363,1.6803,0.7258,2.0683,1.2365,1.0665,1.3681,0.35791,1.5307,1.0236,0.69771,0.32675,0.68065,0.39202,0.57918,0.46184,0.6033,0.36726,0.53239,0.55856,0.64073
105.48,170.03,95.88,52.49,30.349,23.55,22.258,24.756,21.88,9.3015,12.453,6.0413,3.9729,7.1538,1.4775,1.7879,1.5837,5.1256,2.2824,1.2312,2.7139,1.486,1.4674,1.337,1.1426,1.896,1.1395,0.61621,0.45475,0.85811,0.35999,0.5251,0.39364,0.34378,0.2686,0.35778,0.47594,0.29345
106.28,172.43,98.058,50.202,28.983,25.102,22.774,23.894,21.219,9.3477,12.783,6.2655,3.9499,6.9689,1.4696,1.3388,1.6195,5.4272,2.91,1.55,2.3653,1.4673,1.5458,1.3108,1.2306,2.0806,0.90687,0.41321,0.89852,1.1579,0.31987,0.33696,0.51963,0.48126,0.25841,0.38079,0.32173,0.15204
104.42,169.47,96.935,52.113,30.062,23.24,21.763,24.977,22.15,9.2282,12.395,6.0819,3.9999,7.153,1.4019,1.6276,1.8215,4.9425,2.3799,1.2807,2.7741,1.5916,1.4462,1.2859,1.0559,2.0076,1.1035,0.57925,0.45701,0.83942,0.42747,0.57948,0.33686,0.31398,0.23969,0.40718,0.47652,0.29066
104.22,169.2,96.237,51.69,30.301,23.533,21.64,24.377,21.796,8.8744,12.477,5.8041,3.984,6.9205,1.3025,1.7569,1.6468,4.6136,2.3056,1.1414,2.4505,1.4448,1.2517,1.1931,0.88284,1.7596,1.0359,0.54642,0.45855,0.71032,0.29726,0.51875,0.28142,0.32808,0.19211,0.32849,0.39079,0.2241
