12.539,19.925,11.88,8.549,3.7654,1.9463,0.85243,0.49483,0.25008,0.1031,0.07732,0.049119,0.032925,0.0071463,0.0089065,0.014165,0.008227,0.01091,0.0098683,0.011105,0.0065236,0.0063612,0.0062733,0.0089145,0.0076992,0.0061137,0.008084,0.0053147,0.0071895,0.0061639,0.0032812,0.0073915,0.0066578,0.0063885,0.0066851,0.0072685,0.0079273,0.0078144,0.0082195,0.0043681,0.003752,0.0033343,0.0033275,0.003646,0.002569,0.0041126,0.0034199,0.0058256
12.881,21.457,13.081,9.9279,4.5548,2.3557,1.0743,0.63844,0.34759,0.18045,0.10015,0.055891,0.029673,0.014583,0.0064468,0.0080564,0.0079758,0.0021057,0.0031512,0.0021726,0.0051729,0.0039705,0.0031811,0.0045671,0.0034392,0.0047648,0.0018418,0.001402,0.004263,0.0028389,0.0011849,0.0020639,0.0040647,0.0026701,0.0058335,0.0013421,0.0017715,0.001582,0.00078984,0.0025011,0.0019446,0.001618,0.0029027,0.0018977,0.0022782,0.0012384,0.0028487,0.00030374
13.235,22.428,13.863,10.818,5.2161,2.6659,1.2293,0.76181,0.38875,0.2293,0.11172,0.078128,0.034456,0.023574,0.017379,0.011571,0.0094771,0.0032418,0.011595,0.0065429,0.0068846,0.0071424,0.0078242,0.0031163,0.0065116,0.003932,0.0060402,0.0066832,0.0052477,0.0069459,0.0056297,0.0022396,0.0034062,0.008644,0.0055482,0.0051843,0.0014026,0.0038006,0.0050884,0.0029058,0.0025193,0.0031998,0.0028404,0.0049894,0.0043505,0.0033406,0.00086905,0.0038319
13.579,23.293,14.538,11.7,5.6423,3.0156,1.3714,0.79177,0.4905,0.19853,0.13775,0.10527,0.0076025,0.039588,0.026577,0.019194,0.025834,0.019447,0.022746,0.016903,0.012517,0.012659,0.017413,0.016723,0.01363,0.013091,0.014105,0.011556,0.011777,0.012241,0.01109,0.0085173,0.0094665,0.012359,0.014161,0.0079366,0.0079909,0.01103,0.0097726,0.0082912,0.00893,0.006918,0.0096595,0.006827,0.0096192,0.0079246,0.0070372,0.0095911
13.864,24.088,14.96,12.232,6.005,3.1171,1.5313,0.87003,0.43442,0.23528,0.1388,0.066949,0.020746,0.030689,0.015878,0.011018,0.016909,0.016297,0.01264,0.012474,0.012166,0.0098416,0.0088213,0.0096147,0.011532,0.00783,0.0041021,0.0068445,0.0089699,0.0089194,0.007049,0.0053463,0.0057886,0.0079887,0.010374,0.0077092,0.0074234,0.0051368,0.0050748,0.0080614,0.0058784,0.0072268,0.0054016,0.004717,0.0075945,0.0063379,0.0054164,0.0061696
14.153,25.117,16.046,13.252,6.847,3.8562,1.8866,1.0868,0.67002,0.34384,0.21057,0.12943,0.06679,0.030734,0.025288,0.0091883,0.01151,0.0044452,0.011829,0.0084962,0.0072668,0.0042882,0.0040336,0.008868,0.0025521,0.0021223,0.0076993,0.0083245,0.0023977,0.002372,0.0068605,0.0064816,0.003483,0.0065067,0.0044867,0.0055593,0.0047393,0.0053833,0.0051846,0.0031724,0.0037547,0.0046071,0.0013223,0.0054941,0.00052383,0.0050656,0.0018142,0.003589
14.491,25.896,16.693,13.591,7.3406,4.1819,2.1384,1.2068,0.68879,0.381,0.18286,0.18986,0.10156,0.047589,0.066176,0.039152,0.017837,0.010939,0.036888,0.04004,0.014693,0.0096018,0.023686,0.023177,0.013635,0.009561,0.021034,0.019836,0.0075823,0.0094433,0.020269,0.020279,0.0070327,0.010041,0.019632,0.016958,0.0060902,0.0040032,0.021289,0.014893,0.0044007,0.0087733,0.015704,0.014564,0.0028557,0.0095077,0.012051,0.013408
15.087,26.75,17.531,13.867,7.4945,4.2665,2.058,1.1871,0.7647,0.3876,0.29608,0.2428,0.11619,0.11974,0.11503,0.064895,0.058918,0.07553,0.062531,0.039066,0.043324,0.061614,0.049025,0.031535,0.044327,0.052729,0.039059,0.028702,0.042695,0.04511,0.029921,0.033061,0.039675,0.035233,0.026054,0.029195,0.035677,0.023517,0.018508,0.032722,0.034317,0.02403,0.021395,0.028432,0.029257,0.0185,0.019199,0.027264
16.022,27.771,18.64,15.114,8.5,5.1485,2.7045,1.6586,1.0861,0.65657,0.43224,0.32748,0.19234,0.14066,0.12307,0.084971,0.073121,0.061523,0.058652,0.056703,0.050943,0.049626,0.053978,0.046192,0.043801,0.045174,0.040644,0.03422,0.037672,0.040846,0.036796,0.03063,0.029415,0.033887,0.027324,0.02751,0.02662,0.030163,0.028256,0.027296,0.028191,0.027878,0.024606,0.024931,0.025622,0.024582,0.02072,0.022989
16.327,28.393,19.248,15.725,9.1224,5.6985,3.1405,1.9217,1.2628,0.66936,0.36143,0.21018,0.038308,0.027181,0.078996,0.07646,0.066252,0.058796,0.053531,0.060033,0.049991,0.047314,0.054119,0.046172,0.03714,0.036518,0.045998,0.039485,0.029129,0.036972,0.040006,0.034572,0.026264,0.032269,0.03274,0.029669,0.025913,0.028094,0.031888,0.028977,0.022958,0.025953,0.024933,0.022477,0.025568,0.025964,0.02252,0.020004
16.4,29.114,20.08,16.677,9.8657,6.1368,3.1764,1.7397,1.1481,0.68288,0.46547,0.34661,0.1397,0.069302,0.097694,0.085948,0.052207,0.010492,0.060358,0.058949,0.026805,0.017878,0.050784,0.048395,0.022085,0.015663,0.044806,0.040882,0.010673,0.024203,0.03846,0.030524,0.004411,0.02021,0.035692,0.025861,0.0041586,0.02236,0.035188,0.027192,0.0046488,0.018836,0.026654,0.01786,0.0024015,0.020286,0.026747,0.013942
16.263,29.396,20.277,16.985,10.083,6.4976,3.5902,2.1065,1.4535,0.84579,0.54868,0.39781,0.22574,0.14989,0.12479,0.090241,0.081199,0.07449,0.06632,0.058731,0.05511,0.054843,0.050673,0.048221,0.047913,0.04472,0.040042,0.044856,0.045388,0.041823,0.037397,0.036804,0.038682,0.036276,0.036149,0.033099,0.033787,0.032737,0.032654,0.033378,0.031506,0.028415,0.029117,0.028314,0.027093,0.02733,0.029389,0.027099
16.133,29.796,20.472,17.083,10.028,6.4413,3.48,1.9077,1.2689,0.68586,0.39667,0.25276,0.10577,0.048123,0.034287,0.021245,0.017428,0.017254,0.012129,0.0055046,0.0060395,0.0089162,0.011331,0.0065887,0.011045,0.012742,0.0043913,0.0021657,0.0093117,0.0083911,0.0018413,0.0021671,0.0039045,0.005888,0.00094973,0.0074658,0.0070758,0.0047481,0.0029403,0.0057352,0.0063843,0.00182,0.0037297,0.0013279,0.0018364,0.00081221,0.0035068,0.0043838
16.447,30.474,20.866,17.432,10.249,6.5973,3.5239,2.0943,1.4893,0.89313,0.55995,0.3539,0.1107,0.023484,0.042583,0.06309,0.067337,0.049417,0.045288,0.049941,0.044774,0.040246,0.035756,0.034503,0.035172,0.038716,0.034761,0.03017,0.029512,0.029784,0.030016,0.027433,0.029323,0.026982,0.026696,0.025783,0.022454,0.025365,0.026778,0.028958,0.026215,0.021556,0.018856,0.020641,0.022778,0.022088,0.020933,0.019897
16.659,31.001,21.31,17.953,10.819,7.174,3.9292,2.2902,1.5571,0.8961,0.5689,0.37418,0.17126,0.083845,0.081645,0.043147,0.021661,0.0053147,0.017639,0.0069855,0.011706,0.013354,0.011703,0.0070997,0.0082481,0.0096905,0.0080797,0.0086684,0.010563,0.0056595,0.0094274,0.0075598,0.006815,0.0053274,0.0062848,0.0055853,0.0057881,0.0070905,0.0070775,0.0059293,0.0059902,0.0065298,0.0066436,0.0064352,0.0049645,0.0060666,0.0061439,0.0054626
16.835,31.744,21.864,18.474,11.241,7.4736,4.0841,2.4376,1.6628,0.97216,0.59165,0.39614,0.20518,0.10976,0.079722,0.038418,0.02122,0.012098,0.0063934,0.0039283,0.0021017,0.0022859,0.004518,0.0040355,0.0021009,0.0024544,0.0024695,0.0034057,0.0045419,0.0024422,0.0040128,0.0017718,0.0011109,0.0045304,0.0011849,0.0041226,0.0025327,0.0010737,0.00048725,0.0012154,0.0014993,0.0017618,0.0011349,0.0010791,0.002438,0.00097596,0.0025621,0.00094457
17.043,32.442,22.372,19.015,11.677,7.8377,4.2673,2.5848,1.7457,1.065,0.62794,0.43617,0.23429,0.1188,0.0965,0.033336,0.03198,0.0121,0.0078172,0.012733,0.0068267,0.0045207,0.011519,0.0088608,0.0082474,0.0085283,0.0049207,0.002613,0.0080096,0.011498,0.0044882,0.0061877,0.002839,0.0047481,0.0078617,0.0046873,0.0046237,0.0043576,0.002011,0.0053768,0.0022506,0.0054734,0.0042165,0.0036962,0.0040915,0.0027899,0.0024548,0.0047328
17.234,33.324,22.741,19.6,12.027,8.2134,4.4278,2.6713,1.8958,1.0793,0.68369,0.48183,0.21959,0.16021,0.099776,0.02699,0.049493,0.029739,0.013356,0.015173,0.017603,0.020808,0.017703,0.021589,0.01396,0.011388,0.014882,0.021746,0.020994,0.018462,0.0097562,0.011577,0.013608,0.015512,0.016658,0.0088027,0.0076016,0.011839,0.014159,0.0096109,0.014722,0.0087245,0.0069478,0.012854,0.0096328,0.0077661,0.0091503,0.0086451
17.407,34.305,23.075,20.116,12.445,8.3962,4.7159,2.8474,1.8931,1.1844,0.7619,0.45207,0.26885,0.17745,0.097875,0.025888,0.050298,0.036123,0.023717,0.020178,0.023068,0.025016,0.024001,0.018446,0.020132,0.024127,0.023031,0.021541,0.018243,0.017815,0.014391,0.0169,0.015406,0.014012,0.012437,0.016714,0.014929,0.012409,0.011262,0.015118,0.011278,0.0091982,0.014836,0.012184,0.0084766,0.0084498,0.013336,0.0092771
17.517,35.164,23.556,20.411,12.87,8.7254,4.7966,2.9146,2.0732,1.2143,0.75836,0.50149,0.30538,0.17307,0.088739,0.049682,0.026833,0.029464,0.029291,0.026448,0.010214,0.0011357,0.0074573,0.015832,0.017409,0.0076454,0.003056,0.0085255,0.012059,0.012588,0.010403,0.0071685,0.002562,0.0078976,0.010297,0.010296,0.0085152,0.0031835,0.0062032,0.0096978,0.0088353,0.011591,0.007496,0.0041585,0.0045897,0.0084485,0.010946,0.0030251
17.626,35.71,24.011,20.649,13.194,8.9336,4.9265,3.0798,2.0552,1.2805,0.85637,0.49393,0.30946,0.19528,0.10542,0.07216,0.054513,0.01659,0.024207,0.018149,0.015202,0.0098978,0.016412,0.022207,0.016814,0.012337,0.014943,0.014687,0.020437,0.024816,0.020861,0.01492,0.0080318,0.010873,0.013412,0.010512,0.014277,0.0076709,0.02003,0.0039933,0.014089,0.013934,0.0094331,0.013297,0.011143,0.0042342,0.0085232,0.0088388
17.845,36.134,24.299,20.852,13.256,9.2874,5.1456,3.0625,2.096,1.2931,0.799,0.52736,0.36737,0.22758,0.13225,0.06452,0.04455,0.024443,0.021528,0.035003,0.030875,0.0177,0.0018039,0.013175,0.024404,0.030235,0.030334,0.023983,0.014516,0.0079729,0.013711,0.023171,0.021626,0.01778,0.010518,0.0095298,0.0038754,0.016456,0.010971,0.020527,0.022508,0.01224,0.0047208,0.010144,0.013204,0.011816,0.013893,0.014057
18.239,36.908,24.791,21.249,13.465,9.3824,5.3095,3.2258,2.2547,1.4239,0.98659,0.69645,0.4427,0.27735,0.202,0.13304,0.091462,0.070943,0.056877,0.05279,0.04441,0.048235,0.052837,0.049132,0.049333,0.046402,0.043071,0.039482,0.034418,0.029198,0.031366,0.040181,0.033527,0.027251,0.032799,0.033457,0.033771,0.027137,0.034686,0.03527,0.031997,0.031533,0.029257,0.027768,0.024713,0.021479,0.022469,0.024096
18.851,37.807,25.586,22.008,14.117,9.7937,5.6296,3.5499,2.4554,1.542,1.0584,0.7198,0.48251,0.3469,0.28517,0.21834,0.16494,0.1364,0.12388,0.11336,0.11836,0.1069,0.088795,0.084577,0.080741,0.085913,0.088261,0.086361,0.076553,0.061294,0.062885,0.07804,0.07621,0.070117,0.063452,0.060537,0.058796,0.068651,0.063846,0.056065,0.052738,0.050241,0.049434,0.055586,0.057447,0.052965,0.049736,0.046238
19.101,38.229,25.86,22.507,14.575,10.107,5.7839,3.5362,2.4488,1.5376,1.0653,0.71741,0.41741,0.2309,0.11929,0.03357,0.029507,0.042819,0.035362,0.021235,0.019445,0.035018,0.042642,0.040286,0.023963,0.0053187,0.016721,0.030509,0.037723,0.042929,0.035929,0.01375,0.010358,0.02016,0.031285,0.029308,0.02238,0.00056218,0.020828,0.026458,0.027126,0.025986,0.014441,0.0076828,0.0086506,0.019395,0.022582,0.021583
18.61,38.546,26.136,23.119,15.271,10.913,6.4999,3.9253,2.6828,1.6326,1.132,0.82347,0.60414,0.4558,0.33185,0.18077,0.05556,0.070188,0.12721,0.14363,0.12732,0.077912,0.012557,0.047119,0.090637,0.11837,0.11756,0.085746,0.04794,0.020012,0.06311,0.088124,0.099728,0.091262,0.061745,0.020534,0.023146,0.060371,0.082836,0.080082,0.068182,0.042795,0.010233,0.027954,0.055206,0.067491,0.068068,0.051749
18.092,38.974,26.254,22.89,14.751,10.235,5.8131,3.4137,2.3847,1.5067,1.0209,0.63058,0.3559,0.24738,0.22268,0.175,0.11225,0.061724,0.050549,0.062269,0.07497,0.072493,0.072168,0.047864,0.020883,0.020198,0.041867,0.050666,0.048149,0.047543,0.037147,0.0088334,0.0050796,0.017779,0.028049,0.034492,0.041307,0.038214,0.025234,0.01244,0.016743,0.024331,0.031429,0.03004,0.027824,0.019908,0.0096394,0.006947
18.288,39.149,26.162,22.775,14.564,9.9861,5.7507,3.507,2.4912,1.653,1.1777,0.79434,0.46755,0.23927,0.10818,0.027856,0.05032,0.072477,0.073577,0.072171,0.070477,0.064967,0.069731,0.055586,0.047229,0.048945,0.038749,0.04268,0.049039,0.046408,0.04456,0.043976,0.035908,0.033224,0.031902,0.033803,0.037667,0.038776,0.0336,0.029474,0.027651,0.028631,0.030365,0.032094,0.030917,0.030295,0.029768,0.027785
18.497,39.009,25.886,22.772,14.781,10.408,6.2747,3.8461,2.6406,1.6023,1.0542,0.72521,0.49985,0.33148,0.19798,0.068437,0.033598,0.055491,0.053843,0.050146,0.04528,0.043986,0.035123,0.025407,0.030899,0.027611,0.037923,0.031786,0.025007,0.026168,0.02246,0.036548,0.033024,0.022236,0.017649,0.020642,0.026225,0.027725,0.021642,0.018995,0.018883,0.019272,0.018144,0.017662,0.018712,0.02004,0.020179,0.020054
18.568,38.948,25.881,22.906,15.046,10.689,6.3421,3.7575,2.6667,1.7026,1.1398,0.75524,0.45191,0.27783,0.18626,0.10774,0.058997,0.035691,0.023114,0.016268,0.0083822,0.0050581,0.013137,0.013845,0.010853,0.0091811,0.007003,0.0086671,0.0086214,0.0094756,0.01132,0.0093718,0.011868,0.0095523,0.0012043,0.0062296,0.0075572,0.010037,0.0051872,0.002063,0.003061,0.0021483,0.0040362,0.0062496,0.0056122,0.0027597,0.0014407,0.0043196
18.664,38.978,25.812,22.99,15.121,10.784,6.4386,3.8156,2.7434,1.7303,1.1614,0.79159,0.47449,0.29594,0.18227,0.11409,0.074932,0.036586,0.01743,0.011698,0.0098374,0.0060171,0.011833,0.0088976,0.0050348,0.0056591,0.0076846,0.0068069,0.0054416,0.0052639,0.0098457,0.0073754,0.0076792,0.005169,0.0036109,0.0038605,0.0049727,0.0091475,0.011674,0.0055971,0.0027581,0.001812,0.0044929,0.0028779,0.0034416,0.001915,0.00078747,0.0054797
18.719,38.923,25.723,22.907,15.162,10.791,6.4205,3.8482,2.7545,1.7172,1.1785,0.78822,0.46436,0.29749,0.1858,0.10706,0.077353,0.036083,0.015066,0.015375,0.0061572,0.0048069,0.011288,0.01055,0.0063931,0.0021395,0.013313,0.0037039,0.0077476,0.0039422,0.0065273,0.007587,0.0070792,0.0032676,0.0053627,0.003611,0.004467,0.0083607,0.0053353,0.0018088,0.0019812,0.0033882,0.00080624,0.0027125,0.00022544,0.0027245,0.0025509,0.0020457
18.834,38.859,25.607,22.894,15.172,10.825,6.4084,3.9308,2.776,1.7929,1.1754,0.82166,0.50055,0.29506,0.22006,0.11168,0.090683,0.051546,0.025559,0.026021,0.0038903,0.016657,0.0095546,0.0073995,0.020359,0.0099496,0.0038577,0.013332,0.0080461,0.0046238,0.010394,0.0018911,0.0066609,0.0099871,0.0033046,0.010235,0.0064649,0.006955,0.008441,0.007599,0.0083508,0.0086989,0.0015173,0.0085461,0.0031553,0.0066641,0.0071857,0.00522
18.933,38.742,25.251,22.859,14.88,10.676,6.3311,3.7825,2.7654,1.7477,1.096,0.81956,0.48647,0.25429,0.23664,0.12598,0.059241,0.070226,0.045421,0.014391,0.036082,0.028202,0.015901,0.030587,0.033261,0.013081,0.017013,0.025395,0.01625,0.011448,0.012581,0.017351,0.017137,0.016166,0.015383,0.012771,0.012054,0.016867,0.014913,0.011339,0.011126,0.015668,0.01172,0.013033,0.013107,0.010777,0.0096753,0.014244
18.933,38.789,25.152,22.819,15.214,10.779,6.4854,4,2.8177,1.7779,1.2169,0.85942,0.48085,0.29663,0.24467,0.14035,0.065662,0.048871,0.056073,0.025081,0.0029055,0.016496,0.021151,0.023289,0.0085118,0.0084239,0.016546,0.017942,0.010993,0.0063719,0.0073801,0.014553,0.014015,0.0084668,0.006084,0.0098267,0.013264,0.0098995,0.010521,0.0082001,0.013719,0.01152,0.0057118,0.0087681,0.011768,0.010718,0.0060503,0.0073608
18.822,38.674,25.11,22.636,15.225,10.844,6.5041,3.9028,2.8697,1.8065,1.2163,0.83541,0.48588,0.32806,0.20944,0.14555,0.074787,0.046393,0.044439,0.0076163,0.03052,0.019732,0.0082763,0.020089,0.0067082,0.016527,0.018766,0.0045918,0.018137,0.01654,0.0052919,0.013403,0.0069975,0.0082344,0.013361,0.0098386,0.0030855,0.0079978,0.0067352,0.0089922,0.0096897,0.0031254,0.010653,0.0025406,0.0093217,0.0093102,0.0016531,0.0074696
18.752,38.503,25.229,22.464,15.411,10.932,6.5463,4.0405,2.7844,1.826,1.2656,0.8456,0.54951,0.34604,0.18154,0.13164,0.086046,0.029053,0.073831,0.048731,0.010836,0.027702,0.038217,0.028399,0.015904,0.020129,0.013116,0.028243,0.038247,0.028486,0.0044528,0.018847,0.026879,0.022139,0.010173,0.0074719,0.019102,0.020842,0.019412,0.012302,0.0042411,0.016509,0.027005,0.016323,0.0054656,0.011359,0.0141,0.017262
18.927,38.51,25.429,22.257,15.05,10.987,6.5019,3.9578,2.9643,1.9158,1.2392,0.8887,0.55746,0.31842,0.1796,0.10826,0.073407,0.0218,0.032021,0.036276,0.014494,0.018148,0.041577,0.046204,0.035611,0.01224,0.027926,0.047111,0.041985,0.019515,0.015453,0.031978,0.038287,0.033883,0.013015,0.019175,0.030102,0.033752,0.019075,0.010029,0.021957,0.031413,0.031994,0.016498,0.011543,0.023949,0.02796,0.023101
19.488,39.025,25.974,22.828,15.294,10.953,6.515,4.0031,2.8059,1.7422,1.1517,0.78264,0.44428,0.25475,0.18308,0.13518,0.11667,0.11913,0.1163,0.11162,0.10427,0.10882,0.10958,0.1084,0.10519,0.097096,0.094682,0.093746,0.089557,0.078583,0.075041,0.072574,0.07318,0.067633,0.062721,0.061022,0.062109,0.062547,0.064427,0.058111,0.056157,0.058155,0.058386,0.055596,0.05285,0.052412,0.053895,0.052728
19.998,39.51,26.463,23.457,15.755,11.328,6.9003,4.3447,3.1661,2.0486,1.3648,0.94047,0.57125,0.37207,0.2759,0.16391,0.096287,0.045039,0.020375,0.017636,0.0074896,0.0154,0.022905,0.040675,0.039728,0.027917,0.010887,0.0040268,0.0096824,0.014349,0.012348,0.0026612,0.0087255,0.015896,0.020858,0.011095,0.0079964,0.0057363,0.0097109,0.013623,0.011199,0.0066772,0.0025155,0.009339,0.013032,0.011915,0.0096937,0.0053917
19.624,39.659,26.7,23.938,16.322,11.76,7.1508,4.3643,3.0022,1.7931,1.1186,0.77927,0.5271,0.41286,0.36135,0.25733,0.17149,0.071692,0.021236,0.079923,0.11049,0.1037,0.063033,0.026363,0.039579,0.075492,0.07889,0.055024,0.032755,0.026446,0.053308,0.067149,0.052937,0.031974,0.024187,0.044811,0.054158,0.044598,0.028267,0.014929,0.034216,0.049289,0.046156,0.031342,0.01571,0.027708,0.0436,0.045453
19.007,39.564,26.49,23.707,16.025,11.521,6.92,4.2027,3.0813,2.0388,1.3825,0.95983,0.58678,0.41107,0.33952,0.24584,0.18708,0.12577,0.10189,0.10116,0.11536,0.10994,0.092761,0.060645,0.059859,0.078323,0.09295,0.0853,0.064874,0.057836,0.072247,0.085767,0.081025,0.069779,0.05316,0.055991,0.070926,0.076476,0.062555,0.04571,0.041869,0.052577,0.058177,0.055045,0.043324,0.037451,0.044221,0.05316
18.626,39.429,26.116,23.119,15.507,11.056,6.5789,3.9294,2.7823,1.7458,1.163,0.81385,0.50079,0.33027,0.25012,0.17218,0.12547,0.085421,0.061871,0.032312,0.021927,0.010796,0.01888,0.017259,0.025122,0.028584,0.025023,0.018045,0.017524,0.014242,0.0055456,0.011753,0.010637,0.016557,0.01248,0.013987,0.015015,0.016133,0.013356,0.011828,0.012607,0.012548,0.01326,0.012357,0.011429,0.0098266,0.0087981,0.0078016
18.818,39.098,25.671,22.735,15.125,10.76,6.4618,3.9971,2.9612,1.9829,1.3281,0.8701,0.46727,0.23905,0.17502,0.17713,0.16382,0.12618,0.091304,0.055793,0.043863,0.055728,0.060732,0.066056,0.056705,0.043726,0.04332,0.043725,0.045677,0.051088,0.042532,0.036434,0.034489,0.039967,0.039141,0.038077,0.034191,0.028964,0.031851,0.033844,0.033367,0.030519,0.025624,0.026149,0.028986,0.030972,0.030828,0.028285
18.867,38.587,25.186,22.385,15.034,10.848,6.6355,3.9986,2.8339,1.7787,1.1997,0.87235,0.5263,0.31343,0.19756,0.1354,0.11822,0.073131,0.031817,0.011092,0.0331,0.033158,0.013082,0.0021222,0.018927,0.023978,0.015445,0.011333,0.0093394,0.017257,0.016222,0.009875,0.01095,0.013443,0.012686,0.010484,0.010387,0.010403,0.0092581,0.010475,0.0093743,0.0097682,0.011559,0.010208,0.0082741,0.0082679,0.0094468,0.0088398
18.866,38.275,24.894,22.085,14.861,10.691,6.4786,3.8959,2.8205,1.7751,1.169,0.82041,0.49431,0.32263,0.21772,0.12864,0.093305,0.058639,0.038674,0.022465,0.022622,0.012376,0.011271,0.014928,0.012453,0.0046696,0.0043228,0.0033325,0.0047131,0.0032143,0.0040418,0.002173,0.0021992,0.00082186,0.0048105,0.003677,0.0048364,0.005082,0.0022946,0.0024994,0.00074815,0.00086046,0.00033183,0.00097134,0.0022974,0.0012285,0.00025095,0.0013523
