8.5694,5.5063,4.1283,1.1498,0.035571,0.11751,0.024244,0.064197,0.016496,0.0096146,0.027596,0.0064955,0.0074793,0.015628,0.012301,0.0065167,0.0032156,0.0050105,0.006214,0.0084373,0.0030147,0.007554,0.0052817,0.0051961,0.0067844,0.0030327,0.0026517,0.0046694,0.0050854,0.0024662,0.00072518,0.002528,0.0045423,0.003773
8.9025,6.5847,4.8171,1.6292,0.19031,0.06851,0.046678,0.069604,0.046048,0.024837,0.015025,0.02997,0.017148,0.013464,0.022729,0.02227,0.013591,0.012598,0.0147,0.013256,0.015002,0.0051505,0.013241,0.016447,0.0068298,0.011349,0.0097294,0.0082946,0.012409,0.011073,0.0058328,0.0069425,0.010241,0.0093775
9.1331,7.8416,5.5206,2.1552,0.45602,0.080723,0.007188,0.0051269,0.079234,0.091153,0.055026,0.037942,0.044391,0.042395,0.035019,0.031936,0.034417,0.02741,0.02709,0.030959,0.022644,0.021504,0.029796,0.024823,0.017817,0.023634,0.021716,0.018621,0.018332,0.022465,0.016301,0.016883,0.0177,0.017231
9.2832,9.2868,6.2411,2.6775,0.83955,0.38713,0.20666,0.1226,0.026222,0.053117,0.089119,0.081015,0.060782,0.047248,0.049537,0.051562,0.044555,0.040834,0.041963,0.040652,0.031075,0.037415,0.037113,0.037443,0.027725,0.025877,0.030067,0.031043,0.026584,0.0256,0.027988,0.024802,0.024609,0.021711
9.4274,10.86,7.1944,3.2155,1.1631,0.62108,0.40829,0.24362,0.17319,0.11618,0.0645,0.047406,0.040518,0.056424,0.059381,0.049294,0.04125,0.043235,0.043278,0.028922,0.025029,0.042828,0.036731,0.031231,0.030213,0.028716,0.027027,0.025074,0.029421,0.029082,0.020598,0.021131,0.023792,0.024939
9.6827,12.636,8.5204,4.0245,1.6035,0.80911,0.4775,0.28073,0.20137,0.11251,0.11114,0.053275,0.030873,0.025308,0.014777,0.0052457,0.003855,0.01039,0.013148,0.004711,0.01067,0.022938,0.0081138,0.0080199,0.013286,0.0061681,0.0023827,0.0028725,0.009784,0.0076316,0.0069325,0.0085616,0.004711,0.0013508
9.954,14.237,9.8144,4.8453,2.0738,1.0814,0.62146,0.34893,0.24022,0.14466,0.11162,0.1298,0.082452,0.087728,0.076173,0.065249,0.055466,0.056716,0.05015,0.04533,0.052056,0.047862,0.040145,0.035836,0.036861,0.035181,0.028664,0.028654,0.031162,0.030036,0.029359,0.031042,0.030308,0.02662
10.16,15.247,10.811,5.5119,2.3916,1.2761,0.65885,0.33682,0.26403,0.16092,0.11972,0.08982,0.082237,0.083481,0.036853,0.051672,0.060107,0.038296,0.033007,0.048064,0.042481,0.030021,0.040731,0.038982,0.021321,0.029117,0.03435,0.023697,0.020286,0.027901,0.022706,0.016757,0.02689,0.023652
10.367,15.774,11.694,6.1107,2.7214,1.6843,1.0088,0.5203,0.28117,0.20119,0.14781,0.090977,0.025038,0.029419,0.036398,0.044839,0.044617,0.021018,0.023569,0.047815,0.034363,0.010921,0.034593,0.035809,0.0088209,0.025389,0.033676,0.018412,0.014961,0.035368,0.026212,0.0088054,0.023103,0.027082
10.669,16.034,12.448,6.6229,2.7734,1.6354,1.0401,0.63834,0.39462,0.204,0.088053,0.032336,0.081199,0.11253,0.061586,0.044883,0.05501,0.05005,0.036386,0.054944,0.049586,0.029161,0.037519,0.049872,0.033192,0.027042,0.040158,0.037729,0.029843,0.030671,0.029753,0.020559,0.028791,0.037206
10.891,16.067,12.952,7.0794,2.9304,1.6165,0.82498,0.45181,0.28948,0.211,0.15163,0.11121,0.1141,0.092775,0.044161,0.023359,0.061694,0.052259,0.036796,0.048591,0.048973,0.032658,0.02746,0.047155,0.037606,0.026409,0.034094,0.034561,0.019747,0.027109,0.039182,0.031194,0.021591,0.026839
10.99,15.826,13.033,7.0842,2.8866,1.7183,0.95677,0.51987,0.22313,0.10307,0.070503,0.043274,0.034222,0.024453,0.01129,0.045457,0.0425,0.019856,0.006806,0.014678,0.020022,0.011643,0.01276,0.017875,0.0084994,0.0014063,0.01448,0.020014,0.012699,0.0048533,0.0067676,0.010523,0.0065756,0.009733
10.994,15.503,13.074,7.063,2.9174,1.8372,1.0044,0.52828,0.31626,0.22503,0.11822,0.097615,0.12884,0.071828,0.051771,0.048409,0.048405,0.033281,0.029049,0.051098,0.033748,0.025242,0.04246,0.041383,0.031406,0.032697,0.047226,0.043015,0.025811,0.032237,0.038212,0.027211,0.018803,0.030556
11.09,15.409,13.166,7.1467,3.0626,1.9361,1.0703,0.61912,0.35695,0.18568,0.10509,0.065488,0.058038,0.031664,0.017122,0.046335,0.046159,0.017804,0.029051,0.038484,0.034217,0.025609,0.027269,0.030506,0.030265,0.024834,0.035296,0.035501,0.02518,0.018944,0.02811,0.026984,0.019962,0.01823
11.237,15.316,13.162,7.1028,2.9768,1.7981,0.95394,0.51668,0.24205,0.14541,0.1077,0.069197,0.10251,0.065002,0.057572,0.051453,0.033162,0.024478,0.02354,0.0083887,0.0145,0.014701,0.009385,0.0057724,0.009989,0.011163,0.0044527,0.0071437,0.010276,0.01284,0.009044,0.012946,0.012812,0.010227
11.361,15.126,13.154,7.0383,2.9103,1.7739,0.96532,0.56278,0.28917,0.1721,0.10435,0.035712,0.070669,0.034174,0.050031,0.045691,0.027599,0.032618,0.028275,0.010951,0.007593,0.0083451,0.009943,0.0051162,0.0024048,0.0042937,0.0031131,0.0079938,0.0091085,0.0078087,0.011418,0.0068867,0.0040805,0.0049404
11.525,14.941,13.093,6.978,2.9288,1.7996,1.0248,0.55892,0.24453,0.15321,0.082877,0.088162,0.084945,0.03774,0.042572,0.0088091,0.031313,0.030204,0.017743,0.02423,0.015946,0.0045316,0.0074254,0.0049921,0.0091349,0.0038955,0.0032179,0.013941,0.016032,0.0043755,0.0059553,0.010671,0.010621,0.0042802
11.64,14.828,13.096,7.0466,2.9974,1.8162,1.0267,0.49232,0.29005,0.16805,0.1087,0.027573,0.062783,0.049169,0.057397,0.046612,0.0051622,0.020632,0.0020426,0.026991,0.025945,0.011091,0.0073431,0.0096799,0.011447,0.0092162,0.0052384,0.015155,0.015617,0.0076572,0.0031007,0.012436,0.014224,0.0085208
11.75,15.011,13.209,7.2431,3.0575,1.8267,1.0118,0.57236,0.31718,0.14282,0.069913,0.07732,0.080802,0.021065,0.029625,0.032754,0.04144,0.022743,0.0081588,0.013631,0.02405,0.018185,0.007479,0.013022,0.012404,0.011735,0.00868,0.014036,0.01113,0.010401,0.009011,0.0093274,0.010828,0.0092145
11.817,15.571,13.477,7.5086,3.1642,1.8907,1.1091,0.64087,0.29284,0.17064,0.11282,0.055589,0.042457,0.052603,0.046488,0.021166,0.018052,0.031639,0.018931,0.007671,0.010878,0.017093,0.012708,0.016322,0.0066544,0.0086096,0.010288,0.010827,0.0046139,0.0083857,0.012283,0.0059438,0.0053255,0.0077536
11.923,16.443,13.946,7.8096,3.3643,2.0625,1.2141,0.68717,0.3397,0.22703,0.1022,0.055102,0.079348,0.031951,0.036388,0.025656,0.032375,0.0087995,0.013227,0.016526,0.010273,0.011128,0.0061062,0.012803,0.0048699,0.010947,0.0046624,0.0084294,0.0055704,0.010297,0.0026067,0.0032166,0.0081213,0.0089867
12.079,17.551,14.539,8.2897,3.6745,2.3027,1.3475,0.74962,0.46084,0.23001,0.1364,0.10171,0.046555,0.066746,0.03103,0.034662,0.032422,0.0022513,0.024124,0.016719,0.011901,0.015025,0.0065789,0.016793,0.0083451,0.011794,0.01007,0.0089539,0.016213,0.0053983,0.011979,0.0094417,0.0072386,0.010358
12.262,18.705,15.172,8.8797,4.0876,2.4851,1.5717,0.83402,0.50864,0.32294,0.14084,0.11557,0.080397,0.069646,0.042866,0.036928,0.030902,0.022672,0.018693,0.01339,0.012344,0.018644,0.0059525,0.0075437,0.024532,0.0071071,0.0096771,0.013328,0.01122,0.010609,0.0067917,0.009499,0.01227,0.0027551
12.405,19.675,15.812,9.4038,4.4851,2.7483,1.6764,0.99037,0.57233,0.33919,0.20345,0.12243,0.094983,0.063034,0.059159,0.030578,0.02257,0.033368,0.0052596,0.018808,0.011782,0.012466,0.0075844,0.0065604,0.018091,0.0039376,0.0068382,0.013153,0.0013174,0.010342,0.003878,0.0084485,0.006195,0.0051241
12.445,20.241,16.42,9.9076,4.8539,2.9064,1.7924,1.1329,0.63697,0.36325,0.18421,0.194,0.10187,0.053866,0.052396,0.064192,0.034188,0.011853,0.034097,0.034565,0.01572,0.021855,0.022409,0.024191,0.017057,0.016481,0.023734,0.015215,0.013487,0.017167,0.014161,0.013445,0.017934,0.012605
12.392,20.301,16.713,10.321,5.2793,3.1012,1.7792,1.0993,0.76673,0.50033,0.21492,0.083824,0.11301,0.12037,0.1176,0.049568,0.024155,0.049428,0.062972,0.056202,0.033716,0.039232,0.042615,0.041121,0.032885,0.030776,0.035039,0.037375,0.033517,0.030158,0.029352,0.028429,0.029294,0.029503
12.26,19.972,16.629,10.391,5.4882,3.4129,1.9839,1.0234,0.59554,0.40381,0.31738,0.26188,0.1576,0.098828,0.025682,0.065859,0.076278,0.095325,0.071687,0.04807,0.042973,0.059544,0.057858,0.043793,0.044043,0.04762,0.040257,0.040425,0.046845,0.04237,0.033812,0.036701,0.041328,0.035815
12.091,19.399,16.395,10.143,5.3616,3.3999,2.1648,1.2898,0.70618,0.40839,0.12934,0.089137,0.11772,0.10235,0.14228,0.10474,0.068476,0.059775,0.053065,0.041547,0.039628,0.055759,0.06463,0.040364,0.025951,0.048066,0.049214,0.03292,0.031499,0.042001,0.036694,0.026648,0.031784,0.039817
11.981,18.853,16.261,9.9072,5.1023,3.261,1.9752,1.2589,0.76891,0.45552,0.28127,0.19597,0.085991,0.073381,0.036149,0.0089974,0.038163,0.021304,0.037322,0.046845,0.034366,0.020616,0.034712,0.022759,0.0078368,0.0155,0.028211,0.024196,0.010012,0.012149,0.021604,0.021654,0.0098104,0.012973
11.861,18.323,16.01,9.7466,4.8914,3.1779,1.9161,1.1766,0.73398,0.46605,0.26443,0.1982,0.13967,0.10751,0.0545,0.056292,0.035294,0.017176,0.0099852,0.012483,0.016013,0.030303,0.018495,0.0312,0.033333,0.024036,0.016641,0.016104,0.01875,0.019046,0.015297,0.014894,0.015652,0.016307
11.806,17.892,15.533,9.3405,4.5344,2.9239,1.6975,0.98275,0.59177,0.3733,0.1883,0.15192,0.13633,0.11554,0.07517,0.088507,0.11362,0.068872,0.056113,0.072476,0.076471,0.055661,0.04545,0.065846,0.07408,0.042867,0.032019,0.048053,0.051137,0.036301,0.029146,0.043319,0.045896,0.035696
11.783,17.578,15.046,8.8373,4.0893,2.6976,1.5856,0.81739,0.37297,0.26164,0.20971,0.17896,0.12001,0.048644,0.075284,0.12806,0.095847,0.035549,0.041446,0.081624,0.083957,0.033905,0.027117,0.064342,0.081756,0.037289,0.012722,0.048002,0.05534,0.030754,0.012589,0.04415,0.051551,0.033514
11.841,17.613,14.969,8.7034,3.8615,2.5316,1.6796,1.067,0.58588,0.27047,0.12642,0.17751,0.16506,0.13108,0.050671,0.044111,0.062333,0.052765,0.063524,0.073595,0.058015,0.028547,0.044501,0.062632,0.07146,0.034852,0.032944,0.051336,0.050549,0.029017,0.024162,0.043433,0.04331,0.028672
11.924,17.924,15.114,8.8752,3.9282,2.373,1.4641,0.94142,0.60369,0.40474,0.22583,0.13358,0.052646,0.045101,0.096362,0.117,0.1138,0.058513,0.051863,0.052077,0.040955,0.045869,0.061074,0.056856,0.059894,0.036908,0.040878,0.047126,0.044509,0.034105,0.036377,0.039597,0.033353,0.026839
12.005,18.287,15.348,9.1091,4.173,2.4956,1.3952,0.76485,0.43519,0.31698,0.22694,0.20398,0.14557,0.12497,0.080025,0.063263,0.02952,0.020157,0.042037,0.048837,0.037376,0.036652,0.051027,0.034947,0.034769,0.022281,0.031062,0.029988,0.024223,0.022771,0.032438,0.031322,0.020753,0.013918
11.991,18.669,15.577,9.2105,4.2835,2.6008,1.5232,0.89046,0.50949,0.30173,0.13848,0.1193,0.10295,0.11376,0.08515,0.048231,0.050151,0.036844,0.032108,0.024917,0.0052222,0.010916,0.012949,0.0084336,0.014458,0.016974,0.015764,0.0040028,0.0096769,0.013722,0.012568,0.0066491,0.0059625,0.0080951
12.004,18.971,15.996,9.4995,4.5169,2.8354,1.7032,0.97795,0.53311,0.32021,0.16961,0.11179,0.026935,0.034141,0.016917,0.017304,0.034683,0.054044,0.044723,0.03373,0.050725,0.063296,0.039191,0.047593,0.051211,0.05224,0.040075,0.032571,0.041797,0.043205,0.033592,0.026991,0.034942,0.036633
12.08,19.303,16.512,9.9219,4.9206,3.2063,1.9751,1.1907,0.76496,0.53835,0.31441,0.24065,0.19448,0.17868,0.13345,0.092141,0.10742,0.098356,0.074966,0.057989,0.065043,0.070044,0.048901,0.05083,0.054804,0.051566,0.04258,0.032164,0.037284,0.042782,0.037086,0.029716,0.035188,0.042222
12.179,19.441,16.779,10.14,5.0501,3.2327,1.9294,1.1362,0.66873,0.39283,0.18445,0.14139,0.081349,0.066267,0.05688,0.046621,0.050292,0.04839,0.046132,0.040201,0.039104,0.038773,0.034583,0.03435,0.034353,0.026456,0.025933,0.018548,0.019063,0.023085,0.023119,0.015878,0.014227,0.015122
12.255,19.433,16.782,10.156,5.0054,3.1702,1.8787,1.1242,0.68135,0.42571,0.24787,0.19973,0.12908,0.10298,0.075038,0.038745,0.036627,0.024059,0.012708,0.018072,0.025499,0.017822,0.020672,0.025675,0.024913,0.0084386,0.011226,0.012868,0.012461,0.008142,0.0067123,0.0067839,0.008362,0.0085348
12.279,19.369,16.689,10.044,4.9752,3.1601,1.8706,1.1814,0.68039,0.41191,0.24062,0.14356,0.10784,0.096741,0.058821,0.068171,0.056399,0.027916,0.029608,0.0041143,0.019131,0.014545,0.015798,0.020315,0.025026,0.0015562,0.0077617,0.015194,0.012022,0.00080267,0.004385,0.010822,0.011584,0.0046532
12.294,19.458,16.549,9.914,4.9966,3.1122,1.8905,1.1257,0.62866,0.40482,0.21007,0.19837,0.11781,0.09055,0.059651,0.030292,0.057246,0.03143,0.037536,0.02267,0.0068094,0.012404,0.016068,0.017861,0.02404,0.0075159,0.012423,0.017073,0.0053852,0.0048195,0.0098275,0.015482,0.0062313,0.0042468
12.277,19.899,16.422,9.8314,4.9866,3.0723,1.8231,1.0413,0.65342,0.4094,0.24604,0.14243,0.097889,0.079202,0.078929,0.052974,0.037569,0.014522,0.026615,0.028371,0.023678,0.019114,0.010646,0.0073791,0.019404,0.017044,0.010672,0.0053789,0.0076098,0.0089716,0.013172,0.0086256,0.0090085,0.0081969
12.327,20.708,16.619,9.8933,5.0663,3.0467,1.7924,1.078,0.67643,0.39932,0.20157,0.15912,0.12284,0.080055,0.039237,0.044343,0.042977,0.039204,0.011068,0.020921,0.019827,0.025928,0.0076045,0.0059354,0.0084494,0.019726,0.0092357,0.0083091,0.0047286,0.012392,0.011012,0.0099496,0.0074739,0.0058295
12.422,21.63,16.971,10.073,5.1067,3.1321,1.7908,1.1496,0.64655,0.39906,0.24707,0.1363,0.12261,0.061855,0.064985,0.045297,0.012807,0.04634,0.014299,0.02592,0.020453,0.016472,0.022584,0.0082904,0.016729,0.0063095,0.019816,0.0035689,0.0093211,0.014122,0.0073357,0.0082401,0.011179,0.011827
12.563,22.623,17.385,10.419,5.2577,3.2329,1.9367,1.1384,0.68249,0.45132,0.21987,0.15407,0.12035,0.059107,0.054909,0.042041,0.018178,0.034783,0.020041,0.0099028,0.02673,0.0082733,0.0095041,0.017621,0.0053785,0.0083426,0.011622,0.0043397,0.012149,0.0078994,0.0044823,0.0085679,0.0090898,0.0045097
12.63,23.526,17.814,10.801,5.4891,3.3501,2.0604,1.2118,0.69756,0.48681,0.24468,0.1551,0.11595,0.07658,0.054496,0.033339,0.029758,0.040727,0.0083178,0.016701,0.02978,0.0016062,0.004175,0.023092,0.0066744,0.0025208,0.015989,0.0038433,0.0061003,0.013886,0.0063803,0.0087106,0.0085613,0.0047699
12.541,23.969,18.128,11.323,5.7181,3.4603,2.0175,1.3496,0.83501,0.44389,0.21862,0.18584,0.18194,0.086069,0.013061,0.069434,0.062948,0.069963,0.026393,0.017975,0.051268,0.045897,0.015336,0.026141,0.037044,0.024366,0.031698,0.026396,0.02662,0.033617,0.018519,0.01873,0.027596,0.021664
12.375,23.851,18.063,11.497,6.1139,3.8191,2.0959,1.1809,0.6805,0.54834,0.37723,0.26504,0.1189,0.0068883,0.075373,0.10701,0.099658,0.088148,0.050171,0.042063,0.055697,0.068233,0.055628,0.057543,0.042422,0.047129,0.049873,0.048978,0.039674,0.037532,0.036893,0.037012,0.039235,0.040848
12.19,23.568,17.792,11.299,5.919,3.814,2.3245,1.4477,0.87153,0.47823,0.23291,0.093844,0.091709,0.09468,0.1156,0.087062,0.078213,0.07141,0.030269,0.03557,0.036448,0.031452,0.044992,0.054779,0.037469,0.034761,0.035683,0.020304,0.031074,0.037698,0.026464,0.032879,0.033167,0.02376
12.038,23.562,17.64,11.183,5.8814,3.6402,2.2806,1.4413,0.8739,0.61774,0.32695,0.23474,0.15438,0.069597,0.049871,0.043592,0.02016,0.021061,0.049651,0.03121,0.027605,0.058883,0.037326,0.044444,0.052675,0.02873,0.034275,0.03736,0.01784,0.025371,0.033323,0.016395,0.02839,0.031188
11.595,23.348,17.046,10.597,5.3467,3.2058,1.7873,1.0878,0.57372,0.29023,0.13509,0.055119,0.015091,0.010434,0.044546,0.060958,0.04163,0.063373,0.060691,0.053166,0.066281,0.051228,0.047215,0.054951,0.049026,0.04004,0.05445,0.042753,0.041676,0.046566,0.03861,0.03987,0.047849,0.037522
11.32,23.115,16.741,10.442,5.3282,3.2915,1.8815,1.2148,0.74008,0.41393,0.21562,0.16771,0.073619,0.031491,0.033851,0.033147,0.021797,0.022393,0.040503,0.023405,0.012472,0.037007,0.018074,0.0081658,0.024898,0.011981,0.014376,0.015387,0.00225,0.017142,0.011201,0.010762,0.017797,0.0076104
11.423,23.255,16.713,10.235,5.1732,3.3281,1.905,1.0707,0.57924,0.4299,0.29656,0.1499,0.028945,0.088981,0.09479,0.06489,0.025007,0.033945,0.066987,0.034341,0.05091,0.024147,0.0403,0.046802,0.028707,0.028379,0.034658,0.03055,0.033651,0.025504,0.02582,0.033851,0.025086,0.021967
11.64,23.582,17.058,10.285,4.899,2.959,1.8168,1.2579,0.78892,0.42971,0.17037,0.065287,0.12385,0.14572,0.12134,0.086312,0.051237,0.049307,0.072234,0.062156,0.062582,0.063771,0.047091,0.047469,0.052201,0.055913,0.052092,0.043895,0.043988,0.038364,0.038635,0.042862,0.040219,0.036867
11.761,23.63,17.193,10.565,5.2317,3.1096,1.7185,1.0215,0.57339,0.33796,0.20198,0.17147,0.1326,0.11393,0.078707,0.052494,0.032316,0.024736,0.011699,0.029742,0.021079,0.024433,0.025508,0.02342,0.016263,0.019764,0.02223,0.018355,0.017467,0.014489,0.011904,0.011157,0.014468,0.017435
11.889,23.359,17.267,10.742,5.4919,3.3431,1.9002,1.1766,0.71448,0.41139,0.22725,0.14212,0.07216,0.056349,0.048405,0.051619,0.068943,0.057098,0.070745,0.081595,0.063366,0.065242,0.071752,0.056328,0.061897,0.063193,0.048258,0.052976,0.048547,0.046269,0.050369,0.044948,0.044904,0.048693
12.247,23.3,17.578,11.069,5.8404,3.5567,2.0344,1.285,0.72228,0.42768,0.23155,0.10629,0.064424,0.036129,0.012638,0.011615,0.019558,0.042172,0.026797,0.036465,0.050585,0.037499,0.030224,0.045931,0.026554,0.035743,0.039561,0.028239,0.030819,0.035867,0.022549,0.025355,0.032512,0.025884
12.387,22.883,17.293,10.891,5.7321,3.3798,1.9867,1.2306,0.76758,0.51776,0.27789,0.1993,0.12218,0.083721,0.051367,0.03092,0.034866,0.021162,0.032066,0.016627,0.019187,0.026548,0.014726,0.0081957,0.019128,0.0071267,0.0069186,0.015298,0.010712,0.0039256,0.0083178,0.009201,0.0032755,0.0080642
12.38,22.257,16.85,10.731,5.6579,3.3811,2.0038,1.2241,0.76048,0.4889,0.27999,0.18718,0.15143,0.084457,0.064138,0.043165,0.032114,0.027379,0.024022,0.01831,0.0090933,0.0066858,0.0017707,0.0032735,0.001782,0.0079439,0.0056688,0.0035272,0.0074178,0.0081135,0.0053081,0.0027143,0.0022276,0.0037707
12.299,21.661,16.438,10.51,5.5562,3.2888,1.9276,1.1876,0.76047,0.49732,0.26476,0.18108,0.14821,0.088753,0.070308,0.042653,0.029303,0.025446,0.028726,0.01434,0.0057262,0.0093097,0.0074006,0.0042011,0.0068845,0.0023327,0.0041023,0.010397,0.0016837,0.0055607,0.0076049,0.0082872,0.0016492,0.0014769
12.289,21.201,16.074,10.245,5.3378,3.1756,1.8208,1.1785,0.6981,0.48085,0.25508,0.18066,0.14792,0.066769,0.083327,0.038061,0.041504,0.017184,0.035731,0.011055,0.0082695,0.016679,0.0084873,0.0097014,0.01124,0.0098603,0.0094258,0.005836,0.013576,0.0012345,0.010212,0.0057507,0.005609,0.0055679
12.276,21.021,15.857,10.099,5.1453,3.0844,1.78,1.0933,0.70409,0.43502,0.25193,0.18526,0.11322,0.093131,0.061746,0.038261,0.042413,0.011793,0.031457,0.015879,0.0083261,0.017308,0.008564,0.011063,0.0087589,0.0099348,0.012169,0.0081931,0.0013551,0.013788,0.0061048,0.0045977,0.0087006,0.0092339
12.288,21.181,15.751,10.061,5.0773,2.9806,1.789,1.0526,0.65918,0.45123,0.21579,0.16966,0.13576,0.06063,0.066849,0.048256,0.018785,0.027245,0.023104,0.009434,0.0098635,0.008345,0.0077186,0.0055995,0.0086175,0.0070078,0.0037343,0.0061644,0.012227,0.003171,0.007704,0.0073411,0.0064149,0.0032375
12.199,21.647,15.954,10.147,5.0024,2.9637,1.7715,1.1018,0.62755,0.37228,0.27831,0.16911,0.094187,0.078923,0.0804,0.047824,0.02985,0.043236,0.038525,0.019504,0.023385,0.023629,0.023231,0.018914,0.011752,0.021844,0.022679,0.0086837,0.015465,0.023641,0.012463,0.015829,0.018963,0.0097137
11.99,21.921,16.043,10.354,5.3144,3.0442,1.5592,0.98252,0.6882,0.52164,0.26146,0.10518,0.073077,0.12545,0.1223,0.075131,0.034437,0.058968,0.073123,0.054946,0.047824,0.04672,0.048821,0.04691,0.043315,0.039309,0.039904,0.037817,0.037861,0.040758,0.040395,0.032962,0.033326,0.035234
11.871,22.138,15.979,10.145,5.2514,3.2949,1.8943,1.1769,0.65239,0.34707,0.12507,0.10841,0.12238,0.14284,0.11234,0.084615,0.04903,0.031104,0.049528,0.055578,0.051634,0.046175,0.043749,0.035141,0.047904,0.042807,0.03324,0.035777,0.033752,0.035797,0.039797,0.030198,0.033658,0.030978
11.895,22.658,16.205,10.224,5.213,3.1986,1.9015,1.1639,0.76013,0.47339,0.29237,0.20148,0.11062,0.08709,0.016978,0.012885,0.02742,0.041249,0.036275,0.043764,0.038819,0.040645,0.032575,0.013349,0.029001,0.025154,0.01781,0.032983,0.019729,0.019948,0.027182,0.013757,0.022438,0.020805
11.7,22.813,16.086,9.9112,4.9395,2.8523,1.5509,0.91272,0.44077,0.24286,0.097776,0.020919,0.027615,0.026805,0.072624,0.051238,0.07245,0.075811,0.068168,0.087554,0.059024,0.073195,0.078643,0.063097,0.065232,0.071998,0.045348,0.058248,0.049374,0.044409,0.054921,0.043472,0.049447,0.052865
11.438,22.568,16.049,9.9555,5.06,3.058,1.7402,1.1226,0.69584,0.43384,0.25543,0.17501,0.10226,0.076285,0.049067,0.021114,0.01567,0.003219,0.0088158,0.02524,0.02004,0.0085233,0.018799,0.016928,0.022779,0.010723,0.022795,0.019181,0.014824,0.017175,0.014317,0.013905,0.019019,0.015807
11.552,22.534,16.199,10.073,5.1986,3.2781,1.861,1.0436,0.59274,0.45732,0.30102,0.14951,0.071054,0.11989,0.094093,0.037354,0.025688,0.044921,0.046313,0.04515,0.013412,0.050141,0.031611,0.016894,0.038311,0.036759,0.025459,0.033396,0.021611,0.018931,0.028898,0.020121,0.02345,0.027089
