5.189,10.562,6.2346,2.2739,1.3591,0.60257,0.25259,0.081059,0.0418,0.030658,0.029988,0.014828,0.02122,0.0072774,0.0075088,0.011728,0.010946,0.015833,0.0093575,0.011535,0.013387,0.0070951,0.0099721,0.0075283,0.0080957,0.0095301,0.0064804,0.011454,0.0067555,0.0074029,0.00919,0.0026713,0.0085323,0.0069666,0.0067204,0.0074606,0.0036972,0.0077309,0.0065425,0.0052496
5.6552,10.874,7.487,2.9076,1.6028,0.73729,0.34578,0.12997,0.084569,0.036468,0.029401,0.016552,0.01818,0.016048,0.012282,0.012468,0.01469,0.0070855,0.01417,0.006173,0.010671,0.0070868,0.0066688,0.01091,0.0054491,0.0082836,0.0066751,0.002943,0.0073197,0.0059347,0.0045508,0.0078051,0.0047411,0.0053996,0.0076708,0.00243,0.0077238,0.0048619,0.0023394,0.0070785
5.2778,10.006,7.3338,2.6769,1.6245,0.76491,0.37467,0.16435,0.068406,0.022857,0.014071,0.031991,0.017128,0.032394,0.033005,0.012043,0.023087,0.028716,0.008709,0.016719,0.019784,0.0081264,0.017805,0.017749,0.0038329,0.012768,0.017281,0.0065807,0.013357,0.013007,0.007291,0.010726,0.011226,0.008515,0.01486,0.011459,0.0028333,0.010328,0.0065179,0.0048319
5.7097,10.286,8.1313,3.204,1.7184,0.79425,0.34066,0.19629,0.075728,0.045046,0.032924,0.008502,0.0096654,0.016709,0.012422,0.0067219,0.0029009,0.0076012,0.002625,0.0035036,0.0036516,0.0049724,0.0025608,0.0028198,0.0024012,0.0043165,0.0021464,0.003178,0.0016117,0.0021043,0.0048486,0.0057373,0.0031482,0.0016346,0.0033518,0.0037122,0.0016037,0.0049854,0.0016619,0.0029385
5.4535,9.5624,7.59,2.7701,1.4802,0.69243,0.32418,0.22592,0.10166,0.10476,0.062604,0.032704,0.045239,0.02293,0.019284,0.031219,0.018476,0.016524,0.027211,0.020622,0.014055,0.020552,0.022205,0.014337,0.020034,0.01759,0.013921,0.019392,0.018741,0.012234,0.014213,0.015862,0.010091,0.010115,0.016618,0.011848,0.0093271,0.013237,0.011996,0.0072977
5.8608,9.9416,8.1779,3.3014,1.6057,0.77433,0.30768,0.22978,0.089039,0.058277,0.041185,0.0062449,0.017403,0.0076204,0.010762,0.0080996,0.0070419,0.003024,0.0029639,0.0017795,0.0014298,0.0020099,0.0028151,0.00314,0.00088975,0.0017383,0.0045617,0.0060362,0.002828,0.0026639,0.0024226,0.002864,0.0010571,0.00098258,0.00077266,0.0011268,0.00022349,0.0020718,0.00094477,0.001637
5.7321,9.4126,7.5332,2.8753,1.3403,0.63749,0.21177,0.1595,0.087683,0.087022,0.059511,0.03843,0.037757,0.051137,0.034009,0.034757,0.040404,0.031956,0.029661,0.030231,0.028418,0.025692,0.023849,0.026066,0.022916,0.018685,0.023431,0.023144,0.020891,0.021568,0.02077,0.019059,0.018565,0.018686,0.015245,0.015943,0.016444,0.015188,0.015363,0.017248
6.0621,9.9102,7.9736,3.3515,1.59,0.78985,0.29311,0.23869,0.081822,0.066802,0.037837,0.01288,0.017776,0.0059986,0.0054231,0.0047327,0.0025527,0.0087912,0.0058002,0.0061553,0.0049408,0.0085504,0.0054029,0.0021086,0.0043546,0.0028916,0.0051542,0.0046725,0.0042774,0.0059058,0.0062177,0.0040218,0.0019012,0.0042824,0.0038488,0.0040863,0.0028927,0.0037326,0.0016014,0.0031439
6.0599,9.6449,7.4629,3.0143,1.4676,0.71768,0.19765,0.16467,0.051439,0.022061,0.058296,0.060026,0.055486,0.054891,0.06419,0.041759,0.048673,0.049346,0.031082,0.036518,0.036575,0.02885,0.028417,0.032376,0.027273,0.02115,0.027798,0.02474,0.020966,0.025424,0.021973,0.016411,0.022115,0.025346,0.017945,0.020323,0.022975,0.018244,0.016671,0.02058
6.2479,10.156,8.0174,3.3889,1.6744,0.84307,0.33309,0.22283,0.087953,0.045493,0.058129,0.018917,0.045493,0.0090885,0.02742,0.022778,0.010035,0.0094651,0.011469,0.011453,0.0025067,0.0087051,0.006906,0.0018072,0.0061823,0.0069685,0.0026859,0.0058357,0.0071001,0.0056605,0.010192,0.0057902,0.0056647,0.0048945,0.0064475,0.0082219,0.003235,0.0087786,0.0036918,0.0021069
6.3338,9.9721,7.6377,3.2671,1.6915,0.87884,0.32127,0.30095,0.13882,0.087524,0.11745,0.044549,0.053812,0.048212,0.028927,0.018866,0.028455,0.031759,0.020119,0.027514,0.034954,0.018429,0.022979,0.028028,0.021488,0.015844,0.026576,0.018557,0.015935,0.020768,0.018006,0.010578,0.018175,0.021498,0.012901,0.018372,0.021781,0.014672,0.013254,0.017971
6.4011,10.496,8.3034,3.586,1.8103,0.86112,0.39345,0.23612,0.13353,0.038872,0.04832,0.02462,0.0087223,0.0063651,0.0019029,0.019282,0.019731,0.012543,0.023269,0.0097071,0.0068091,0.01696,0.010266,0.004803,0.013935,0.012307,0.0017622,0.012491,0.011349,0.0043893,0.010348,0.010286,0.006474,0.0067839,0.01117,0.005982,0.0018766,0.0099887,0.0083663,0.0012302
6.5657,10.367,8.0136,3.6328,1.9114,0.97889,0.42808,0.32688,0.12974,0.088319,0.071153,0.029906,0.021156,0.031619,0.017411,0.01338,0.024309,0.019442,0.010184,0.019649,0.0095962,0.0049443,0.0089126,0.015674,0.0020555,0.009298,0.012795,0.0055741,0.0061665,0.0076726,0.0031116,0.0095315,0.009902,0.0050491,0.0045678,0.0085142,0.0068893,0.0025075,0.008558,0.0071711
6.5145,10.934,8.8093,3.9402,2.0451,0.96107,0.41764,0.27268,0.13177,0.090183,0.055549,0.022884,0.041917,0.0082009,0.029925,0.028431,0.0044097,0.017447,0.021049,0.011776,0.010122,0.023497,0.01667,0.003992,0.018683,0.014004,0.0062041,0.020696,0.0151,0.005563,0.014002,0.015261,0.0031599,0.013121,0.015176,0.0056189,0.011159,0.014768,0.0061131,0.0088097
6.7738,10.949,8.5185,3.9375,2.1123,1.1291,0.53595,0.37584,0.1842,0.11365,0.080794,0.049246,0.022669,0.024852,0.019106,0.025268,0.018126,0.02696,0.022612,0.013143,0.013738,0.017462,0.012784,0.01901,0.01591,0.012459,0.011711,0.0080463,0.011936,0.013115,0.014559,0.0069154,0.0085443,0.0097811,0.0081618,0.0079958,0.010814,0.0054117,0.0062696,0.010619
6.6382,11.618,9.3528,4.228,2.2866,1.1948,0.48117,0.32592,0.085779,0.068903,0.057119,0.06172,0.047962,0.024613,0.039595,0.026649,0.011991,0.032371,0.027523,0.013599,0.025512,0.025729,0.016082,0.023567,0.023048,0.012058,0.01822,0.025145,0.011173,0.018089,0.022081,0.011017,0.0099321,0.019776,0.010642,0.0072883,0.015236,0.011767,0.006557,0.015041
6.9561,11.787,9.22,4.2235,2.4188,1.3617,0.69264,0.46913,0.21742,0.11427,0.059768,0.043043,0.031595,0.036248,0.038196,0.040065,0.045605,0.035778,0.04114,0.033054,0.028588,0.029373,0.029783,0.021562,0.027103,0.025824,0.024853,0.02635,0.021659,0.018132,0.02079,0.020997,0.019337,0.018085,0.019865,0.016894,0.01765,0.014426,0.014879,0.015911
6.7545,12.442,10.099,4.5561,2.6023,1.4249,0.6626,0.46558,0.20363,0.093081,0.10516,0.053825,0.0037688,0.028671,0.045597,0.036642,0.041646,0.042776,0.034138,0.032826,0.036484,0.021917,0.024861,0.032077,0.021089,0.022893,0.029178,0.018465,0.021928,0.030925,0.018852,0.019651,0.022645,0.014903,0.017307,0.021608,0.012655,0.0132,0.018671,0.011406
7.1685,12.744,10.178,4.7363,2.8501,1.5767,0.83856,0.49844,0.18149,0.044063,0.073997,0.086204,0.096226,0.075311,0.067027,0.07375,0.059742,0.038456,0.038761,0.033928,0.040176,0.041281,0.034948,0.032357,0.035573,0.031186,0.029361,0.031828,0.030152,0.026164,0.024504,0.023405,0.023162,0.027523,0.023903,0.027265,0.025639,0.022066,0.020743,0.023686
6.8752,13.325,11.051,5.07,3.044,1.6226,0.86189,0.60569,0.32622,0.21058,0.20816,0.13295,0.098713,0.087347,0.058285,0.043607,0.051291,0.039476,0.0377,0.046034,0.035628,0.039079,0.042823,0.030932,0.033008,0.037157,0.02463,0.03424,0.03166,0.023297,0.035699,0.033086,0.022668,0.031241,0.025206,0.022187,0.027408,0.020662,0.019799,0.023919
7.4095,13.864,11.417,5.4416,3.4164,1.8422,1.003,0.55704,0.20179,0.08809,0.12628,0.15842,0.12195,0.071509,0.06844,0.064955,0.045415,0.046468,0.040901,0.042763,0.05588,0.033779,0.036839,0.045324,0.029247,0.037715,0.037998,0.028454,0.037178,0.033372,0.029463,0.040695,0.031911,0.027445,0.029464,0.022438,0.02517,0.02916,0.021516,0.02299
6.9881,14.358,12.177,5.5115,3.4183,1.8047,0.98641,0.64919,0.35102,0.20047,0.18256,0.092243,0.080229,0.068972,0.047592,0.073682,0.056702,0.053338,0.061491,0.046888,0.046217,0.044269,0.03381,0.040951,0.036376,0.031088,0.038152,0.030299,0.020925,0.037602,0.026829,0.031156,0.028428,0.024954,0.032066,0.026629,0.027188,0.031161,0.023422,0.026415
7.6139,14.936,12.665,6.0126,3.8574,2.1602,1.1763,0.65016,0.26624,0.16763,0.13077,0.20229,0.10081,0.076528,0.060814,0.058869,0.067185,0.055517,0.043095,0.057606,0.049168,0.039355,0.053305,0.035609,0.04536,0.040546,0.03084,0.040524,0.026436,0.028982,0.045636,0.0391,0.037376,0.030929,0.019491,0.034561,0.032528,0.023547,0.029544,0.020529
7.0616,15.203,13.278,6.0323,3.7277,1.9909,1.1055,0.67742,0.38509,0.17579,0.13822,0.045048,0.051469,0.049778,0.052278,0.078694,0.053601,0.054113,0.054988,0.042688,0.048981,0.040638,0.040481,0.043347,0.03347,0.03605,0.039753,0.028825,0.037526,0.030037,0.030427,0.041115,0.029049,0.031872,0.031035,0.020662,0.02663,0.022645,0.021828,0.02476
7.7668,15.673,13.696,6.6707,4.194,2.4303,1.3048,0.72681,0.34411,0.23461,0.16675,0.20915,0.085238,0.072031,0.073199,0.064908,0.0724,0.05301,0.036353,0.05813,0.047912,0.045916,0.058756,0.027497,0.044228,0.039648,0.028708,0.046784,0.027589,0.029576,0.041375,0.029999,0.031959,0.02661,0.022316,0.034667,0.026813,0.023905,0.032744,0.021334
7.1705,15.729,14.047,6.6495,4.0024,2.2124,1.2503,0.73876,0.44914,0.19853,0.14038,0.046195,0.04137,0.050175,0.059102,0.080031,0.058724,0.055052,0.056553,0.041282,0.046094,0.039839,0.036425,0.031676,0.028927,0.029416,0.033757,0.025245,0.036513,0.031199,0.02842,0.033469,0.021855,0.025193,0.026729,0.021378,0.026833,0.021824,0.022713,0.02638
7.9325,16.203,14.587,7.4193,4.5905,2.6972,1.4551,0.8199,0.41726,0.28107,0.21102,0.21919,0.092412,0.087864,0.077997,0.068213,0.073793,0.044127,0.031854,0.062606,0.047207,0.057972,0.058468,0.024205,0.045808,0.039298,0.036306,0.044691,0.029435,0.044891,0.043038,0.030538,0.032642,0.023887,0.026579,0.036358,0.023467,0.032051,0.028911,0.021483
7.3202,16.159,14.831,7.233,4.3771,2.452,1.3876,0.81158,0.4903,0.20212,0.12792,0.050824,0.033835,0.032396,0.060409,0.069327,0.051405,0.055539,0.048878,0.02947,0.041579,0.029967,0.028618,0.026944,0.026337,0.033445,0.027077,0.027798,0.033915,0.018953,0.028325,0.023584,0.014721,0.021793,0.019364,0.021738,0.025822,0.019077,0.024749,0.022816
8.0981,16.675,15.348,7.9598,5.0432,3.0347,1.6591,0.96392,0.51063,0.31938,0.24284,0.23946,0.1185,0.10605,0.053475,0.071642,0.079869,0.041762,0.040329,0.055853,0.047436,0.067367,0.048871,0.045324,0.041339,0.029834,0.047545,0.036737,0.036866,0.045046,0.031193,0.039185,0.023097,0.021993,0.034752,0.026147,0.034711,0.030995,0.023132,0.033085
7.4145,16.674,15.507,7.6611,4.7564,2.6984,1.552,0.90943,0.57107,0.24604,0.13616,0.086039,0.037207,0.020922,0.062506,0.056268,0.042129,0.048481,0.03131,0.019337,0.028062,0.019351,0.026879,0.017437,0.030029,0.031219,0.022276,0.029526,0.023853,0.023852,0.025859,0.019867,0.024437,0.020969,0.018186,0.02405,0.021156,0.018668,0.020268,0.01512
8.2291,17.127,15.859,8.3225,5.3669,3.2645,1.8295,1.0787,0.5739,0.33985,0.24141,0.24945,0.1393,0.1212,0.034136,0.07783,0.080816,0.053263,0.048889,0.037544,0.057835,0.061594,0.04743,0.061551,0.031461,0.039104,0.046075,0.030442,0.044285,0.032514,0.035712,0.040629,0.025585,0.033078,0.03028,0.027701,0.041695,0.02092,0.036341,0.026167
7.5124,17.051,15.883,7.9557,5.0052,2.8366,1.662,0.97752,0.62593,0.27839,0.14199,0.10808,0.058667,0.032826,0.074501,0.061395,0.046649,0.048004,0.02696,0.019039,0.022117,0.023628,0.030465,0.016656,0.033972,0.029965,0.025167,0.031704,0.016011,0.022406,0.024251,0.022839,0.027928,0.022821,0.024164,0.023126,0.020361,0.021215,0.015791,0.017534
8.3255,17.445,16.068,8.5243,5.4847,3.324,1.9117,1.1222,0.60602,0.37594,0.25252,0.27479,0.15506,0.1215,0.024232,0.070619,0.084638,0.054387,0.055291,0.031682,0.059478,0.061875,0.045746,0.060845,0.034638,0.040842,0.049337,0.032139,0.043441,0.029172,0.038052,0.043177,0.029267,0.032985,0.029456,0.027625,0.04035,0.023216,0.035471,0.028386
7.5875,17.385,16.033,8.0654,5.0003,2.8024,1.6727,0.97618,0.61949,0.29147,0.13798,0.13093,0.092724,0.061206,0.096158,0.073325,0.061802,0.054067,0.026531,0.032937,0.022745,0.035014,0.033056,0.025914,0.04379,0.027071,0.032122,0.032971,0.021374,0.024919,0.019974,0.026829,0.025061,0.022852,0.030156,0.021585,0.026563,0.025022,0.017533,0.024781
8.4156,17.774,16.173,8.5673,5.4342,3.3027,1.9721,1.1821,0.63334,0.35582,0.21403,0.25713,0.19428,0.14022,0.067925,0.055962,0.056559,0.071864,0.063389,0.041494,0.055598,0.043817,0.056531,0.055974,0.037314,0.052017,0.032126,0.045451,0.036092,0.033476,0.039469,0.029306,0.044368,0.039262,0.033808,0.036627,0.020625,0.034838,0.02716,0.02881
7.6589,17.72,16.186,8.1868,4.9765,2.7679,1.6678,0.98338,0.61615,0.31012,0.15666,0.14124,0.098642,0.082138,0.091309,0.070804,0.070522,0.040779,0.03538,0.039881,0.021898,0.042582,0.028686,0.03638,0.040997,0.028352,0.04009,0.025943,0.035763,0.021871,0.022925,0.035037,0.017091,0.029162,0.023024,0.026198,0.027693,0.020414,0.026725,0.017747
8.5224,18.073,16.304,8.6244,5.3831,3.331,2.0583,1.2681,0.71874,0.38727,0.15992,0.21309,0.195,0.14877,0.1116,0.06467,0.03965,0.076959,0.061827,0.064849,0.049099,0.030928,0.055497,0.038997,0.055337,0.042022,0.033267,0.047433,0.027902,0.049047,0.039732,0.030122,0.034154,0.020338,0.039056,0.03258,0.032726,0.035343,0.021841,0.034621
7.7152,17.854,16.3,8.2861,5.073,2.8558,1.7308,1.036,0.64399,0.31561,0.15505,0.10073,0.054175,0.049624,0.066417,0.068253,0.077062,0.050189,0.054258,0.059989,0.033236,0.04423,0.038023,0.034884,0.036993,0.037943,0.043693,0.028207,0.035288,0.037398,0.036626,0.035092,0.022406,0.029771,0.020432,0.025901,0.027951,0.020229,0.029697,0.022566
8.519,17.92,16.115,8.5669,5.394,3.3384,2.0739,1.2888,0.75797,0.38977,0.13996,0.19435,0.16519,0.14893,0.1053,0.078426,0.040699,0.069043,0.069522,0.059388,0.060476,0.030841,0.050118,0.038474,0.045484,0.048951,0.032261,0.043764,0.038546,0.034633,0.043176,0.025425,0.035883,0.026527,0.02387,0.036742,0.023988,0.036716,0.028701,0.026607
7.6965,17.554,16.002,8.2531,5.1503,2.915,1.7754,1.0955,0.69473,0.34109,0.20942,0.11628,0.028488,0.024836,0.058469,0.061339,0.078601,0.082139,0.070804,0.088748,0.064784,0.058931,0.064686,0.05371,0.048817,0.041849,0.04519,0.045742,0.039139,0.051606,0.032244,0.038481,0.045308,0.036946,0.04583,0.03449,0.039993,0.038395,0.029767,0.037782
8.4269,17.492,15.64,8.3169,5.31,3.2405,2.0173,1.2515,0.75589,0.3661,0.14827,0.18085,0.14252,0.14348,0.097094,0.073185,0.047834,0.058395,0.072908,0.058178,0.059301,0.037727,0.041662,0.037437,0.039317,0.048362,0.040784,0.034152,0.041661,0.028512,0.037079,0.034186,0.029305,0.032265,0.021241,0.031393,0.029701,0.027671,0.03521,0.02208
7.6511,17.223,15.567,7.987,5.0443,2.8451,1.7319,1.082,0.69131,0.36365,0.24996,0.1456,0.07531,0.066082,0.072394,0.07386,0.083953,0.098813,0.078242,0.097417,0.082093,0.067951,0.077149,0.067417,0.063607,0.054472,0.050126,0.057561,0.042492,0.04808,0.040896,0.040295,0.051422,0.041506,0.048008,0.044187,0.041377,0.04717,0.035996,0.043495
8.3798,17.225,15.266,8.0382,5.1169,3.1033,1.9447,1.2044,0.74449,0.37265,0.16063,0.14442,0.10957,0.12305,0.093166,0.07856,0.043974,0.048712,0.063019,0.054135,0.065401,0.037841,0.043796,0.032865,0.029825,0.045799,0.037728,0.034125,0.036066,0.019941,0.033035,0.02983,0.030681,0.03237,0.018777,0.02928,0.023815,0.024115,0.031963,0.021871
7.6686,17.213,15.458,7.8209,4.9476,2.7571,1.7057,1.0622,0.66255,0.38208,0.23059,0.15419,0.075018,0.069553,0.070514,0.062804,0.089079,0.083161,0.083541,0.088814,0.073356,0.077536,0.061183,0.069675,0.065915,0.047108,0.058902,0.045697,0.050351,0.047335,0.037268,0.049035,0.039138,0.046448,0.045932,0.037855,0.047104,0.036393,0.042047,0.039891
8.4629,17.405,15.354,7.9127,5.0544,3.0448,1.9552,1.248,0.7976,0.47245,0.22429,0.14431,0.043797,0.059636,0.071869,0.094113,0.047433,0.046229,0.023044,0.021707,0.049686,0.035299,0.048225,0.03648,0.03575,0.031367,0.025811,0.035954,0.023099,0.032707,0.024369,0.024957,0.028484,0.01779,0.030035,0.021165,0.02623,0.025406,0.018741,0.024053
7.7448,17.603,15.812,7.813,5.0442,2.8025,1.8,1.1281,0.70674,0.46355,0.24231,0.2166,0.098463,0.099884,0.073563,0.054847,0.07961,0.068808,0.083866,0.057839,0.076933,0.073112,0.055728,0.071313,0.056736,0.06289,0.049775,0.049471,0.057076,0.041379,0.04984,0.038147,0.044475,0.04169,0.0368,0.045513,0.032929,0.042132,0.033982,0.036216
8.6097,17.922,15.813,7.9103,5.0815,3.0191,1.9599,1.2578,0.81451,0.53815,0.27832,0.20635,0.088151,0.027336,0.0055561,0.058129,0.045243,0.055475,0.038816,0.052223,0.020254,0.019624,0.020922,0.012843,0.030393,0.019769,0.022651,0.013744,0.022589,0.020605,0.013298,0.02059,0.010222,0.02134,0.013053,0.016237,0.014168,0.0085662,0.013911,0.0064427
7.8764,18.304,16.43,8.0257,5.2494,2.9313,1.9626,1.2199,0.8053,0.56035,0.30171,0.28733,0.1509,0.14812,0.099082,0.087859,0.07311,0.065089,0.069728,0.050105,0.06547,0.05352,0.070754,0.058887,0.056136,0.069291,0.049818,0.064955,0.0478,0.058375,0.050806,0.047475,0.05324,0.039874,0.05093,0.037634,0.044248,0.041072,0.037658,0.043977
8.7896,18.702,16.669,8.3081,5.3783,3.2024,2.0831,1.3164,0.86311,0.56752,0.31091,0.19873,0.12156,0.035581,0.020198,0.02698,0.023876,0.046247,0.029213,0.032797,0.023916,0.018236,0.010843,0.0047614,0.012013,0.013061,0.016188,0.012933,0.011604,0.01067,0.0054035,0.012023,0.0062827,0.011608,0.010382,0.009034,0.01073,0.0047064,0.01262,0.0036726
8.1283,19.308,17.591,8.7656,5.7535,3.2809,2.238,1.374,0.98583,0.65401,0.4266,0.30368,0.23928,0.17316,0.12943,0.12615,0.080521,0.091495,0.062466,0.085669,0.064718,0.067197,0.057073,0.058432,0.064315,0.044928,0.063336,0.043248,0.062313,0.048923,0.053561,0.045689,0.046316,0.051112,0.040284,0.05111,0.036003,0.047519,0.035767,0.043636
8.9405,19.727,17.809,9.0449,5.804,3.4994,2.2999,1.487,1.0315,0.72297,0.48196,0.31858,0.27295,0.17134,0.13825,0.10408,0.089449,0.074933,0.070753,0.082562,0.069351,0.072587,0.067715,0.076292,0.058671,0.063919,0.05479,0.052701,0.048195,0.039018,0.045537,0.041362,0.045804,0.041499,0.04506,0.039095,0.039,0.037201,0.035024,0.034941
8.442,20.421,18.984,9.7307,6.4097,3.7664,2.5384,1.6132,1.1233,0.74011,0.49202,0.26736,0.24478,0.12978,0.10934,0.067682,0.072511,0.07537,0.062748,0.077722,0.049658,0.07353,0.061801,0.078627,0.050848,0.062406,0.054801,0.057434,0.055304,0.047131,0.052916,0.040725,0.046972,0.032149,0.042722,0.030405,0.039833,0.032986,0.034647,0.033299
8.9328,20.34,18.561,9.3794,6.0059,3.4987,2.2395,1.3729,0.8896,0.56195,0.35726,0.16155,0.17204,0.12396,0.11383,0.10226,0.10645,0.10488,0.10249,0.092099,0.083078,0.08572,0.093796,0.076508,0.064258,0.074162,0.069848,0.068526,0.062081,0.063084,0.057701,0.058576,0.05697,0.056354,0.055602,0.056992,0.053593,0.053817,0.054739,0.049458
8.745,21.104,19.638,10.16,6.7007,3.9385,2.5635,1.6064,1.0146,0.64747,0.33905,0.17607,0.10195,0.062221,0.046085,0.060685,0.052582,0.047507,0.042101,0.042539,0.037223,0.042113,0.027127,0.022129,0.021104,0.041144,0.035521,0.036747,0.04053,0.033453,0.03687,0.032529,0.034349,0.02554,0.030226,0.02197,0.028987,0.024676,0.024961,0.022279
8.6924,20.183,18.257,9.0004,5.8396,3.2697,2.0905,1.2189,0.79828,0.4955,0.26064,0.18765,0.11529,0.10384,0.08223,0.091471,0.079807,0.063785,0.073801,0.063568,0.080138,0.054917,0.051037,0.050236,0.064943,0.049477,0.046957,0.050789,0.041292,0.048857,0.040255,0.048645,0.041049,0.048283,0.042168,0.046712,0.040962,0.04258,0.043691,0.038232
8.8809,21.067,19.401,9.8957,6.4697,3.7453,2.3891,1.4639,0.93668,0.63308,0.36348,0.25483,0.19918,0.13559,0.087701,0.07528,0.058645,0.056192,0.039809,0.033271,0.017967,0.015124,0.018236,0.026271,0.023138,0.014532,0.013697,0.017332,0.017116,0.017102,0.016919,0.014978,0.014602,0.017809,0.016852,0.015796,0.015837,0.01651,0.014579,0.014103
8.4171,19.692,17.513,8.5321,5.5921,3.1419,2.0954,1.2572,0.87728,0.64726,0.3643,0.29227,0.21677,0.1616,0.12118,0.096698,0.10204,0.075611,0.085046,0.044582,0.05552,0.04338,0.063455,0.049551,0.037487,0.038975,0.035341,0.041231,0.028432,0.039683,0.028287,0.042039,0.029707,0.03549,0.029341,0.029518,0.030743,0.024891,0.032157,0.019809
8.8525,20.721,18.813,9.5452,6.0952,3.5595,2.2673,1.4068,0.92667,0.64069,0.36174,0.23406,0.16581,0.094887,0.052058,0.040182,0.036653,0.030328,0.037402,0.015669,0.029675,0.022349,0.030503,0.015218,0.0069865,0.00166,0.0093747,0.0086185,0.002511,0.012181,0.0028262,0.0046767,0.0080903,0.0092187,0.0086585,0.0056262,0.0093892,0.0043694,0.0088421,0.0029505
