12.508,18.616,11.888,8.9562,3.9859,3.1224,1.4024,0.91881,0.54776,0.24768,0.16374,0.10184,0.029595,0.078599,0.061887,0.04895,0.059196,0.071993,0.052984,0.039003,0.053025,0.055691,0.039544,0.039661,0.048583,0.039896,0.028784,0.036364,0.040712,0.029036,0.025215,0.038799,0.035567,0.024564,0.02888,0.033853,0.022527,0.018784,0.027194,0.0296,0.021066,0.024678,0.031661,0.026472,0.018611,0.023191,0.027118,0.018971,0.01792,0.023358,0.022817
12.941,19.534,12.898,10.359,4.7869,3.774,1.595,1.0398,0.72402,0.3837,0.24636,0.17888,0.10668,0.07616,0.049821,0.058488,0.036108,0.028612,0.051462,0.045074,0.034936,0.045926,0.043933,0.027627,0.030685,0.03612,0.023427,0.026172,0.036273,0.025473,0.025187,0.034157,0.025013,0.020474,0.027344,0.022833,0.01511,0.024159,0.026393,0.017667,0.019377,0.024813,0.016556,0.018092,0.02341,0.016255,0.016774,0.021587,0.018825,0.013291,0.019583
13.388,20.558,13.878,11.13,4.9967,3.9134,1.6906,1.0132,0.66288,0.33958,0.21808,0.1469,0.1107,0.062079,0.045878,0.026199,0.031068,0.025319,0.010143,0.014956,0.016158,0.0094442,0.011509,0.0081181,0.0088467,0.0065684,0.0081737,0.0096799,0.0093532,0.0089096,0.0085842,0.0067886,0.0043236,0.0053259,0.0070312,0.0039564,0.0020076,0.0060547,0.0060053,0.0014905,0.0011206,0.0013438,0.00037675,0.0017039,0.0037136,0.0018444,0.00081504,0.0018194,0.0036156,0.00090143,0.00077697
13.513,20.951,14.705,12.31,5.8455,4.7357,2.1661,1.2898,0.92753,0.49884,0.35095,0.26588,0.15598,0.15452,0.12545,0.081263,0.079014,0.065789,0.045319,0.048951,0.039749,0.04213,0.046672,0.042078,0.045126,0.042946,0.034754,0.038042,0.036382,0.030243,0.034785,0.031322,0.029443,0.031922,0.02768,0.02518,0.031753,0.023509,0.023578,0.027362,0.024269,0.023235,0.02615,0.021305,0.022864,0.02492,0.017896,0.022306,0.021558,0.018725,0.021525
13.809,22.203,15.896,13.375,6.181,4.9793,2.2452,1.2197,0.81124,0.33794,0.16502,0.075008,0.024532,0.060754,0.059594,0.080781,0.089906,0.075802,0.07451,0.082094,0.074209,0.064225,0.070528,0.06482,0.056302,0.057678,0.06179,0.052156,0.045427,0.052662,0.051065,0.043063,0.046308,0.050597,0.041755,0.039838,0.045489,0.043703,0.035094,0.038152,0.041241,0.031932,0.032487,0.037061,0.032957,0.032031,0.035707,0.034659,0.02886,0.031523,0.03441
13.816,22.837,16.663,14.4,6.9071,5.6853,2.7737,1.4554,0.98816,0.52873,0.28359,0.22004,0.15324,0.09871,0.11614,0.086723,0.067506,0.089226,0.060989,0.049535,0.066501,0.046548,0.042161,0.05255,0.036591,0.03621,0.050925,0.039124,0.03202,0.04703,0.037264,0.02778,0.043249,0.035758,0.025428,0.037505,0.029923,0.026008,0.036845,0.028435,0.023947,0.032716,0.027035,0.01889,0.032351,0.026864,0.018755,0.030875,0.025694,0.019809,0.029204
14.017,23.632,17.479,15.488,7.445,6.3635,3.4237,1.8258,1.3902,0.85103,0.51534,0.39448,0.22625,0.12212,0.097749,0.045574,0.0099232,0.0029701,0.036426,0.041254,0.020925,0.0398,0.044391,0.02428,0.029109,0.038693,0.02433,0.023007,0.035174,0.027164,0.016372,0.03191,0.031043,0.016259,0.02544,0.030025,0.016403,0.023017,0.027463,0.017141,0.016675,0.026306,0.019663,0.01407,0.023635,0.018916,0.010133,0.018944,0.021684,0.011602,0.015483
14.209,24.544,18.4,16.624,8.1462,7.1439,3.9326,2.0766,1.6086,0.90564,0.54293,0.37146,0.17833,0.15835,0.10218,0.082228,0.071262,0.03931,0.045268,0.031304,0.0089126,0.022522,0.031464,0.015575,0.021763,0.030008,0.019592,0.012626,0.023848,0.018992,0.009303,0.020467,0.02213,0.011807,0.016564,0.020819,0.012747,0.016357,0.016974,0.012444,0.010286,0.01696,0.012254,0.0049177,0.013048,0.015243,0.0055519,0.010808,0.014808,0.0082301,0.0081763
14.462,25.461,19.337,17.78,8.7153,7.8179,4.258,2.2292,1.674,0.95284,0.62437,0.43128,0.29066,0.18391,0.13903,0.05231,0.019867,0.010848,0.021537,0.022083,0.01324,0.023082,0.017452,0.0052955,0.01674,0.020542,0.0089527,0.014681,0.01764,0.006621,0.0093967,0.014874,0.0115,0.011158,0.017635,0.012397,0.0094388,0.016149,0.010548,0.0063064,0.012071,0.0099352,0.0044909,0.0090575,0.011432,0.0062664,0.008961,0.013474,0.0076259,0.0074179,0.011665
14.769,26.616,20.526,19.152,9.4546,8.4641,4.7536,2.5478,1.9622,1.2185,0.78819,0.51164,0.29656,0.20373,0.15554,0.074115,0.065828,0.023074,0.014608,0.0038484,0.017654,0.013608,0.0062782,0.0057217,0.010377,0.0066936,0.0063792,0.010531,0.0070767,0.0018092,0.0065123,0.0052441,0.0016259,0.0054532,0.0080378,0.0063567,0.0003438,0.0043039,0.0091812,0.0068358,0.0034493,0.0080064,0.00022534,0.0021708,0.0058948,0.0066252,0.0039037,0.0024045,0.0048204,0.0042256,0.0026126
15.096,27.713,21.465,20.236,9.9689,8.9868,5.1645,2.7806,2.1196,1.3177,0.82975,0.55348,0.32961,0.23884,0.15763,0.077494,0.052061,0.03541,0.017102,0.014712,0.0062566,0.0070627,0.0016369,0.0081928,0.0014091,0.0044583,0.002082,0.0010824,0.0022462,0.0037248,0.0011831,0.0023231,0.0042695,0.0045634,0.0021745,0.0013071,0.0025838,0.0042456,0.0019972,0.0031285,0.0021122,0.0021015,0.0058862,0.0013926,0.0039298,0.00083784,0.0020474,0.00088146,0.0019435,0.0015375,0.0022966
15.487,28.815,22.466,21.485,10.616,9.5894,5.6076,3.0496,2.3761,1.4762,0.93433,0.64262,0.38217,0.25556,0.1779,0.086354,0.079018,0.030662,0.017171,0.01495,0.013157,0.0066963,0.0068019,0.005866,0.0024577,0.0063918,0.007888,0.0032024,0.0010093,0.003638,0.0067889,0.0053193,0.0029022,0.0037348,0.0046802,0.0071814,0.0045116,0.0037067,0.0059005,0.0045214,0.003199,0.0038538,0.0029852,0.0019417,0.0029495,0.0059154,0.0041536,0.0022405,0.0021182,0.0029878,0.0022441
15.845,29.822,23.266,22.486,11.234,10.248,6.1163,3.3331,2.5834,1.6336,1.0814,0.70671,0.41569,0.31032,0.20939,0.073675,0.08405,0.048444,0.012359,0.019102,0.014727,0.0096567,0.017319,0.0083287,0.0089374,0.0091082,0.012991,0.011533,0.015504,0.011093,0.011306,0.012923,0.012894,0.007681,0.0046841,0.0071275,0.0077168,0.0085904,0.0051202,0.010011,0.0098794,0.0036914,0.0042132,0.0076568,0.0056234,0.0059068,0.0038862,0.00406,0.0058625,0.0078747,0.0040705
16.187,30.659,23.995,23.246,11.559,10.865,6.4521,3.4839,2.8061,1.7671,1.0887,0.82139,0.44778,0.28221,0.22803,0.10174,0.055588,0.051385,0.029426,0.016354,0.029815,0.025064,0.016858,0.0079086,0.027955,0.023084,0.011094,0.017462,0.025422,0.014718,0.019001,0.01502,0.010218,0.015695,0.019369,0.010375,0.0058769,0.018299,0.0095484,0.015666,0.010451,0.0058626,0.013206,0.013121,0.011669,0.0054914,0.006953,0.011436,0.012403,0.0078167,0.0053884
16.443,31.383,24.652,23.933,12.074,11.568,6.7631,3.9063,3.0452,1.8705,1.3209,0.8456,0.53556,0.37117,0.22953,0.13834,0.11074,0.032782,0.045845,0.026928,0.026726,0.029392,0.020686,0.012662,0.029949,0.02644,0.023761,0.022762,0.014943,0.017425,0.026572,0.011658,0.011801,0.016611,0.013501,0.019901,0.01637,0.00018461,0.020856,0.017387,0.012701,0.012461,0.012392,0.013159,0.017417,0.0098479,0.0069276,0.011034,0.013515,0.012648,0.0094435
16.656,32.027,25.118,24.407,12.533,11.938,7.1199,4.151,3.1591,2.0625,1.3488,0.94287,0.58873,0.36138,0.30378,0.11143,0.12913,0.059423,0.037512,0.038651,0.0017165,0.023308,0.021422,0.017529,0.023846,0.013818,0.024454,0.019149,0.0099479,0.021933,0.011409,0.014733,0.017976,0.01084,0.017415,0.012871,0.010688,0.020757,0.01183,0.0090516,0.011143,0.011111,0.012559,0.0089397,0.009625,0.0091076,0.008577,0.0099261,0.011002,0.0075342,0.010205
16.809,32.66,25.453,24.905,12.876,12.373,7.4816,4.3352,3.4562,2.1476,1.4811,1.0622,0.62375,0.44869,0.31264,0.16002,0.13226,0.087998,0.030659,0.034849,0.03244,0.012399,0.024372,0.010789,0.0058566,0.011281,0.022063,0.017279,0.0071689,0.0056172,0.010869,0.015479,0.010491,0.0039672,0.01288,0.0086044,0.013436,0.0029172,0.0072438,0.008555,0.007264,0.010507,0.00072005,0.0032281,0.01052,0.0096819,0.0089389,0.00080331,0.0057953,0.0089846,0.0085836
16.933,33.181,25.65,25.247,13.021,12.738,7.7396,4.4216,3.5785,2.2645,1.5257,1.0788,0.72312,0.44671,0.32235,0.17886,0.1613,0.06046,0.050407,0.043818,0.029949,0.0099557,0.020225,0.01894,0.0076933,0.013044,0.019939,0.0015226,0.012029,0.012423,0.0055857,0.015764,0.0055093,0.0089104,0.011088,0.01081,0.0038477,0.010917,0.015847,0.0073663,0.010082,0.0092145,0.0042356,0.0070692,0.012232,0.0049068,0.0047469,0.0074503,0.0089491,0.0044864,0.0049927
17.05,33.546,25.823,25.626,13.244,13.072,8.0372,4.6202,3.6966,2.3637,1.6604,1.1644,0.74207,0.49135,0.38365,0.1968,0.15169,0.089079,0.072198,0.043012,0.021197,0.012873,0.024067,0.019098,0.0052347,0.0071561,0.01751,0.0059404,0.007797,0.0092306,0.0053996,0.0077815,0.0084899,0.0099095,0.0029567,0.0078004,0.0089379,0.0085178,0.0030502,0.007661,0.0077434,0.0020258,0.0087905,0.007127,0.0055652,0.0056789,0.010758,0.0059517,0.0029662,0.0045357,0.0061313
17.18,33.84,25.764,25.775,13.493,13.376,8.2427,4.7746,3.8368,2.4211,1.7154,1.2353,0.80223,0.51075,0.38281,0.21903,0.17408,0.097959,0.056102,0.04597,0.033429,0.01565,0.020543,0.013664,0.0039658,0.00026267,0.016739,0.004595,0.0025989,0.00059224,0.002209,0.0099349,0.0019845,0.0033831,0.0084994,0.0032386,0.0074935,0.010074,0.010844,0.0012466,0.0080744,0.0030305,0.0056176,0.0022069,0.012046,0.0099877,0.0084398,0.0034434,0.0052431,0.0060029,0.0021842
17.296,34.129,25.769,25.964,13.689,13.601,8.5031,4.9571,4.012,2.4996,1.7365,1.2833,0.84155,0.60508,0.41534,0.21778,0.15958,0.087937,0.10203,0.070929,0.050075,0.032147,0.013091,0.026635,0.015792,0.022092,0.037185,0.017404,0.012518,0.019768,0.018702,0.025294,0.012489,0.014266,0.027408,0.017556,0.009835,0.012009,0.022716,0.021489,0.010908,0.0075217,0.01551,0.020968,0.016701,0.010674,0.0099766,0.012418,0.013413,0.010955,0.014745
17.344,34.65,26.057,26.27,13.846,13.77,8.5437,5.051,4.1877,2.7766,1.9344,1.3539,0.81349,0.50095,0.43051,0.29168,0.2772,0.1783,0.099112,0.048139,0.022583,0.051336,0.05382,0.061688,0.048728,0.053127,0.054524,0.039004,0.038291,0.042401,0.038786,0.039706,0.039721,0.035218,0.042365,0.038058,0.02929,0.02629,0.0264,0.030307,0.033548,0.033639,0.030431,0.026094,0.023014,0.029659,0.033322,0.031422,0.029354,0.024276,0.023594
17.375,35.158,26.471,26.902,14.297,14.111,8.7136,4.9405,3.9751,2.7106,1.9628,1.493,1.0852,0.71733,0.48765,0.29168,0.15884,0.022433,0.055482,0.051412,0.090805,0.093208,0.081479,0.060567,0.065149,0.076374,0.06584,0.041822,0.048032,0.060397,0.055277,0.040029,0.043968,0.050304,0.050149,0.044573,0.038671,0.05161,0.055249,0.042446,0.027442,0.032735,0.04456,0.044623,0.037328,0.036,0.043116,0.041374,0.029356,0.024308,0.032444
17.37,35.595,26.798,27.304,14.671,14.478,8.9991,5.2208,4.0676,2.6273,1.8709,1.3086,0.82407,0.56307,0.42176,0.2277,0.21971,0.16524,0.10845,0.086149,0.094953,0.060266,0.038882,0.035356,0.045221,0.042718,0.025515,0.02135,0.041636,0.03695,0.024908,0.017831,0.030388,0.036212,0.020461,0.010358,0.021809,0.028,0.022067,0.013609,0.022931,0.031099,0.024989,0.012646,0.018076,0.021673,0.018486,0.010179,0.011836,0.020569,0.02246
17.56,36.055,27.226,27.798,15.029,14.947,9.2707,5.3964,4.2982,2.7981,1.9387,1.3891,0.90951,0.55202,0.3847,0.20814,0.1691,0.099615,0.088785,0.08538,0.080284,0.06445,0.059461,0.064388,0.056511,0.046907,0.040314,0.050774,0.054698,0.047851,0.037905,0.04483,0.052117,0.044118,0.037917,0.036729,0.044891,0.040399,0.03856,0.031739,0.034948,0.038849,0.038729,0.032063,0.032541,0.034903,0.038027,0.033099,0.028168,0.028348,0.028865
18.015,36.595,27.854,28.54,15.562,15.577,9.8243,5.8226,4.7332,3.2379,2.3118,1.7076,1.2129,0.84826,0.64209,0.42081,0.32639,0.24963,0.19392,0.15154,0.1231,0.099281,0.10422,0.096846,0.084437,0.076632,0.077899,0.086161,0.08773,0.070771,0.062788,0.071107,0.078634,0.066732,0.059649,0.061063,0.063522,0.059626,0.05301,0.045959,0.055016,0.058772,0.055004,0.04934,0.044084,0.044941,0.044447,0.043861,0.038699,0.039044,0.047342
18.424,37.144,28.499,29.172,16.081,16.015,9.9725,5.8639,4.6789,3.2628,2.3388,1.6752,1.0774,0.64198,0.46,0.28874,0.21791,0.11925,0.032894,0.052979,0.046127,0.022378,0.033532,0.072927,0.076773,0.05826,0.032194,0.02684,0.061945,0.058683,0.039517,0.014,0.0271,0.050857,0.051386,0.034428,0.0035719,0.036821,0.053515,0.057868,0.033806,0.0047794,0.031622,0.046543,0.044113,0.026406,0.015693,0.032798,0.047596,0.04079,0.02113
18.726,37.442,28.81,29.509,16.241,16.291,10.231,5.9953,4.6373,3.0682,2.1689,1.6581,1.253,0.91871,0.66676,0.37471,0.17524,0.072858,0.1131,0.10791,0.086337,0.066958,0.084888,0.091595,0.06896,0.046745,0.057246,0.065884,0.057772,0.041984,0.041523,0.067779,0.067842,0.056908,0.026822,0.042782,0.057233,0.050201,0.03911,0.025549,0.040197,0.050596,0.046766,0.02892,0.026457,0.047156,0.057755,0.046425,0.030616,0.025657,0.039573
19.056,37.674,28.911,29.466,15.932,16.107,10.229,6.3415,5.1241,3.5731,2.4661,1.69,1.0861,0.63999,0.42372,0.27056,0.25302,0.2324,0.20846,0.15216,0.095259,0.049232,0.072689,0.09576,0.078615,0.052924,0.059329,0.06926,0.060801,0.053084,0.032651,0.043178,0.067182,0.06091,0.053662,0.026773,0.046347,0.064016,0.056546,0.044481,0.033743,0.04198,0.050063,0.044376,0.031555,0.036391,0.052531,0.054738,0.048339,0.028438,0.024078
19.403,38.204,29.219,29.766,15.916,16.167,10.157,6.2743,5.0092,3.5005,2.4385,1.7795,1.2884,0.89444,0.64302,0.39631,0.24446,0.15816,0.088806,0.054438,0.029961,0.022069,0.043408,0.052701,0.03074,0.014718,0.022224,0.020645,0.012808,0.02154,0.015377,0.010912,0.020273,0.019208,0.013222,0.0087788,0.01733,0.011544,0.0074284,0.012569,0.007822,0.0061414,0.015044,0.019231,0.021425,0.012891,0.004799,0.010793,0.014727,0.012291,0.0048905
19.22,38.487,29.155,29.644,15.678,15.915,9.7885,5.8954,4.605,3.1689,2.1643,1.5176,1.0134,0.65832,0.45559,0.27737,0.20753,0.15448,0.15196,0.13314,0.12526,0.12525,0.13124,0.12999,0.11201,0.10434,0.1084,0.1019,0.087893,0.091288,0.094222,0.083034,0.076298,0.084472,0.077162,0.078043,0.061777,0.077888,0.081351,0.072315,0.065244,0.059973,0.056902,0.058267,0.06064,0.056629,0.055769,0.053441,0.053981,0.056559,0.054944
18.772,38.395,28.832,29.386,15.473,15.906,9.7871,5.841,4.6886,3.2604,2.296,1.6875,1.2212,0.84725,0.64269,0.44669,0.31863,0.24579,0.18107,0.13662,0.10875,0.085759,0.076013,0.067509,0.059972,0.063059,0.070581,0.066808,0.053322,0.047726,0.058255,0.063682,0.053795,0.047691,0.05501,0.04057,0.055428,0.030783,0.029381,0.038287,0.044217,0.039463,0.036717,0.034972,0.028862,0.027273,0.026581,0.029929,0.02916,0.031395,0.030339
18.551,38.404,28.827,29.627,15.736,16.284,10.167,6.1856,4.991,3.5001,2.4298,1.7386,1.2183,0.7901,0.53794,0.34474,0.22974,0.15335,0.098719,0.086144,0.066798,0.037688,0.023981,0.019776,0.025427,0.026757,0.032832,0.033047,0.033904,0.02706,0.020762,0.02462,0.022932,0.018179,0.025589,0.025848,0.0070505,0.027693,0.037158,0.026453,0.014706,0.015078,0.016618,0.024193,0.031904,0.02704,0.016076,0.010877,0.010658,0.011218,0.0094856
18.42,38.481,28.82,29.79,15.958,16.431,10.169,6.2153,4.9205,3.356,2.3884,1.7426,1.2153,0.85849,0.63134,0.36753,0.23858,0.167,0.069954,0.046488,0.054898,0.024583,0.0081372,0.01473,0.02554,0.026523,0.022422,0.030979,0.04723,0.037275,0.017066,0.013084,0.010012,0.022837,0.023092,0.013162,0.019166,0.023339,0.0055814,0.027712,0.016818,0.004678,0.0024114,0.016893,0.033144,0.030155,0.015569,0.016643,0.015668,0.011412,0.0098206
18.331,38.655,28.796,30.035,16.078,16.248,10.118,6.1466,4.8344,3.49,2.4106,1.7016,1.2422,0.75913,0.54979,0.40482,0.22665,0.18623,0.13038,0.02367,0.03922,0.027621,0.019475,0.017419,0.027081,0.026191,0.0087443,0.040176,0.053673,0.032056,0.026172,0.019012,0.011035,0.028547,0.030016,0.020942,0.021627,0.020177,0.040619,0.011665,0.014893,0.0099654,0.019828,0.011436,0.026281,0.028384,0.012318,0.025596,0.020714,0.012248,0.01248
18.325,38.823,28.681,30.253,15.941,16.247,10.142,6.0602,4.9515,3.3991,2.3624,1.7282,1.1525,0.84105,0.55474,0.35375,0.25504,0.13367,0.1231,0.057932,0.028661,0.037762,0.027541,0.011511,0.02049,0.021358,0.020257,0.039938,0.031998,0.0086109,0.010121,0.013661,0.026183,0.013655,0.012763,0.0077568,0.0039915,0.028752,0.021386,0.018113,0.013401,0.0063692,0.022177,0.015619,0.016312,0.02686,0.0069037,0.024141,0.013489,0.011486,0.014401
18.375,38.909,28.692,30.44,15.921,16.365,10.099,6.1217,4.933,3.3998,2.398,1.6735,1.2243,0.78684,0.56168,0.35223,0.24078,0.17483,0.07452,0.06853,0.028068,0.026447,0.024917,0.022527,0.0014718,0.01109,0.014429,0.031489,0.026993,0.003121,0.003791,0.022562,0.019263,0.01088,0.013429,0.0096436,0.017124,0.010356,0.024412,0.0017267,0.0026728,0.012815,0.0039993,0.014692,0.018021,0.015638,0.016707,0.0091107,0.018845,0.0042489,0.0060695
18.378,38.922,28.71,30.551,15.938,16.366,10.113,6.2224,4.894,3.4042,2.4134,1.7171,1.1638,0.80313,0.58268,0.35249,0.22738,0.16785,0.10745,0.049527,0.02988,0.020744,0.015242,0.023454,0.016634,0.0058717,0.01804,0.024982,0.024429,0.0078504,0.014786,0.020372,0.0067368,0.011373,0.0109,0.00059765,0.0095326,0.023981,0.0096154,0.0056512,0.0047037,0.010695,0.01432,0.0086815,0.011566,0.020115,0.018676,0.0057436,0.009958,0.011276,0.0090536
18.335,38.924,28.793,30.605,15.797,16.369,10.082,6.1348,4.8609,3.4366,2.3444,1.6869,1.1863,0.78305,0.53729,0.38483,0.22842,0.1392,0.1108,0.068628,0.010349,0.026742,0.020191,0.033886,0.028098,0.016131,0.027105,0.021664,0.013274,0.015524,0.011077,0.0069014,0.013792,0.015908,0.011064,0.020545,0.023427,0.010255,0.023023,0.011733,0.013753,0.0083171,0.016999,0.018242,0.0031001,0.026404,0.019099,0.0032023,0.015958,0.016808,0.0074669
18.29,38.898,29.056,30.549,15.702,16.361,9.8561,6.1023,4.8615,3.2926,2.3655,1.6828,1.0829,0.81792,0.5489,0.3069,0.27211,0.13101,0.081927,0.077063,0.034454,0.023093,0.036228,0.037014,0.017332,0.018529,0.03291,0.013691,0.01991,0.026117,0.017129,0.034323,0.023601,0.019305,0.021624,0.0092235,0.0068024,0.028511,0.015551,0.020139,0.014241,0.013972,0.017469,0.023513,0.0056747,0.019974,0.025884,0.0069971,0.023291,0.012557,0.006128
18.252,38.844,29.362,30.58,15.822,16.225,9.7796,6.2013,4.692,3.3472,2.3643,1.5776,1.1485,0.72916,0.55556,0.32459,0.20697,0.17587,0.050729,0.073719,0.037698,0.0051923,0.034553,0.037879,0.0088706,0.017392,0.010403,0.022002,0.039273,0.018734,0.021476,0.013255,0.016522,0.023059,0.008672,0.017021,0.019192,0.025505,0.01179,0.016107,0.014364,0.010553,0.0086023,0.023047,0.0032322,0.022409,0.00977,0.010622,0.020679,0.009609,0.012217
18.189,38.862,29.485,30.688,15.876,16.043,9.8023,6.0976,4.706,3.2809,2.336,1.5716,1.0697,0.7789,0.48303,0.33669,0.20158,0.13774,0.085787,0.039519,0.048144,0.0073597,0.020259,0.022282,0.0053583,0.017755,0.013273,0.023714,0.013992,0.0044049,0.005774,0.024956,0.014167,0.0083965,0.012887,0.00076366,0.017423,0.0092059,0.0020863,0.0041816,0.0040695,0.013452,0.0038077,0.013192,0.0068717,0.009324,0.0087265,0.011029,0.007622,0.0054839,0.0042886
18.136,38.981,29.571,30.697,15.879,16.148,9.7756,6.0842,4.7879,3.2692,2.3412,1.6127,1.0766,0.75493,0.5485,0.31033,0.20965,0.16023,0.074097,0.046993,0.05251,0.011708,0.025925,0.027181,0.014389,0.016175,0.021995,0.004099,0.026685,0.0061546,0.0078495,0.024444,0.017452,0.0042945,0.021076,0.016734,0.011422,0.01182,0.0089963,0.005493,0.010387,0.0094064,0.0032122,0.014974,0.014061,0.0098497,0.016969,0.012946,0.00062915,0.012495,0.0051287
