6.3931,8.8444,6.1839,2.4204,1.2422,0.66363,0.30905,0.14503,0.068859,0.030299,0.016582,0.009138,0.011215,0.0059942,0.010442,0.0068345,0.0081412,0.0067162,0.0050905,0.0065871,0.0018783,0.007582,0.001784,0.0068938,0.0052254,0.0063472,0.0018214,0.0048497,0.0031599,0.0048111,0.0030929,0.0018792,0.0038589,0.0055434,0.0032877,0.0029102,0.0038767,0.0029486,0.0036457,0.0023346,0.0040105,0.0023062,0.0034366
6.6293,8.8859,6.7447,2.7443,1.3872,0.73496,0.37035,0.2403,0.069951,0.015102,0.026604,0.017572,0.011573,0.010318,0.012202,0.012853,0.017274,0.015047,0.013274,0.016443,0.015018,0.012876,0.0048503,0.0033393,0.0078048,0.009571,0.010274,0.011479,0.011243,0.0092193,0.0060656,0.0039916,0.0008013,0.0036443,0.0058654,0.0056354,0.0076914,0.010495,0.0099819,0.006622,0.0034853,0.0020584,0.00079617
6.9753,9.0281,7.0956,2.9091,1.535,0.87133,0.50117,0.33257,0.14335,0.062317,0.011776,0.017544,0.030423,0.032965,0.029771,0.031674,0.038638,0.030684,0.017728,0.013988,0.011336,0.01349,0.010676,0.018399,0.022042,0.02114,0.019926,0.015903,0.014639,0.008583,0.0067623,0.0089062,0.013681,0.014991,0.014409,0.015764,0.014794,0.01329,0.010731,0.0068475,0.0057627,0.0076374,0.0092494
6.9761,9.8034,7.8344,3.4664,1.8819,0.97097,0.45577,0.28532,0.10223,0.071567,0.027471,0.023195,0.00020195,0.022918,0.010703,0.018226,0.010519,0.0085482,0.0069481,0.0057555,0.0048359,0.010517,0.0057053,0.0095468,0.0094897,0.0077392,0.005952,0.0042311,0.0061625,0.0050714,0.0023968,0.0077579,0.0010487,0.0083769,0.0064029,0.0044302,0.0043061,0.0023543,0.0037864,0.001857,0.0050657,0.0043694,0.005567
7.1498,10.291,8.4371,3.7203,2.1323,0.99062,0.46289,0.3524,0.17499,0.10803,0.02903,0.0067033,0.0068692,0.0075548,0.014875,0.027579,0.029153,0.027689,0.020994,0.015132,0.0071323,0.006762,0.009438,0.015056,0.016855,0.020445,0.017604,0.015593,0.0095663,0.0064092,0.0047162,0.0098901,0.0084703,0.011683,0.013338,0.012447,0.011587,0.0088937,0.0056366,0.00501,0.0080058,0.0088374,0.01042
7.5821,10.803,8.8524,3.8168,2.4298,1.3352,0.73793,0.45464,0.1964,0.1322,0.086234,0.053041,0.045454,0.045359,0.037529,0.023617,0.021528,0.028086,0.03424,0.038392,0.038672,0.030333,0.017974,0.010581,0.012578,0.018628,0.024992,0.024546,0.024719,0.021205,0.016533,0.01439,0.014879,0.017731,0.019771,0.018872,0.017679,0.016486,0.012914,0.010585,0.010731,0.014606,0.01697
7.5273,11.933,9.6378,4.4042,2.7277,1.3945,0.66722,0.42038,0.18669,0.09088,0.057392,0.002468,0.029327,0.010958,0.013986,0.0037686,0.011417,0.011727,0.010555,0.0073994,0.0062398,0.0067227,0.0056382,0.0073186,0.0096403,0.0048288,0.0070204,0.0060346,0.0024261,0.0031214,0.0061255,0.0012828,0.010861,0.0015464,0.0050184,0.0030127,0.0010965,0.0040235,0.0053298,0.0042812,0.0048206,0.0037111,0.0023157
7.6274,12.427,10.292,4.7998,3.1489,1.505,0.7051,0.4193,0.20261,0.11332,0.062168,0.058274,0.074639,0.036655,0.023566,0.013847,0.010411,0.017711,0.027219,0.035922,0.036026,0.026854,0.016072,0.015356,0.020301,0.025202,0.025943,0.022151,0.013111,0.0086501,0.0092798,0.020619,0.019743,0.017268,0.015174,0.0099795,0.0066703,0.0094109,0.012832,0.015457,0.016105,0.014169,0.0096933
8.0598,12.843,10.673,4.8254,3.3344,1.8687,1.0619,0.6378,0.32552,0.18406,0.088449,0.046872,0.033153,0.055929,0.038015,0.044596,0.045862,0.047522,0.048293,0.042078,0.041763,0.032151,0.030082,0.031391,0.031719,0.031254,0.030754,0.025003,0.027701,0.026877,0.025903,0.028982,0.026168,0.023878,0.023279,0.020682,0.02044,0.021023,0.022646,0.021166,0.021075,0.019055,0.017025
7.9779,13.547,11.342,5.4193,3.5137,1.9192,0.96156,0.57249,0.30278,0.15582,0.10713,0.022755,0.054914,0.00094254,0.01729,0.017101,0.0082906,0.020364,0.011333,0.013458,0.0026865,0.0062881,0.003567,0.0082909,0.0095134,0.010383,0.0075241,0.0074682,0.0034437,0.0013618,0.005865,0.0099817,0.0089357,0.0085136,0.0063833,0.0044647,0.00098037,0.0015937,0.0057193,0.0065871,0.008345,0.0063174,0.0029531
7.9681,13.496,11.712,5.692,3.7501,1.9833,0.96473,0.52656,0.2509,0.15131,0.098062,0.077588,0.088392,0.062211,0.062848,0.048594,0.037109,0.024855,0.021629,0.024485,0.026887,0.027704,0.02819,0.027398,0.025607,0.024509,0.023051,0.018508,0.019493,0.021731,0.019459,0.024954,0.019896,0.017869,0.015414,0.015231,0.015814,0.016905,0.016004,0.01541,0.014922,0.014608,0.012202
8.3058,13.524,11.784,5.6448,3.864,2.2636,1.133,0.60589,0.2334,0.15029,0.12663,0.10285,0.11533,0.079112,0.063191,0.040918,0.04096,0.046733,0.05314,0.044013,0.03807,0.033785,0.032457,0.034699,0.036163,0.034424,0.033838,0.026603,0.028417,0.026958,0.023849,0.028709,0.028127,0.025735,0.025451,0.023759,0.023769,0.021211,0.018868,0.019267,0.02082,0.022285,0.022825
8.3215,13.821,12.063,5.8336,3.7549,2.1574,1.0654,0.65241,0.34256,0.21699,0.10501,0.086093,0.036454,0.045752,0.012637,0.032905,0.014427,0.013457,0.0087316,0.011866,0.0065906,0.015679,0.0080181,0.014309,0.0089901,0.0094038,0.0062426,0.0036719,0.0052408,0.0066999,0.0074233,0.0084195,0.0080722,0.0070391,0.0057325,0.0021463,0.0022384,0.0012443,0.0056913,0.0042395,0.0077864,0.0067765,0.0056985
8.156,13.61,12.08,6.0173,3.9883,2.2915,1.1418,0.65669,0.32912,0.18345,0.083545,0.0096586,0.012706,0.05498,0.055199,0.057414,0.050334,0.046368,0.041444,0.038137,0.04349,0.043611,0.045373,0.045253,0.037948,0.03026,0.032372,0.030362,0.025124,0.027833,0.025756,0.031752,0.028851,0.027038,0.024436,0.020939,0.01986,0.020081,0.020416,0.023079,0.024336,0.024064,0.023338
8.5536,13.974,12.344,6.0693,4.0266,2.3413,1.0698,0.61248,0.40388,0.30555,0.1747,0.078353,0.02693,0.025304,0.05201,0.05816,0.042063,0.030486,0.039179,0.038705,0.034079,0.020385,0.017383,0.016865,0.024307,0.027763,0.02767,0.024742,0.025334,0.024007,0.020488,0.01188,0.01224,0.016136,0.019105,0.01969,0.019933,0.020972,0.019298,0.014796,0.011574,0.01176,0.012464
8.5795,14.312,12.742,6.2952,4.1922,2.3789,1.2363,0.75322,0.41445,0.25752,0.15964,0.082291,0.09193,0.015194,0.042253,0.02504,0.014796,0.013422,0.016117,0.0093633,0.013666,0.017468,0.012294,0.018013,0.010703,0.0093529,0.008647,0.0079027,0.0082144,0.0097697,0.0062408,0.0097098,0.0073942,0.0064668,0.0067613,0.0021629,0.00073943,0.0037402,0.0038504,0.0085726,0.0062946,0.0066048,0.0068133
8.2431,14.218,12.754,6.6122,4.5718,2.7417,1.458,0.93103,0.55071,0.37114,0.27679,0.21497,0.19472,0.13764,0.11687,0.090442,0.07357,0.061474,0.064493,0.066813,0.07263,0.073254,0.063345,0.060282,0.045509,0.032347,0.036918,0.04243,0.040337,0.04801,0.044244,0.047923,0.037918,0.032255,0.027993,0.026009,0.030102,0.035048,0.036981,0.038486,0.036004,0.031089,0.025261
8.8754,15.004,13.495,6.929,4.8056,2.7288,1.3461,0.89527,0.54942,0.30766,0.16287,0.094176,0.092239,0.062678,0.054742,0.0080972,0.033182,0.035231,0.019841,0.0049553,0.005229,0.016911,0.021077,0.022667,0.018577,0.0099744,0.02209,0.0060466,0.010245,0.0051651,0.0084581,0.019327,0.016184,0.0134,0.012901,0.009811,0.005301,0.0052737,0.00924,0.011675,0.010725,0.013087,0.0095257
8.883,15.242,13.989,7.1031,5.035,2.8057,1.4989,0.95755,0.53817,0.2979,0.21399,0.11704,0.080903,0.057762,0.036744,0.017281,0.022477,0.026978,0.0089887,0.016621,0.018191,0.0092558,0.012342,0.0085292,0.0049533,0.013574,0.020338,0.015974,0.017618,0.014632,0.0022695,0.0038458,0.0084989,0.0084471,0.0072021,0.01062,0.012194,0.0072087,0.0065042,0.0032615,0.004084,0.0069142,0.0067123
8.2623,15.009,13.588,7.0599,5.0918,2.9006,1.5183,0.93046,0.46557,0.24044,0.15401,0.12669,0.11066,0.076946,0.044857,0.03617,0.051602,0.071112,0.076447,0.077127,0.062017,0.043651,0.03394,0.038992,0.051133,0.055294,0.059947,0.056703,0.037586,0.029465,0.027996,0.0395,0.049983,0.050944,0.049167,0.041315,0.031307,0.022023,0.024191,0.032207,0.038628,0.042467,0.038149
9.1301,15.84,14.308,7.3896,5.3246,2.9578,1.594,1.0249,0.56839,0.34019,0.19275,0.11371,0.1179,0.049048,0.03052,0.02884,0.025506,0.013031,0.013275,0.0030229,0.010307,0.014946,0.008237,0.0036382,0.0049617,0.0057753,0.0091442,0.0075289,0.0031729,0.014204,0.0090132,0.0061619,0.0073117,0.004123,0.0024433,0.0068165,0.0091215,0.0044391,0.0036423,0.0037406,0.00085285,0.001494,0.0049805
9.0608,15.843,14.577,7.4082,5.3719,3.0512,1.6392,1.0124,0.60106,0.35187,0.17613,0.15496,0.10286,0.027775,0.05383,0.036444,0.012035,0.019846,0.034091,0.018405,0.015672,0.015705,0.0096882,0.010882,0.016111,0.018374,0.013482,0.016204,0.012862,0.005477,0.0026334,0.0069685,0.017018,0.013603,0.0082731,0.0089186,0.009259,0.0068343,0.0036617,0.0084193,0.009856,0.011285,0.010312
8.3289,15.457,13.872,7.0928,5.0948,2.8933,1.5279,0.94839,0.49267,0.26524,0.11276,0.053845,0.035604,0.045661,0.013845,0.02164,0.037179,0.059292,0.072616,0.072432,0.061444,0.04925,0.026502,0.0058071,0.022875,0.035385,0.043661,0.048668,0.043092,0.031953,0.015031,0.0091416,0.022212,0.031622,0.039936,0.039285,0.031383,0.021239,0.0096578,0.0064223,0.020092,0.028118,0.03188
9.2488,16.083,14.432,7.6049,5.4543,3.0503,1.6451,1.0542,0.58016,0.34915,0.19672,0.12161,0.11815,0.036852,0.043156,0.029105,0.020696,0.018766,0.010164,0.01615,0.012399,0.0039325,0.010387,0.0012843,0.0033264,0.0040473,0.003922,0.0021712,0.0089191,0.0043933,0.0095394,0.0012934,0.0041612,0.0014459,0.0076882,0.0039598,0.0038089,0.0054476,0.0019234,0.001629,0.0032224,0.0024934,0.0027489
9.1596,15.889,14.542,7.5226,5.3153,3.1038,1.6426,0.99627,0.56977,0.37677,0.17865,0.10426,0.13616,0.042654,0.031042,0.025462,0.037097,0.026312,0.010124,0.031455,0.026064,0.0082956,0.007618,0.0077598,0.010635,0.012328,0.015535,0.015599,0.010547,0.014478,0.014853,0.0090424,0.011268,0.010812,0.010204,0.016709,0.0145,0.0076098,0.006666,0.0061793,0.0067232,0.01171,0.013501
8.4663,15.491,13.724,7.005,4.9156,2.7086,1.4103,0.90165,0.49854,0.31757,0.21025,0.14639,0.13949,0.092956,0.084287,0.063593,0.032164,0.015221,0.015465,0.028795,0.039562,0.040208,0.035319,0.035027,0.031899,0.02512,0.023068,0.02695,0.033471,0.034495,0.035296,0.028279,0.026167,0.023454,0.024714,0.026615,0.026929,0.026263,0.02395,0.022055,0.021263,0.019324,0.02025
9.2524,15.912,14.14,7.481,5.3016,2.8912,1.6014,1.0319,0.54017,0.31636,0.18979,0.12644,0.094632,0.025841,0.055351,0.027487,0.012676,0.021105,0.021625,0.010829,0.003102,0.016814,0.010984,0.0080317,0.0050408,0.009682,0.0058465,0.0056828,0.0080516,0.012768,0.0011493,0.0067508,0.0063371,0.0043418,0.0084968,0.0051595,0.0038289,0.0050686,0.0046702,0.0059189,0.0058458,0.0014926,0.0058338
9.1991,15.723,14.223,7.3901,5.1369,2.952,1.6317,0.96901,0.51529,0.34113,0.21804,0.087382,0.088888,0.070704,0.047638,0.010379,0.018823,0.031827,0.034356,0.017582,0.020401,0.026954,0.017826,0.0068679,0.0081125,0.011272,0.012302,0.014189,0.018939,0.021071,0.015379,0.005047,0.003242,0.004435,0.011667,0.015073,0.013488,0.011811,0.0087796,0.0046651,0.0046019,0.0078089,0.011801
8.6473,15.425,13.49,6.7991,4.7147,2.4409,1.2009,0.67394,0.29244,0.1632,0.10212,0.10456,0.13327,0.12388,0.14213,0.12403,0.11683,0.089906,0.054695,0.032466,0.038821,0.058559,0.070678,0.073543,0.069066,0.059669,0.032634,0.014144,0.013979,0.030566,0.04576,0.051261,0.054754,0.047924,0.034983,0.018698,0.013425,0.024767,0.035718,0.043297,0.043696,0.037446,0.027077
9.1969,15.67,13.831,7.2858,5.1922,2.7718,1.5897,0.99123,0.48847,0.33044,0.18637,0.11354,0.079874,0.054188,0.048864,0.0082965,0.037693,0.021883,0.0098375,0.015186,0.016384,0.0016986,0.012736,0.015694,0.0080145,0.012894,0.0065858,0.0079758,0.0055077,0.0095901,0.0070192,0.0048429,0.012221,0.0072986,0.0080678,0.007373,0.0023509,0.001944,0.0061353,0.0081057,0.0062137,0.0088384,0.0078338
9.2003,15.436,13.846,7.3079,5.0057,2.8397,1.6038,0.94605,0.50469,0.30083,0.18502,0.14237,0.069891,0.041393,0.062753,0.023371,0.019079,0.018252,0.0043281,0.025577,0.030257,0.016944,0.013404,0.016789,0.0077017,0.0034082,0.0082012,0.012292,0.018781,0.017613,0.011766,0.010366,0.0086951,0.0015669,0.0066759,0.0081662,0.0081221,0.011334,0.013239,0.008243,0.005798,0.005234,0.0021894
8.9823,15.32,13.432,6.8749,4.7427,2.43,1.2482,0.74199,0.43971,0.35309,0.23238,0.14563,0.076548,0.017253,0.063643,0.11507,0.12358,0.12881,0.11503,0.087355,0.056217,0.027738,0.03492,0.059326,0.081637,0.093964,0.087764,0.074577,0.061924,0.037057,0.020126,0.02637,0.047608,0.062718,0.070343,0.07187,0.061685,0.045941,0.028009,0.015859,0.027026,0.044304,0.056095
9.1862,15.573,13.754,7.3618,5.2584,2.8427,1.6391,0.96575,0.52889,0.33831,0.17149,0.12459,0.093309,0.051524,0.035767,0.036101,0.011372,0.032847,0.01671,0.010186,0.015888,0.012538,0.0022711,0.013718,0.014274,0.014732,0.0094042,0.0070032,0.011103,0.0023005,0.0034933,0.0030934,0.013488,0.0084157,0.012176,0.0092102,0.0056706,0.0062943,0.0044408,0.00061089,0.0075536,0.0071445,0.0094113
9.2491,15.545,13.923,7.5233,5.2436,2.9091,1.6744,1.0243,0.50867,0.34944,0.18511,0.10658,0.1205,0.050478,0.020496,0.03148,0.034135,0.0079708,0.017732,0.023426,0.0076043,0.013104,0.022133,0.012289,0.0024216,0.0076813,0.0055139,0.00593,0.013551,0.014778,0.011175,0.011285,0.013356,0.0082623,0.0039283,0.011591,0.0087999,0.0038571,0.011112,0.01223,0.0064941,0.0060391,0.0080695
9.3234,15.615,13.863,7.1902,5.0699,2.7706,1.6947,1.1996,0.76546,0.52714,0.30661,0.15813,0.11717,0.1173,0.15651,0.14541,0.14239,0.11238,0.074476,0.035782,0.0079662,0.035033,0.05145,0.074023,0.074204,0.080767,0.068602,0.043294,0.022608,0.0043025,0.026225,0.044522,0.059693,0.06595,0.062774,0.051545,0.031744,0.011303,0.016736,0.033171,0.046689,0.052591,0.050581
9.2149,16.2,14.462,7.7829,5.5656,3.0981,1.7613,1.057,0.61113,0.33822,0.22642,0.11925,0.10575,0.035637,0.058293,0.0090949,0.035274,0.00604,0.021155,0.0056598,0.011908,0.0076748,0.017512,0.009696,0.018964,0.010746,0.0073148,0.0052455,0.0074093,0.0039644,0.010628,0.0035328,0.011686,0.0065694,0.014392,0.0019684,0.0088533,0.0033809,0.0077656,0.0036944,0.0092114,0.0059856,0.0079768
9.3187,16.326,14.804,8.0141,5.6043,3.0992,1.8224,1.1765,0.5717,0.35476,0.23725,0.11749,0.095894,0.07346,0.059235,0.0199,0.027527,0.036031,0.018455,0.0046111,0.020184,0.023451,0.017471,0.01528,0.021396,0.017404,0.010575,0.0092122,0.013331,0.0093639,0.013785,0.021549,0.016745,0.012727,0.0024268,0.013297,0.0068066,0.0083738,0.016241,0.011799,0.0088768,0.010641,0.0088342
9.5628,16.306,14.718,7.6284,5.4318,3.1994,2.0164,1.3234,0.71521,0.40001,0.236,0.19023,0.18259,0.11386,0.085547,0.041903,0.032958,0.031643,0.019629,0.018376,0.042203,0.049285,0.06601,0.046948,0.031088,0.011436,0.015053,0.02343,0.037399,0.04048,0.035867,0.024671,0.021713,0.016706,0.0088814,0.011258,0.025177,0.031306,0.029515,0.023951,0.018766,0.010281,0.0064204
9.2864,16.938,15.281,8.2686,5.772,3.3303,1.8784,1.1796,0.64816,0.40051,0.22761,0.15107,0.090636,0.060491,0.032307,0.040703,0.007568,0.02604,0.012708,0.015226,0.015551,0.015293,0.01962,0.0060808,0.0057788,0.0061149,0.0084255,0.0055383,0.0096077,0.0031129,0.013182,0.0025261,0.0075584,0.0063649,0.010919,0.0093324,0.008779,0.00531,0.0084311,0.0034749,0.0058953,0.0012456,0.0065095
9.4344,16.936,15.48,8.4527,5.9052,3.2357,1.8925,1.2823,0.69558,0.38805,0.24326,0.15352,0.071874,0.043362,0.08626,0.064689,0.02325,0.012219,0.02462,0.022984,0.016435,0.031365,0.042143,0.031497,0.012469,0.0080572,0.015023,0.018418,0.020202,0.025397,0.023901,0.013269,0.0036089,0.011429,0.017928,0.0078318,0.014393,0.021105,0.012884,0.0070271,0.0048654,0.0031908,0.0090087
9.7039,16.638,15.106,7.9386,5.7364,3.3934,2.0993,1.3097,0.70014,0.45487,0.31106,0.21082,0.14172,0.031677,0.022575,0.038169,0.026954,0.017551,0.028624,0.04397,0.04009,0.022481,0.011689,0.023148,0.019538,0.030715,0.023058,0.019605,0.010458,0.011591,0.018424,0.01354,0.01604,0.025429,0.026886,0.019877,0.0046631,0.0063874,0.011579,0.014639,0.017129,0.017196,0.0102
9.3697,17.36,15.654,8.4953,6.0137,3.4436,1.9733,1.2569,0.67858,0.43217,0.24444,0.15662,0.11067,0.054121,0.047802,0.031574,0.025996,0.013255,0.025637,0.013737,0.0142,0.0041877,0.017115,0.017206,0.0049876,0.009039,0.0021109,0.0064279,0.0033653,0.0089649,0.0050618,0.0094168,0.0042748,0.0050078,0.01518,0.0078904,0.010082,0.0023901,0.0051812,0.0037416,0.0046843,0.0038311,0.0064361
9.4806,17.35,15.841,8.6599,6.1719,3.3271,1.9257,1.2963,0.74351,0.44151,0.26849,0.19947,0.11777,0.028374,0.045896,0.049837,0.031234,0.017383,0.036065,0.049981,0.047764,0.030221,0.012113,0.010712,0.0077473,0.018201,0.027564,0.028851,0.023661,0.012362,0.0078872,0.0075726,0.010376,0.011485,0.020116,0.029576,0.021742,0.0071428,0.0044083,0.0085102,0.016126,0.02146,0.020876
9.7781,17.071,15.508,8.1651,6.0167,3.5596,2.2071,1.3785,0.78065,0.52779,0.33527,0.18934,0.11346,0.029899,0.032602,0.011382,0.021803,0.037004,0.054403,0.047291,0.030021,0.016114,0.035444,0.031692,0.028066,0.027868,0.012834,0.011124,0.010449,0.012521,0.015997,0.024385,0.021997,0.01845,0.014698,0.017251,0.016243,0.016801,0.018613,0.017234,0.011532,0.0070897,0.0071606
9.4639,17.791,16.076,8.737,6.2159,3.6098,2.1072,1.3145,0.73925,0.45407,0.28084,0.16274,0.12683,0.061312,0.057355,0.044429,0.024421,0.025203,0.017091,0.022338,0.010412,0.0060891,0.01164,0.01165,0.0086502,0.0074299,0.0080806,0.00064834,0.0046126,0.00095131,0.010681,0.003508,0.0064516,0.010205,0.0066526,0.012318,0.0055534,0.0086208,0.00075974,0.0043376,0.0013153,0.0044061,0.0029084
9.5316,17.6,16.14,8.8633,6.3549,3.5151,2.0195,1.3089,0.77031,0.47418,0.28268,0.22018,0.17071,0.09095,0.023561,0.019847,0.018936,0.0051629,0.016453,0.039826,0.043485,0.034033,0.022196,0.014281,0.015472,0.021696,0.024183,0.026041,0.022811,0.017013,0.0086893,0.018024,0.01941,0.029733,0.022528,0.0087274,0.0048463,0.0024592,0.010066,0.018286,0.020557,0.017337,0.011751
9.787,17.106,15.564,8.295,6.1894,3.7212,2.3264,1.4686,0.85072,0.54939,0.31881,0.15198,0.07476,0.0171,0.024153,0.049747,0.054274,0.066421,0.068439,0.055763,0.039663,0.036334,0.026231,0.02828,0.034516,0.032568,0.031947,0.026803,0.024009,0.028399,0.03012,0.033805,0.026769,0.019191,0.013906,0.011916,0.017781,0.020239,0.022689,0.022215,0.020099,0.017813,0.018316
9.4398,17.717,15.975,8.7034,6.2814,3.6363,2.1519,1.3328,0.76762,0.45794,0.29344,0.17092,0.12439,0.065705,0.054444,0.047165,0.017907,0.034713,0.012902,0.019656,0.0097246,0.010943,0.017646,0.0023147,0.0098827,0.0041349,0.0050607,0.0024055,0.0047963,0.0066401,0.0075565,0.0075065,0.0072507,0.0050258,0.0095388,0.0072276,0.010449,0.0028397,0.0070194,0.0013872,0.0023869,0.00092887,0.0041728
9.4125,17.511,15.953,8.7989,6.4493,3.5035,2.0419,1.258,0.7409,0.45425,0.25293,0.20075,0.17488,0.12227,0.065314,0.033047,0.025731,0.024692,0.025157,0.031079,0.042272,0.038439,0.019821,0.015443,0.028113,0.031693,0.032476,0.027651,0.019159,0.0073514,0.011869,0.023216,0.023253,0.026121,0.03085,0.02042,0.011586,0.015844,0.017213,0.02072,0.022615,0.018234,0.01057
9.6613,17.138,15.495,8.1577,6.1846,3.6148,2.3208,1.4418,0.82834,0.50868,0.27343,0.11912,0.02927,0.041175,0.050414,0.067877,0.067864,0.076566,0.070521,0.057963,0.049124,0.034863,0.030021,0.035611,0.036568,0.038408,0.034487,0.032831,0.030605,0.034123,0.035279,0.035452,0.031263,0.024941,0.022563,0.024495,0.029001,0.030866,0.028938,0.025933,0.022907,0.022518,0.024372
9.3318,17.764,15.93,8.6227,6.2352,3.4947,2.1074,1.2796,0.75812,0.42839,0.27836,0.1766,0.10528,0.068852,0.040362,0.048213,0.015034,0.031139,0.016464,0.014542,0.015368,0.010038,0.014684,0.0070432,0.0080175,0.0031017,0.0029264,0.0053697,0.0046357,0.01167,0.0012176,0.00843,0.0054563,0.0097211,0.0095402,0.011119,0.0080519,0.0089096,0.0022749,0.0017055,0.0040527,0.0054755,0.0034351
9.2531,17.6,16.049,8.7542,6.3653,3.4191,2.0156,1.1927,0.69488,0.40966,0.19977,0.15373,0.15034,0.12012,0.081341,0.053272,0.046915,0.050619,0.049007,0.033872,0.027671,0.020125,0.0089873,0.018481,0.030154,0.036868,0.036252,0.025841,0.012582,0.012434,0.016081,0.023927,0.032822,0.02024,0.011908,0.0093424,0.010121,0.019113,0.026307,0.024664,0.019344,0.012672,0.0063749
