7.6689,13.129,10.025,5.3015,2.0645,1.1254,0.53232,0.2121,0.12062,0.027474,0.021094,0.016315,0.032016,0.025583,0.03984,0.031945,0.03172,0.028204,0.03048,0.023894,0.018374,0.016406,0.018419,0.017037,0.012033,0.011386,0.011861,0.013357,0.010382,0.010846,0.0095496,0.011253,0.0099738,0.0079573,0.0091969,0.009207
8.2477,14.396,11.284,6.3336,2.6411,1.3674,0.71323,0.32919,0.17962,0.097455,0.053587,0.034874,0.032439,0.017038,0.017469,0.01797,0.021244,0.0089763,0.016328,0.010106,0.0085866,0.0029672,0.0040611,0.0021367,0.0049329,0.0096704,0.0043842,0.0029151,0.0036218,0.0073011,0.0044862,0.0025827,0.0047367,0.0032792,0.0029423,0.0011673
8.5302,14.983,12.228,7.3858,3.2895,1.6521,0.83532,0.43319,0.33791,0.19382,0.11678,0.010117,0.021529,0.054472,0.052122,0.062237,0.044145,0.017471,0.031239,0.041806,0.036675,0.020796,0.030566,0.026236,0.026481,0.028623,0.028357,0.024496,0.027091,0.026282,0.022788,0.016715,0.017178,0.018885,0.018392,0.019518
8.1886,14.708,12.173,7.0476,3.0305,1.7763,1.027,0.50214,0.27754,0.14115,0.1436,0.17418,0.11717,0.037807,0.037969,0.057984,0.043134,0.013108,0.046303,0.057748,0.035902,0.0083311,0.038267,0.052634,0.03697,0.0034872,0.028995,0.046362,0.037054,0.0068032,0.027604,0.041864,0.029823,0.0014484,0.02786,0.036598
8.4877,15.391,13.496,8.1844,3.773,2.1806,1.1922,0.57925,0.35074,0.12895,0.070877,0.033876,0.048323,0.044871,0.051898,0.050647,0.041862,0.042919,0.040227,0.027246,0.026117,0.024816,0.024413,0.02076,0.020688,0.022825,0.027568,0.016365,0.017357,0.027838,0.026196,0.021916,0.02386,0.021001,0.018486,0.016883
8.7961,15.619,13.729,8.3498,3.8778,2.1911,1.2058,0.63048,0.37502,0.19341,0.1313,0.084205,0.051248,0.027655,0.013558,0.013342,0.0075878,0.017187,0.014814,0.012979,0.011418,0.016376,0.0046425,0.0094956,0.0025531,0.0099689,0.0061341,0.0053578,0.0058213,0.0035804,0.0065339,0.0015911,0.0059393,0.0013738,0.0046161,0.0018704
8.9318,15.796,13.914,8.7823,4.2339,2.2781,1.1897,0.60516,0.47967,0.28863,0.20302,0.072069,0.017844,0.06639,0.059338,0.062953,0.05634,0.049214,0.028722,0.036625,0.050182,0.047792,0.03302,0.025702,0.03738,0.0415,0.021951,0.025208,0.028267,0.024914,0.025452,0.028871,0.027437,0.023049,0.026032,0.028539
8.4581,15.841,13.642,8.077,3.6765,2.1758,1.3939,0.79389,0.47567,0.21352,0.11523,0.16749,0.13749,0.085283,0.026674,0.06698,0.069856,0.027875,0.038873,0.066875,0.068824,0.027692,0.022162,0.058478,0.059386,0.033263,0.018767,0.044984,0.047231,0.026032,0.012139,0.034956,0.04033,0.024727,0.01446,0.030456
8.9512,17.56,15.385,9.5751,4.8096,2.7149,1.6551,0.86634,0.50684,0.28175,0.1558,0.12589,0.080823,0.067117,0.059672,0.049825,0.032175,0.027564,0.026909,0.017453,0.0072647,0.010749,0.015401,0.010374,0.0058559,0.0092499,0.012619,0.010827,0.0082948,0.011177,0.017004,0.015007,0.011533,0.013158,0.016272,0.01192
9.4497,18.869,16.46,10.315,5.5296,3.087,1.8876,1.1492,0.64577,0.40567,0.26759,0.15059,0.1217,0.073094,0.054832,0.051121,0.017823,0.035461,0.016995,0.022233,0.024774,0.0091877,0.020707,0.0039981,0.019193,0.01014,0.010977,0.010482,0.0069157,0.012757,0.006115,0.0086445,0.0098509,0.0080366,0.0071288,0.0077525
9.5625,19.686,17.106,11.318,6.5864,3.8284,2.4145,1.33,0.71786,0.38944,0.29854,0.27751,0.24213,0.19245,0.11374,0.063041,0.040327,0.065547,0.073261,0.087707,0.089124,0.059856,0.045516,0.046651,0.054812,0.050284,0.055797,0.052749,0.040731,0.042937,0.046301,0.041893,0.038464,0.043616,0.04076,0.035032
9.1424,20.275,17.458,11.01,6.3041,3.6542,2.5192,1.6158,0.94162,0.51617,0.28098,0.23001,0.23258,0.17648,0.11489,0.039289,0.024656,0.063698,0.083636,0.076724,0.052989,0.024709,0.041532,0.052213,0.052415,0.039589,0.031747,0.030256,0.038198,0.038028,0.034234,0.030125,0.033604,0.032875,0.029979,0.029696
9.9532,21.93,19.445,12.666,7.7153,4.4053,2.7997,1.8071,1.0655,0.71732,0.48173,0.29211,0.23927,0.13367,0.11222,0.089856,0.032995,0.036856,0.016455,0.029792,0.027867,0.021208,0.033911,0.022339,0.020969,0.026192,0.013938,0.011872,0.020199,0.013593,0.005608,0.013681,0.011678,0.0050604,0.0082053,0.013571
10.267,22.171,19.787,13.289,8.0541,4.6733,3.1124,1.9348,1.2102,0.84092,0.50697,0.32343,0.25705,0.12306,0.10647,0.1089,0.034037,0.043324,0.058115,0.0079977,0.031962,0.034512,0.0033891,0.023783,0.015817,0.008106,0.028504,0.013619,0.013508,0.013931,0.0032527,0.010458,0.015061,0.0035523,0.0067978,0.011977
10.035,21.474,19.224,13.085,8.1939,4.7961,3.2825,2.1328,1.3434,0.95371,0.60908,0.37503,0.26866,0.12137,0.083472,0.06109,0.017529,0.035659,0.029277,0.049364,0.048863,0.037981,0.046128,0.042247,0.01987,0.029086,0.034496,0.016754,0.015839,0.028317,0.028409,0.015912,0.028237,0.027992,0.0107,0.019854
9.5546,21.327,19.152,12.79,7.7051,4.2904,2.7757,1.742,1.1397,0.82422,0.59428,0.43318,0.3067,0.18042,0.09876,0.026423,0.034851,0.048775,0.079382,0.077343,0.072853,0.073923,0.05434,0.050894,0.043954,0.038404,0.034475,0.036905,0.039704,0.042655,0.0394,0.03107,0.033471,0.03498,0.034001,0.034668
10.168,21.854,19.977,13.411,8.3405,4.761,3.2412,2.0069,1.3045,0.84908,0.53995,0.3662,0.23384,0.16395,0.098575,0.10174,0.036475,0.049851,0.044329,0.019659,0.020711,0.021994,0.022068,0.0052731,0.02065,0.0016125,0.025533,0.004165,0.004856,0.010187,0.0017991,0.011279,0.0047462,0.010767,0.0080977,0.0059946
10.347,21.765,19.738,13.637,8.1844,4.7944,3.1969,2.0176,1.2921,0.82243,0.57093,0.34174,0.24048,0.15355,0.11069,0.099986,0.033994,0.060762,0.040675,0.014445,0.025091,0.025308,0.022748,0.010652,0.024646,0.0054744,0.009778,0.018349,0.0061286,0.0080051,0.016401,0.0054009,0.01039,0.0048593,0.013729,0.0061021
9.8675,21.161,19.158,12.953,8.0424,4.7754,3.1937,2.0976,1.3977,0.94873,0.65818,0.50288,0.35982,0.25369,0.23058,0.18729,0.12474,0.12647,0.11477,0.073464,0.073387,0.083117,0.059807,0.047923,0.056297,0.06283,0.044325,0.041667,0.055812,0.05054,0.04247,0.052673,0.054933,0.045303,0.044941,0.051942
9.563,21.583,19.383,12.962,7.8757,4.5198,2.9289,1.8438,1.1376,0.73301,0.45974,0.30501,0.21968,0.14881,0.13035,0.1208,0.081274,0.067716,0.065621,0.041919,0.026694,0.031355,0.015352,0.008312,0.0050246,0.010943,0.014717,0.020559,0.020691,0.022569,0.023698,0.020146,0.017787,0.014928,0.010694,0.0085445
10.235,22.484,20.455,13.762,8.5883,5.0075,3.2923,2.1325,1.3624,0.90723,0.58892,0.37964,0.25615,0.16368,0.12564,0.10322,0.062442,0.044172,0.047507,0.03285,0.021398,0.026895,0.020352,0.017153,0.023911,0.0073592,0.012061,0.011524,0.011359,0.0078292,0.01568,0.0068255,0.0069787,0.0016114,0.0054549,0.0036155
10.509,22.604,20.572,14.283,8.7599,5.1715,3.3551,2.3001,1.4169,0.93551,0.58805,0.44634,0.26997,0.16623,0.11881,0.13234,0.072441,0.040306,0.048327,0.046433,0.03067,0.021584,0.030769,0.023276,0.033593,0.014223,0.018584,0.026907,0.020233,0.010466,0.011961,0.022339,0.011404,0.0062508,0.011754,0.014501
9.7112,21.59,19.489,13.224,8.2096,4.7901,3.0474,1.9299,1.1955,0.76534,0.45067,0.27917,0.17978,0.12343,0.093028,0.089702,0.087049,0.088927,0.078169,0.074527,0.082051,0.085654,0.063507,0.075183,0.06339,0.066846,0.055335,0.063437,0.055185,0.049909,0.057702,0.053426,0.046043,0.046362,0.047799,0.04234
9.9118,22.074,20.404,14.169,8.9635,5.3748,3.575,2.4033,1.6217,1.1305,0.76026,0.55317,0.39361,0.29441,0.23548,0.20438,0.16186,0.14197,0.12796,0.10964,0.10461,0.10631,0.083254,0.088232,0.06892,0.08403,0.069259,0.065824,0.060683,0.059313,0.057152,0.056077,0.058419,0.059659,0.059997,0.059341
10.344,22.234,20.696,14.445,9.0846,5.3712,3.5698,2.3462,1.517,1.0201,0.63941,0.45749,0.28825,0.20002,0.13788,0.11937,0.06772,0.062873,0.050146,0.034567,0.017979,0.040624,0.021392,0.012249,0.015363,0.008965,0.0090549,0.012695,0.0087121,0.012371,0.012574,0.0087353,0.007183,0.0056834,0.0022546,0.004193
10.416,21.77,20.343,14.635,9.0657,5.2879,3.4478,2.3207,1.5904,1.0612,0.60543,0.38746,0.31127,0.24569,0.16928,0.068646,0.052758,0.088146,0.094628,0.031968,0.02149,0.043469,0.057825,0.037384,0.02004,0.018178,0.038136,0.038212,0.022236,0.017606,0.030108,0.033465,0.025669,0.018741,0.022856,0.025099
9.4956,20.613,18.93,13.092,8.0689,4.8689,3.3003,2.0764,1.3271,0.95905,0.69041,0.50136,0.2784,0.19623,0.20434,0.16027,0.057867,0.048909,0.088385,0.053839,0.018013,0.014716,0.051618,0.012152,0.024175,0.050809,0.026323,0.013994,0.034252,0.03467,0.011607,0.022225,0.04075,0.03547,0.0084379,0.023935
10.095,21.839,20.476,14.46,9.0783,5.4661,3.7153,2.435,1.5935,1.0533,0.64959,0.43671,0.27586,0.15357,0.097271,0.063638,0.019477,0.012902,0.018378,0.015138,0.037215,0.040346,0.026293,0.033934,0.031273,0.050915,0.03427,0.035314,0.03345,0.037159,0.038553,0.035611,0.035225,0.032641,0.027757,0.029294
10.315,22.129,20.749,14.543,9.1531,5.4352,3.6428,2.4503,1.5532,1.0763,0.69302,0.47914,0.32127,0.19933,0.16979,0.10167,0.08554,0.049075,0.061097,0.031617,0.021361,0.041238,0.015385,0.023772,0.009542,0.025111,0.0074278,0.021851,0.0050764,0.018108,0.015031,0.00919,0.011422,0.0043568,0.0086036,0.0047221
10.347,22.103,20.725,15.042,9.6155,5.7268,3.7148,2.3395,1.6121,1.1653,0.87033,0.55245,0.2868,0.14145,0.17423,0.19637,0.13248,0.084727,0.019138,0.061562,0.066605,0.087184,0.058628,0.029037,0.04886,0.055643,0.045779,0.031966,0.030951,0.042609,0.046965,0.040108,0.03879,0.038055,0.036646,0.033341
9.5925,21.564,20.004,13.787,8.6702,5.2331,3.7427,2.5785,1.662,1.0172,0.65463,0.49993,0.40716,0.2637,0.13561,0.041806,0.079832,0.10663,0.11241,0.070239,0.014148,0.056273,0.065694,0.0639,0.021891,0.025099,0.050002,0.05548,0.03136,0.03259,0.034468,0.032868,0.033256,0.039299,0.031058,0.02726
10.369,22.983,21.705,15.388,9.9169,5.9891,4.0249,2.6948,1.8131,1.1962,0.8219,0.56744,0.38486,0.26553,0.20943,0.14739,0.10308,0.078898,0.054294,0.039929,0.033072,0.021248,0.0091126,0.010879,0.010094,0.0085225,0.019631,0.014298,0.0014239,0.010298,0.017427,0.0104,0.01029,0.016966,0.016663,0.009609
10.54,23.079,21.941,15.601,10.107,6.1355,4.1103,2.8458,1.8812,1.2604,0.9106,0.55678,0.41142,0.27681,0.17212,0.15477,0.089715,0.071222,0.054817,0.055362,0.036392,0.0078845,0.034544,0.009761,0.016984,0.020412,0.0092223,0.010904,0.011236,0.020185,0.0086642,0.012757,0.0041352,0.015533,0.0049697,0.0083898
10.403,22.606,21.426,15.739,10.483,6.4655,4.409,2.7981,1.8013,1.1824,0.83523,0.69554,0.50478,0.35912,0.20818,0.055236,0.062903,0.09984,0.13857,0.11353,0.063026,0.061982,0.053824,0.064236,0.0586,0.07466,0.066026,0.04524,0.053183,0.070465,0.057037,0.035581,0.039303,0.048782,0.046047,0.040169
9.84,22.118,20.815,14.628,9.308,5.5193,3.8758,2.7786,1.9655,1.3447,0.83468,0.47371,0.29084,0.26424,0.25953,0.22084,0.12909,0.051053,0.023086,0.075163,0.084503,0.07574,0.07316,0.044397,0.056895,0.069393,0.050816,0.038635,0.040375,0.045642,0.049645,0.051307,0.048033,0.04424,0.037247,0.040955
10.541,23.061,22.011,15.808,10.314,6.2859,4.2346,2.8959,1.947,1.3183,0.91355,0.61009,0.41203,0.28977,0.17867,0.14698,0.095445,0.051862,0.070456,0.047067,0.01796,0.034517,0.019043,0.010213,0.018226,0.016295,0.013824,0.014523,0.012423,0.0062264,0.016177,0.0062671,0.011632,0.016551,0.0052966,0.0053754
10.602,22.898,21.866,15.897,10.214,6.2607,4.2893,2.8467,1.9655,1.3291,0.86348,0.64308,0.39836,0.27227,0.20761,0.13361,0.096936,0.065172,0.062088,0.045859,0.014866,0.036839,0.016396,0.023575,0.016573,0.0053703,0.012186,0.013085,0.01189,0.023937,0.0067416,0.014219,0.014502,0.012827,0.014816,0.0028015
10.335,22.31,21.194,15.583,10.353,6.4335,4.5354,3.0693,1.9832,1.3175,0.78787,0.48651,0.37594,0.28112,0.2763,0.23956,0.13669,0.098949,0.059421,0.043778,0.05214,0.070825,0.088001,0.070047,0.031589,0.047973,0.066101,0.063354,0.050375,0.063341,0.06384,0.040756,0.027534,0.035459,0.046599,0.039713
9.8302,22.34,21.016,15,9.5399,5.5896,3.7448,2.5449,1.7683,1.2904,0.94703,0.69072,0.44098,0.25089,0.10953,0.053656,0.094559,0.11479,0.12299,0.10998,0.069114,0.049419,0.049635,0.052666,0.071285,0.069587,0.051153,0.037038,0.035817,0.039559,0.044066,0.051702,0.054671,0.051096,0.041213,0.035027
10.521,23.333,22.246,15.98,10.5,6.3698,4.3417,3.0053,1.9756,1.3792,0.91913,0.61832,0.44088,0.27002,0.20817,0.14964,0.086336,0.078788,0.043543,0.049005,0.032725,0.0076483,0.025102,0.020015,0.0058001,0.025666,0.010919,0.0079796,0.018936,0.01037,0.011421,0.015622,0.0026204,0.016336,0.010604,0.0031372
10.685,23.465,22.295,16.319,10.496,6.4624,4.4838,2.9711,2.0655,1.3961,0.93142,0.66252,0.42661,0.29058,0.20581,0.14749,0.10275,0.067867,0.062203,0.050958,0.025233,0.017961,0.022128,0.019822,0.011883,0.029585,0.016788,0.025872,0.011852,0.0023683,0.026679,0.0051326,0.0069904,0.020706,0.0085268,0.012193
10.359,22.983,21.709,15.804,10.542,6.5151,4.5474,3.1989,2.1523,1.4774,1.0522,0.6619,0.41453,0.27116,0.13697,0.1121,0.096455,0.076622,0.092255,0.086879,0.054338,0.045527,0.044017,0.011782,0.013002,0.034062,0.035858,0.028632,0.029952,0.031061,0.015661,0.0041077,0.013933,0.024039,0.022705,0.01683
9.8826,23.289,21.67,15.473,10.047,5.9568,3.9998,2.6838,1.7775,1.2192,0.89792,0.64935,0.4906,0.36006,0.24941,0.17163,0.08787,0.018702,0.016164,0.037739,0.067602,0.06107,0.062843,0.053765,0.038187,0.023914,0.028247,0.041881,0.042728,0.046428,0.040454,0.031723,0.02202,0.023398,0.027175,0.028918
10.593,24.108,22.712,16.152,10.762,6.4444,4.4737,3.0132,2.0494,1.3822,0.97149,0.6493,0.42153,0.31495,0.18645,0.16292,0.10246,0.072407,0.055931,0.043942,0.049398,0.010044,0.027255,0.013616,0.011326,0.024143,0.0057653,0.012943,0.012919,0.0055531,0.020851,0.0046577,0.015579,0.0077671,0.008579,0.010283
10.791,24.229,22.497,16.255,10.479,6.4009,4.3631,2.9577,1.9853,1.3035,0.97345,0.59503,0.42202,0.29492,0.18541,0.15592,0.090358,0.08047,0.045713,0.044403,0.054114,0.0099872,0.024419,0.018045,0.012581,0.023085,0.010106,0.016417,0.012782,0.0055299,0.017819,0.010705,0.0060042,0.015142,0.0037672,0.011028
10.268,23.57,21.61,15.318,10.083,6.1399,4.2175,2.9107,1.9836,1.3504,1.0173,0.73426,0.53772,0.41997,0.33475,0.2678,0.21835,0.18405,0.15141,0.13921,0.12862,0.094508,0.090187,0.087022,0.081334,0.068703,0.058947,0.069418,0.073483,0.063826,0.067714,0.072545,0.06644,0.064899,0.069575,0.062939
9.9076,23.751,21.603,15.124,9.7825,5.7463,3.8324,2.5404,1.6497,1.0882,0.76104,0.49057,0.35933,0.26679,0.19583,0.1592,0.12403,0.080646,0.061137,0.055619,0.031009,0.0050015,0.012286,0.0086781,0.018276,0.015852,0.026401,0.023448,0.01798,0.020619,0.01963,0.012968,0.0083396,0.0066509,0.00713,0.011059
10.581,24.369,22.463,15.809,10.34,6.1794,4.1862,2.8102,1.8684,1.2583,0.87413,0.5644,0.39103,0.26701,0.17561,0.13485,0.095207,0.062221,0.04488,0.042462,0.029002,0.028639,0.016724,0.012808,0.017728,0.012435,0.011192,0.0081714,0.0069461,0.0080708,0.010319,0.0057774,0.0067072,0.0058097,0.0062254,0.003904
10.761,24.038,22.141,15.946,10.217,6.149,4.1095,2.8439,1.8534,1.2394,0.8295,0.59385,0.39508,0.25701,0.15109,0.16129,0.10144,0.05575,0.033726,0.057018,0.038557,0.029719,0.017375,0.019696,0.0321,0.018274,0.011083,0.011719,0.020477,0.0084253,0.010149,0.013767,0.021423,0.0057525,0.0036022,0.018161
9.8087,22.66,20.638,14.54,9.3541,5.5764,3.6654,2.3746,1.5473,1.0336,0.67221,0.40882,0.29008,0.20134,0.13991,0.11797,0.10462,0.094934,0.096217,0.086418,0.081512,0.093109,0.07584,0.070157,0.074011,0.067054,0.060584,0.057024,0.063045,0.059537,0.057148,0.061145,0.058858,0.049589,0.049256,0.051454
10.078,23.21,21.558,15.468,10.111,6.1949,4.2265,2.9154,2.0191,1.4384,1.0285,0.73125,0.54922,0.41647,0.32792,0.2779,0.22725,0.18895,0.17635,0.16132,0.12992,0.13633,0.12497,0.10866,0.10774,0.091527,0.098781,0.081848,0.08175,0.084515,0.08285,0.078511,0.075851,0.072979,0.067484,0.065915
10.428,23.393,21.749,15.473,10.033,6.0165,4.0417,2.7187,1.8051,1.2296,0.81505,0.56702,0.37343,0.2681,0.17265,0.15013,0.092181,0.075163,0.058356,0.053645,0.024776,0.032983,0.033898,0.014783,0.025694,0.007967,0.025199,0.0051317,0.010748,0.0076271,0.018517,0.0052922,0.014407,0.0049709,0.0080266,0.0028531
10.492,23.113,21.466,15.683,10.032,5.9658,3.8527,2.6528,1.8524,1.2781,0.81364,0.47052,0.35576,0.30105,0.23896,0.13323,0.051424,0.072913,0.10367,0.08688,0.039933,0.014962,0.047929,0.048127,0.052282,0.033626,0.016774,0.025378,0.039213,0.032283,0.014718,0.025385,0.037963,0.033063,0.023496,0.023154
9.5524,22.04,20.016,14.041,8.9921,5.4893,3.6976,2.4433,1.5887,1.1184,0.84885,0.57428,0.34196,0.21722,0.20004,0.15687,0.073426,0.013086,0.035758,0.050693,0.043628,0.058814,0.0067972,0.026576,0.062236,0.039643,0.017363,0.027778,0.046706,0.0366,0.0071491,0.034592,0.04385,0.024605,0.010933,0.033972
10.255,23.307,21.56,15.517,10.045,6.1049,4.079,2.7609,1.839,1.1909,0.78127,0.4975,0.3321,0.19232,0.12856,0.093383,0.063874,0.053142,0.06613,0.062264,0.049553,0.071409,0.060191,0.048663,0.058818,0.036332,0.053378,0.045023,0.036777,0.040303,0.038089,0.037797,0.038325,0.03177,0.030183,0.032826
10.398,23.412,21.688,15.497,10.054,6.0467,3.9688,2.7699,1.8017,1.2171,0.84448,0.54712,0.39789,0.24154,0.20785,0.12519,0.10848,0.075423,0.058519,0.057345,0.021147,0.04148,0.019309,0.020533,0.02433,0.018894,0.027173,0.0101,0.013215,0.0054439,0.018008,0.0057902,0.019022,0.0079196,0.010092,0.01239
10.322,23.086,21.317,15.803,10.388,6.3135,4.0656,2.5832,1.7413,1.1857,0.96357,0.66762,0.42143,0.21324,0.094346,0.15524,0.16241,0.15097,0.099441,0.037374,0.032539,0.070204,0.083011,0.064616,0.063271,0.046676,0.040473,0.042318,0.057028,0.047186,0.02857,0.036671,0.056892,0.051304,0.038219,0.035144
9.5169,22.535,20.434,14.353,9.1655,5.5592,3.8964,2.7411,1.7898,1.0724,0.68814,0.50009,0.42773,0.31842,0.18802,0.068157,0.076877,0.11845,0.11813,0.085325,0.036702,0.042207,0.047483,0.063764,0.061875,0.039429,0.023887,0.038119,0.048324,0.040076,0.026773,0.038154,0.048233,0.043352,0.035525,0.02952
10.338,23.941,22.078,15.815,10.316,6.2454,4.103,2.8239,1.8838,1.2195,0.88968,0.56494,0.3885,0.29673,0.18624,0.14906,0.11866,0.062402,0.05347,0.042955,0.017986,0.018615,0.015791,0.01726,0.023179,0.0252,0.019852,0.034685,0.01595,0.0085249,0.023221,0.025513,0.012567,0.019134,0.016804,0.0060327
10.477,24.102,22.285,15.988,10.401,6.334,4.205,2.8781,1.9495,1.2809,0.90454,0.59269,0.38201,0.29467,0.1802,0.13477,0.1222,0.049024,0.059338,0.057692,0.020066,0.041385,0.023141,0.014465,0.025931,0.018069,0.030148,0.027429,0.014344,0.013675,0.0049235,0.026585,0.0074585,0.013571,0.018246,0.0071133
10.291,23.578,21.628,15.767,10.53,6.5229,4.5332,3.0961,2.0612,1.3647,0.8492,0.50756,0.30668,0.26202,0.24156,0.2044,0.19293,0.1252,0.063308,0.060246,0.035344,0.069076,0.039107,0.079683,0.071296,0.064598,0.040664,0.041627,0.041982,0.0434,0.065519,0.058805,0.03381,0.034161,0.039291,0.031968
9.7304,23.358,21.325,15.018,9.6824,5.6643,3.783,2.6974,1.9299,1.3803,0.99082,0.59521,0.32156,0.16254,0.13071,0.1751,0.17859,0.13937,0.09913,0.066033,0.034968,0.069332,0.057797,0.082876,0.064378,0.066452,0.041251,0.038246,0.053264,0.05813,0.056523,0.042383,0.035947,0.039859,0.045955,0.04883
