7.7921,10.994,7.9556,4.6772,2.4565,1.3357,0.60648,0.38773,0.23103,0.10552,0.076894,0.06549,0.0596,0.030545,0.023554,0.029034,0.033113,0.026704,0.012882,0.015082,0.025073,0.027486,0.017803,0.0084337,0.014082,0.017973,0.017368,0.011947,0.0086035,0.015261,0.018734,0.014858,0.0065361,0.010355,0.013747,0.014984,0.0098162,0.0054372,0.0091237,0.012584,0.011789,0.0087595,0.0053818,0.0093269,0.013614
7.1841,10.866,8.1961,5.3112,2.8749,1.5268,0.605,0.38208,0.22097,0.107,0.07493,0.064435,0.051148,0.050117,0.053729,0.037677,0.036016,0.03433,0.036491,0.031919,0.031537,0.031796,0.030688,0.030331,0.026525,0.021574,0.023951,0.025104,0.023716,0.022911,0.025204,0.024114,0.023221,0.021401,0.018122,0.018429,0.017582,0.016184,0.016005,0.018668,0.019654,0.019432,0.016854,0.0171,0.015757
7.3623,10.645,8.4626,5.3338,2.8097,1.5825,0.66642,0.41152,0.22584,0.086532,0.076983,0.023137,0.02302,0.0095963,0.017409,0.017863,0.0070197,0.0047999,0.018071,0.013587,0.0065292,0.0021034,0.011502,0.011559,0.008028,0.0035364,0.0068836,0.0104,0.0075156,0.0036216,0.0023877,0.0098205,0.0088248,0.0048454,0.00060649,0.0068179,0.0068094,0.0059982,0.0013576,0.0040465,0.0056285,0.0073044,0.0020198,0.0038723,0.0054146
7.547,11.012,8.8319,5.5643,2.9853,1.7046,0.74017,0.44042,0.27059,0.12706,0.049671,0.035442,0.0091668,0.01825,0.027437,0.0097705,0.0064006,0.021297,0.022145,0.012928,0.013092,0.01561,0.014259,0.018191,0.0095012,0.0063998,0.013078,0.012956,0.0094607,0.0060554,0.011577,0.011052,0.010214,0.005461,0.0074613,0.011899,0.0095355,0.0051696,0.0048989,0.0089044,0.011056,0.0048008,0.0033352,0.0076785,0.0099218
7.6085,11.697,9.3623,5.8242,3.4047,1.8188,0.8388,0.48923,0.26786,0.14455,0.078865,0.05643,0.025608,0.0092294,0.012174,0.015218,0.024457,0.027154,0.015846,0.01396,0.023213,0.022487,0.0089173,0.0028833,0.011007,0.017369,0.01274,0.003551,0.0081934,0.013722,0.011246,0.0048251,0.006016,0.011349,0.011072,0.0050693,0.002037,0.0096054,0.010996,0.0098075,0.0039858,0.0081817,0.0096368,0.0087587,0.003327
8.6975,12.739,10.488,6.5373,3.756,2.1444,1.1003,0.72485,0.43927,0.20603,0.13223,0.08451,0.061278,0.042451,0.025371,0.034727,0.022213,0.013312,0.0063659,0.019167,0.021669,0.021668,0.0070304,0.0091795,0.014871,0.013272,0.0051423,0.0062292,0.012457,0.0098778,0.0067986,0.0014957,0.005172,0.010234,0.0074301,0.0012334,0.0046211,0.0080623,0.0084471,0.0037095,0.0022889,0.0062457,0.0084751,0.0050039,0.00078751
7.9606,12.933,10.882,7.0918,4.0644,2.207,0.9931,0.616,0.36307,0.12061,0.037804,0.010125,0.035036,0.026119,0.047151,0.030496,0.029231,0.026157,0.038602,0.040642,0.033747,0.02697,0.02428,0.030391,0.029063,0.02081,0.019385,0.024738,0.02854,0.019761,0.016633,0.017329,0.02323,0.019645,0.015254,0.012363,0.017587,0.01879,0.017666,0.013379,0.015401,0.018876,0.016774,0.014134,0.012074
8.2665,12.636,10.845,7.1878,4.027,2.3424,1.1311,0.73969,0.43069,0.21718,0.14444,0.056055,0.037878,0.015017,0.025148,0.017264,0.015999,0.0039291,0.015184,0.0067989,0.0062164,0.0085101,0.0072722,0.0096458,0.0050412,0.0036253,0.0053962,0.0081643,0.0028358,0.0080738,0.0048458,0.0081169,0.0058521,0.0074715,0.0036213,0.0055048,0.0060752,0.0037963,0.0027277,0.0037216,0.0038627,0.004729,0.0033371,0.0027967,0.004524
8.4171,12.752,10.718,7.3701,4.2319,2.3965,1.2095,0.73961,0.44614,0.27017,0.10147,0.080797,0.051406,0.012176,0.047635,0.01542,0.0055875,0.021681,0.030187,0.013876,0.0042042,0.012932,0.023774,0.014365,0.0044574,0.012499,0.019896,0.014882,0.0022686,0.006324,0.017377,0.012802,0.003152,0.0078084,0.013122,0.013624,0.0045283,0.0067932,0.011492,0.01199,0.0077304,0.0046073,0.0093838,0.010095,0.010199
8.5178,12.849,10.632,7.3336,4.5136,2.4824,1.2442,0.79185,0.40338,0.22273,0.11887,0.086664,0.084715,0.037514,0.028162,0.028299,0.024179,0.015965,0.0054775,0.024062,0.0291,0.02019,0.01005,0.023874,0.026434,0.016828,0.0060851,0.016295,0.024196,0.01985,0.0088048,0.015134,0.021244,0.013702,0.0060181,0.012078,0.015671,0.015365,0.0071522,0.0081267,0.015103,0.014535,0.0080367,0.0074056,0.015247
9.3717,13.133,11.178,7.718,4.6647,2.7156,1.4497,1.0023,0.60268,0.31815,0.17988,0.11102,0.078358,0.021365,0.028942,0.04329,0.03139,0.026677,0.040135,0.051611,0.04155,0.020752,0.026348,0.027743,0.031024,0.01801,0.020072,0.028357,0.025886,0.016174,0.021955,0.027405,0.023609,0.01424,0.016605,0.023071,0.021623,0.012534,0.01402,0.019577,0.018223,0.01161,0.011798,0.018244,0.017496
8.4164,12.894,11.03,7.8307,4.6328,2.5137,1.1582,0.77074,0.39199,0.16618,0.10385,0.027187,0.012526,0.046786,0.03161,0.019329,0.033091,0.041824,0.035262,0.026207,0.030828,0.028141,0.020802,0.0061011,0.014287,0.021634,0.017975,0.010203,0.014018,0.017673,0.014802,0.0071395,0.011306,0.015833,0.015682,0.011164,0.010793,0.014961,0.015215,0.010817,0.009337,0.014292,0.011615,0.0080875,0.0072517
8.6773,12.648,10.964,7.5475,4.404,2.5551,1.214,0.83171,0.43507,0.25087,0.15465,0.073658,0.031211,0.031813,0.019789,0.017871,0.0055393,0.0146,0.012395,0.012606,0.0085386,0.010416,0.0091661,0.0049501,0.0083351,0.0033803,0.0028769,0.0040544,0.0041773,0.0042035,0.0036854,0.0064016,0.0045067,0.0040805,0.0027498,0.0039383,0.0033766,0.0067141,0.004089,0.0071308,0.0023638,0.0026924,0.0016742,0.0024278,0.0063494
8.7141,13.369,11.062,7.7504,4.6129,2.4983,1.3116,0.8617,0.43617,0.27564,0.19053,0.050898,0.03877,0.072116,0.027721,0.025861,0.028827,0.033607,0.019162,0.021853,0.02249,0.026762,0.020307,0.022435,0.012786,0.017616,0.023184,0.017346,0.0074592,0.012773,0.02165,0.012075,0.006981,0.015676,0.018052,0.009137,0.014181,0.013955,0.011083,0.016716,0.007512,0.008204,0.014232,0.011064,0.010029
8.7995,14.15,11.735,7.7807,4.881,2.7728,1.3456,1.0029,0.54707,0.23991,0.17648,0.052001,0.046667,0.061343,0.019254,0.047685,0.057042,0.036989,0.017661,0.031493,0.038644,0.026666,0.007626,0.012454,0.025258,0.027958,0.017065,0.009057,0.023652,0.02972,0.01928,0.0043997,0.019815,0.021202,0.017673,0.0066291,0.014647,0.024334,0.020166,0.0087715,0.0081638,0.017457,0.018993,0.010321,0.0067592
9.7778,15.356,13.008,8.9511,5.54,3.2344,1.734,1.2787,0.80883,0.43197,0.23795,0.057144,0.051714,0.040343,0.038065,0.041007,0.078038,0.083209,0.068488,0.031182,0.040688,0.052169,0.050791,0.034942,0.029383,0.046166,0.050407,0.037093,0.022908,0.029357,0.041204,0.037615,0.023721,0.019947,0.033613,0.040653,0.030331,0.017845,0.025021,0.03332,0.030276,0.018947,0.017814,0.028846,0.031916
8.8938,15.675,13.424,9.3993,5.742,3.1627,1.5048,1.0674,0.60472,0.29692,0.2245,0.14631,0.072032,0.087211,0.069421,0.054392,0.042411,0.043169,0.039314,0.019659,0.018136,0.016263,0.0263,0.027894,0.018409,0.014605,0.018367,0.023213,0.021508,0.010966,0.012606,0.017234,0.017829,0.013688,0.0097054,0.012902,0.016852,0.015525,0.010634,0.0089278,0.012971,0.013852,0.011803,0.0078426,0.0089774
9.2564,15.486,13.335,9.3886,5.815,3.4547,1.7171,1.2283,0.74358,0.43843,0.27631,0.15924,0.075484,0.083994,0.022557,0.021906,0.02498,0.01996,0.0069219,0.016526,0.007914,0.0061648,0.0079316,0.008312,0.0063167,0.0051847,0.003187,0.0097717,0.0049878,0.0073672,0.0028171,0.0052363,0.0055732,0.0080549,0.0060397,0.0025649,0.0055935,0.0059285,0.0029193,0.0041519,0.0036888,0.0041132,0.0045182,0.0044653,0.002955
9.3246,15.965,13.297,9.7649,6.1332,3.5128,1.9087,1.2952,0.77029,0.47573,0.33451,0.1378,0.11046,0.096143,0.022796,0.056858,0.049081,0.0091254,0.021254,0.031775,0.025264,0.020986,0.016957,0.018125,0.021002,0.022342,0.015122,0.0094853,0.015525,0.018499,0.01623,0.012102,0.012611,0.017026,0.013457,0.015875,0.010151,0.012555,0.013349,0.014148,0.011352,0.0089769,0.011553,0.013658,0.012496
9.4528,16.081,13.477,9.546,6.417,3.7912,1.8903,1.4396,0.87641,0.40847,0.31486,0.17458,0.063859,0.126,0.081597,0.034517,0.05323,0.05355,0.029664,0.011468,0.0087848,0.029035,0.039742,0.030335,0.0069631,0.019449,0.030828,0.027227,0.011518,0.005235,0.020961,0.027924,0.025481,0.0073115,0.010973,0.027592,0.024685,0.015316,0.0014578,0.013824,0.022767,0.02027,0.0098472,0.005764,0.018338
10.319,16.456,14.088,10.303,6.8152,4.1285,2.2552,1.6441,1.0765,0.61394,0.35629,0.12376,0.010177,0.023104,0.037516,0.06614,0.09172,0.095832,0.074689,0.037997,0.045266,0.058869,0.054593,0.030473,0.032553,0.049862,0.051982,0.037616,0.027496,0.03705,0.048679,0.037846,0.022326,0.024308,0.040529,0.040683,0.026333,0.019444,0.031301,0.040113,0.032078,0.01747,0.020843,0.03241,0.031825
9.1629,15.729,13.491,10.11,6.5681,3.7945,1.8437,1.2628,0.73376,0.36947,0.26551,0.13552,0.08574,0.10002,0.069781,0.064442,0.056671,0.060451,0.04489,0.033133,0.031562,0.02981,0.027279,0.023365,0.026731,0.028442,0.027187,0.018052,0.021073,0.025468,0.024226,0.02275,0.018269,0.022491,0.019972,0.01502,0.013019,0.016731,0.01921,0.016375,0.012164,0.013911,0.017196,0.018338,0.015573
9.4255,14.935,12.81,9.527,6.1403,3.7149,1.8566,1.2914,0.79752,0.47438,0.3199,0.15354,0.098795,0.077782,0.03385,0.018606,0.014355,0.025881,0.0057061,0.004152,0.017152,0.0046741,0.0054412,0.0075576,0.0049616,0.0054223,0.0078442,0.0036707,0.0078074,0.0036455,0.0060384,0.0066783,0.0054628,0.0037703,0.0077867,0.0075536,0.0028537,0.0029467,0.0033059,0.0050219,0.0050701,0.0012024,0.0055358,0.0049682,0.0016892
9.3169,15.173,12.424,9.4312,6.1488,3.5048,1.853,1.2921,0.75825,0.42489,0.35635,0.14456,0.078041,0.086995,0.052257,0.0029209,0.025665,0.040173,0.024697,0.024086,0.023959,0.023686,0.022147,0.020011,0.015699,0.015312,0.020093,0.020493,0.013586,0.010256,0.015859,0.016528,0.0128,0.010625,0.011451,0.016299,0.013026,0.012525,0.0078003,0.011265,0.0168,0.012022,0.0053462,0.008732,0.013401
9.4101,15.359,12.648,8.9918,6.0621,3.613,1.7637,1.3444,0.86294,0.41694,0.31717,0.17464,0.024569,0.0452,0.028885,0.026417,0.062896,0.063929,0.026168,0.025946,0.05194,0.050601,0.027017,0.013201,0.035282,0.039481,0.026998,0.0083978,0.024444,0.035661,0.026471,0.008901,0.013731,0.028531,0.029314,0.015769,0.0064178,0.024278,0.029055,0.02115,0.0082445,0.019661,0.025682,0.021001,0.007809
10.148,16.166,13.655,10.034,6.6114,4.0133,2.1382,1.5116,0.93732,0.4892,0.27437,0.12157,0.10406,0.11711,0.076625,0.084597,0.091713,0.10164,0.06269,0.033653,0.052495,0.077005,0.065797,0.036062,0.033755,0.056904,0.055804,0.040911,0.028258,0.040374,0.053247,0.039992,0.022049,0.03013,0.043653,0.043885,0.030975,0.02402,0.036991,0.039679,0.026579,0.017243,0.030125,0.039504,0.034872
9.2284,16.038,13.603,9.9507,6.3256,3.6538,1.7157,1.1748,0.69294,0.3879,0.311,0.20903,0.15574,0.14471,0.090891,0.08181,0.056416,0.057839,0.037374,0.036593,0.034533,0.046242,0.044757,0.037383,0.030406,0.034969,0.033132,0.030434,0.03339,0.029213,0.029248,0.02809,0.023611,0.025741,0.029375,0.024528,0.022467,0.020973,0.023294,0.025648,0.023944,0.020388,0.020101,0.02099,0.020798
9.575,15.767,13.431,9.7375,6.2188,3.8466,1.8822,1.3533,0.84011,0.49586,0.3227,0.18963,0.11048,0.087665,0.022002,0.041711,0.01847,0.015129,0.012452,0.014216,0.0070105,0.0067032,0.011997,0.0042911,0.0094323,0.0024394,0.0067456,0.008378,0.0053175,0.0080367,0.0052384,0.0026827,0.003794,0.0047397,0.0029499,0.0046454,0.0035605,0.0056502,0.0032165,0.0034922,0.0073538,0.0045368,0.001824,0.0037955,0.0034707
9.5951,16.406,13.445,10.008,6.5356,3.8476,2.0022,1.4672,0.8701,0.4661,0.40108,0.22068,0.076588,0.098641,0.07244,0.028428,0.0097905,0.037608,0.039043,0.021416,0.023401,0.026638,0.025778,0.017442,0.015214,0.015206,0.014806,0.019245,0.017412,0.012546,0.011744,0.014567,0.015135,0.01395,0.011738,0.011955,0.011897,0.013359,0.012526,0.012963,0.010304,0.012055,0.012726,0.010958,0.0088793
9.807,16.724,13.934,9.7711,6.6725,4.1995,2.0256,1.5235,1.053,0.57185,0.37463,0.25975,0.10874,0.026786,0.029975,0.021312,0.032434,0.065291,0.056728,0.018677,0.035373,0.05603,0.048291,0.022396,0.020342,0.034551,0.037154,0.028979,0.011294,0.024828,0.037776,0.035464,0.014697,0.012701,0.030854,0.032753,0.022392,0.0039163,0.017629,0.026364,0.023608,0.011407,0.0085259,0.021618,0.026876
10.607,17.683,15.147,11.231,7.6358,4.8295,2.5364,1.7502,1.0669,0.57145,0.34166,0.23289,0.19748,0.20467,0.1336,0.094854,0.070636,0.088876,0.065654,0.037016,0.052044,0.082437,0.084222,0.060704,0.023329,0.051937,0.061994,0.059499,0.034975,0.030062,0.052771,0.061433,0.039403,0.022266,0.036734,0.050317,0.04482,0.025378,0.029667,0.045206,0.047702,0.032085,0.016205,0.02932,0.042961
9.655,17.485,14.976,11.156,7.2772,4.3709,2.074,1.4542,0.93411,0.60736,0.46117,0.33661,0.22379,0.19031,0.099602,0.076974,0.038456,0.049556,0.053042,0.059715,0.056992,0.059227,0.057031,0.052209,0.035193,0.040163,0.040955,0.042716,0.042312,0.03623,0.035211,0.037063,0.036638,0.035089,0.033421,0.029456,0.026566,0.024426,0.024757,0.032088,0.03403,0.031863,0.027748,0.027192,0.025217
9.9471,17.201,14.81,11.042,7.2844,4.6628,2.3115,1.6816,1.0821,0.68224,0.40032,0.27852,0.14608,0.11768,0.053683,0.060356,0.028747,0.018679,0.021995,0.016206,0.0079584,0.011097,0.0080962,0.0047835,0.014999,0.0036956,0.0010817,0.0041662,0.0060094,0.0083281,0.0049774,0.0055804,0.0068616,0.0089433,0.0035606,0.004421,0.0074976,0.0071557,0.013127,0.0033919,0.0058982,0.0060095,0.0046238,0.0032668,0.0043333
9.8846,17.842,14.822,11.385,7.5568,4.5845,2.4386,1.7781,1.0795,0.66471,0.48352,0.28789,0.11492,0.13909,0.10519,0.021011,0.034378,0.046792,0.038783,0.016343,0.025397,0.032512,0.025526,0.018777,0.024687,0.030634,0.020639,0.018434,0.017209,0.022905,0.021849,0.02035,0.01744,0.016139,0.017373,0.02035,0.020289,0.0059671,0.020966,0.021247,0.011825,0.011434,0.014868,0.013826,0.012754
9.9859,18.059,15.312,11.159,7.536,4.8799,2.4506,1.7978,1.2607,0.76009,0.39666,0.30121,0.15703,0.038685,0.058378,0.068093,0.031272,0.043589,0.076318,0.062765,0.026637,0.024735,0.050606,0.050704,0.033446,0.0040512,0.020108,0.038771,0.04048,0.025892,0.0052423,0.018849,0.03461,0.027516,0.023062,0.0066825,0.020024,0.020711,0.027078,0.019312,0.0027299,0.01757,0.028491,0.025562,0.014773
10.813,18.903,16.451,12.512,8.4688,5.4148,2.9375,2.0801,1.2937,0.75518,0.41865,0.28614,0.22254,0.21085,0.18758,0.10433,0.078477,0.075795,0.079648,0.051275,0.035424,0.068434,0.092428,0.076343,0.046464,0.018977,0.050571,0.071563,0.056401,0.030264,0.031213,0.050631,0.058245,0.042924,0.021869,0.030799,0.043494,0.043493,0.029701,0.028506,0.038979,0.044633,0.033958,0.01784,0.025973
9.7167,18.253,15.822,12.047,7.8,4.7404,2.3125,1.6421,1.0369,0.70893,0.51456,0.40276,0.27099,0.21818,0.1267,0.077693,0.047876,0.048426,0.057456,0.067723,0.067076,0.072355,0.068932,0.051207,0.042539,0.033779,0.043666,0.052903,0.044525,0.041761,0.038884,0.041343,0.041415,0.039281,0.036606,0.031571,0.029235,0.030475,0.032775,0.036552,0.040076,0.036034,0.030194,0.025709,0.026685
10.002,17.574,15.241,11.428,7.4867,4.8421,2.4717,1.8013,1.1495,0.73073,0.43867,0.3167,0.1673,0.12804,0.072738,0.058468,0.037403,0.024131,0.024937,0.024655,0.0084316,0.018919,0.019739,0.0040749,0.014225,0.01332,0.0061218,0.0083327,0.004508,0.0047609,0.0036759,0.0020937,0.0066766,0.0050866,0.0043305,0.0055293,0.006745,0.0058276,0.0097801,0.0046935,0.0051601,0.0094519,0.0066169,0.0043181,0.003436
9.9157,17.754,14.823,11.359,7.5635,4.6033,2.4742,1.8235,1.1153,0.6433,0.4861,0.32016,0.12752,0.12394,0.10641,0.053511,0.013692,0.038465,0.04996,0.026469,0.0072223,0.030949,0.035989,0.018462,0.0087055,0.022786,0.023927,0.018534,0.01332,0.013421,0.01647,0.019905,0.017049,0.015419,0.0089128,0.014634,0.018575,0.016138,0.0084602,0.011356,0.019133,0.01414,0.0078982,0.010534,0.013231
10.083,17.636,14.959,10.648,7.3238,4.6375,2.3097,1.7376,1.2153,0.69202,0.47613,0.36878,0.19061,0.09164,0.074304,0.06376,0.047539,0.032849,0.016046,0.022117,0.051715,0.053837,0.02565,0.02383,0.049779,0.055053,0.025998,0.01783,0.042503,0.045898,0.026229,0.0059793,0.025973,0.034895,0.032983,0.010742,0.015988,0.033441,0.034749,0.01814,0.017156,0.033918,0.032826,0.017842,0.010003
10.654,18.071,15.728,11.742,8.1009,5.0846,2.6415,1.7636,1.0481,0.58022,0.45131,0.37016,0.27259,0.20218,0.071971,0.043601,0.060043,0.050039,0.051068,0.078835,0.086526,0.059181,0.015419,0.044157,0.075251,0.062839,0.028479,0.033269,0.049814,0.055968,0.024855,0.020705,0.047992,0.05323,0.033042,0.017033,0.032823,0.040423,0.028986,0.020525,0.036053,0.041399,0.032324,0.013662,0.026947
9.6061,17.138,14.841,11.008,7.2767,4.349,2.056,1.4186,0.90629,0.55898,0.45612,0.3298,0.23587,0.188,0.10945,0.078203,0.040768,0.045974,0.056572,0.069797,0.073132,0.068266,0.055331,0.046347,0.039291,0.043977,0.042854,0.041731,0.045246,0.037614,0.044141,0.04031,0.040138,0.038696,0.034683,0.030392,0.032643,0.036358,0.035848,0.035161,0.033297,0.028614,0.028821,0.026776,0.026785
9.8641,16.374,14.264,10.409,6.9594,4.4301,2.1672,1.5659,0.9981,0.56687,0.38783,0.22579,0.14092,0.093948,0.05681,0.055889,0.028809,0.021794,0.029825,0.015063,0.010603,0.018613,0.0040972,0.010823,0.013566,0.003945,0.0018213,0.0048585,0.001648,0.0076149,0.0072246,0.0063893,0.0042881,0.0079742,0.0074382,0.002057,0.0048896,0.010085,0.0019495,0.0070484,0.0097991,0.0047909,0.0012092,0.0031661,0.0039163
9.7375,16.639,14.005,10.295,7.1175,4.2924,2.1434,1.5636,1.0329,0.5391,0.37174,0.21818,0.15798,0.10536,0.038358,0.047977,0.04349,0.035112,0.02091,0.0014766,0.018851,0.022153,0.017602,0.012397,0.0044111,0.010757,0.013595,0.012548,0.014021,0.012044,0.01289,0.006942,0.0048477,0.015004,0.010753,0.0093671,0.0059924,0.0028122,0.010473,0.015587,0.0089582,0.0014902,0.0082466,0.0098131,0.0077554
10.191,16.768,14.386,9.9117,6.8204,4.2532,1.9702,1.3255,0.88887,0.47684,0.29012,0.22533,0.19478,0.11972,0.12038,0.15509,0.10832,0.070505,0.091932,0.10644,0.084633,0.049387,0.067401,0.087096,0.066844,0.039345,0.057152,0.070288,0.053531,0.029767,0.049009,0.061755,0.052848,0.0257,0.040058,0.055277,0.047615,0.028146,0.037759,0.050885,0.038844,0.020132,0.030128,0.043495,0.037635
10.398,17.328,15.244,11.378,7.91,4.8607,2.3676,1.5827,0.98454,0.59311,0.45533,0.2628,0.14925,0.092785,0.091451,0.13684,0.1017,0.053938,0.025382,0.064615,0.067982,0.034029,0.014793,0.045915,0.053363,0.022196,0.017258,0.043633,0.048449,0.02468,0.016435,0.040362,0.045067,0.028239,0.0066878,0.034322,0.040493,0.026401,0.0033317,0.02028,0.026604,0.013063,0.0097523,0.029476,0.033899
9.6667,16.586,14.441,10.489,6.9368,4.1221,2.0376,1.5547,1.0823,0.70432,0.48783,0.25037,0.10856,0.011704,0.063604,0.088495,0.096267,0.093635,0.065227,0.0446,0.045939,0.058712,0.056018,0.050627,0.046105,0.046842,0.04173,0.037428,0.040578,0.039867,0.041844,0.034957,0.039229,0.041391,0.032522,0.029657,0.034608,0.042251,0.037492,0.0273,0.023586,0.025483,0.025812,0.023971,0.028036
